catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Pakistan,President,Arif Alvi,Q4790529,2018-09-09,male,1949-08-29,,Arif Alvi.jpeg,Arif Alvi
Pakistan,Prime Minister,Imran Khan,Q155164,2018-08-18,male,1952-11-25,,Iktearsoffpapers.jpg,Imran Khan
Pakistan,Federal Minister of Aviation,Ghulam Sarwar Khan,Q5557676,2019-04-18,male,1955-10-13,,,Ghulam Sarwar Khan
Pakistan,Federal Minister of Communications,Murad Saeed,Q16231467,2018-12-17,male,1986-08-17,,Murad-Saeed.png,Murad Saeed
Pakistan,Federal Minister of Defence,Pervez Khattak,Q13579848,2018-08-20,male,1950-01-01,,Pervez Khattak.jpg,Pervez Khattak
Pakistan,Federal Minister of Defence Production,Zubaida Jalal,Q8074907,2018-08-20,female,1959-08-31,,Zubaida jalal khan.jpg,Zubaida Jalal Khan
Pakistan,Federal Minister for Economic Affairs,Omar Ayub Khan,Q7089644,2021-04-17,male,1970-01-26,,,Omar Ayub Khan
Pakistan,Federal Minister for Education,Shafqat Mahmood,Q7461074,2018-08-20,male,1950-02-19,,Shafqat Mahmood.png,Shafqat Mahmood
Pakistan,Federal Minister for Energy,Hammad Azhar,Q55761250,2021-04-17,male,1981,,Hammad Azhar.png,Hammad Azhar
Pakistan,Federal Minister of Foreign Affairs,Makhdoom Shah Mahmood Hussain Qureshi,Q1543422,2018-08-20,male,1956-06-22,,Shah Mehmood Qureshi - 2011 (cropped).jpg,Shah Mahmood Qureshi
Pakistan,Federal Minister of Housing and Works,Chaudhary Tariq Bashir Cheema,Q18815900,2018-09-06,male,1958-11-11,,Tariq Cheema.jpg,Tariq Bashir Cheema
Pakistan,Federal Minister of Human Rights,Shireen M. Mazari,Q7498535,2018-08-20,female,,,Shireen Mazari.jpg,Shireen Mazari
Pakistan,Federal Minister of Industries and Production,Makhdoom Khusro Bakhtiar,Q16727368,2021-04-17,male,1969-07-07,,Khusro Bakhtiar speaking.jpg,Khusro Bakhtiar
Pakistan,Federal Minister of Information and Broadcasting,Fawad Ahmed Chaudhry,Q55761307,2021-04-14,male,,,Fawad Chaudhry 2018 VOA.jpg,Fawad Chaudhry
Pakistan,Federal Minister of Information Technology and Telecommunication,Syed Amin Haque,Q55819278,2020-04-06,male,,,Federal Minister for IT and Telecom Syed Amin Ul Haque.jpg,Syed Aminul Haque
Pakistan,Federal Minister of the Interior,Sheikh Rasheed Ahmed,Q7462429,2020-12-11,male,1950-11-06,,Malik Khurshid with Shaikh Rasheed (cropped).jpg,Sheikh Rasheed Ahmad
Pakistan,Federal Minister for Inter-Provincial Coordination,Dr. Fahmida Mirza,Q2371076,2018-08-20,female,1956-12-20,,Fehmida Mizra 2.png,Fahmida Mirza
Pakistan,Federal Minister for Kashmir Affairs and Gilgit Baltistan,Ali Amin Khan,Q16730787,2018-10-05,male,,,,Ali Amin Gandapur
Pakistan,Federal Minister of Law and Justice,Dr. Muhammad Farogh Naseem,Q5436115,2020-07-24,male,1969-06-26,,,Farogh Naseem
Pakistan,Federal Minister for Maritime Affairs,Ali Haider Zaidi,Q19667804,2018-09-11,male,,,Ali Haider Zaidi - 2019 (cropped).jpg,Ali Haider Zaidi
Pakistan,Federal Minister for Narcotics Control,Ijaz Ahmed Shah,Q5995130,2020-12-11,male,1954,,Ijaz Shah 2019.jpg,Ijaz Ahmed Shah
Pakistan,Federal Minister for National Food Security and Research,Syed Fakhar Imam,Q5431517,2020-04-06,male,1942-12-18,,Fakhar Imam (cropped).jpg,Syed Fakhar Imam
Pakistan,Federal Minister for National Heritage and Culture,Shafqat Mahmood,Q7461074,2018-08-20,male,1950-02-19,,Shafqat Mahmood.png,Shafqat Mahmood
Pakistan,"Federal Minister for Planning, Development and Special Initiatives",Asad Umer,Q4803224,2019-11-19,male,1961-09,,Asad Umar.jpg,Asad Umar
Pakistan,Federal Minister for Privatization,Muhammad Mian Soomro,Q317624,2018-10-05,male,1950-08-19,,Muhammad Mian Soomro.jpg,Muhammad Mian Soomro
Pakistan,Federal Minister for Railways,Muhammad Azam Khan Swati,Q16187331,2020-12-11,male,1956-06-22,,Azam Khan Swati - 2018 (cropped).jpg,Azam Khan Swati
Pakistan,Federal Minister for Religious Affairs,Noorul Haq Al Qadri,Q33190078,2018-08-20,male,1970-11-14,,Noor-ul-Haq Qadri 2.jpg,Noor-ul-Haq Qadri
Pakistan,Federal Minister for Science and Technology,Syed Shibli Faraz,Q19662586,2021-04-16,male,,,Shibli Faraz (cropped).jpg,Shibli Faraz
Pakistan,Federal Minister for States and Frontier Regions,Muhammad Mehboob Sultan,Q33528842,2019-11-19,male,,,,Sahabzada Mehboob Sultan
Pakistan,Federal Minister for Water Resources,Moonis Elahi,Q6907814,2021-07-13,male,1976-04-12,,Moonis Elahi in KBD Seminar (cropped).jpg,Moonis Elahi
Pakistan,Chairman of the Senate,Muhammad Sadiq Sanjrani,Q50320579,2018-03-12,male,1978-04-14,,2018-11-07 Parlamentarier bei Versammlung des Asiatischen Parlaments (APA) in Gwadar Pakistan 2.jpg,Sadiq Sanjrani
Pakistan,Speaker of the National Assembly,Asad Qaiser,Q16734791,2018-08-15,male,1969-11-15,,Asad Qaiser.jpg,Asad Qaiser
Pakistan,Chief Justice,Gulzar Ahmed,Q56651261,2019-12-21,male,1957-02-02,,,Gulzar Ahmed
Pakistan,Governor of the State Bank,Reza Baqir,Q63464983,2019-05-04,male,,,,Reza Baqir
Pakistan,Chairman of the Joint Chiefs of Staff,Nadeem Raza,Q75217980,2019-11-27,male,1975,,General Nadeem.jpg,Nadeem Raza
Pakistan,Chief of General Staff,Azhar Abbas,Q108593754,2021-09-08,male,,,,Azhar Abbas (general)
Pakistan,Governor of Balochistan,Syed Zahoor Ahmad Agha,Q107453141,2021-07-07,male,1971-10-04,,,Syed Zahoor Ahmad Agha
Pakistan,Chief Minister of Balochistan,Abdul Qudoos,Q47200338,2021-10-29,male,1974-01-01,,,Abdul Quddus Bizenjo
Pakistan,Governor of Gilgit–Baltistan,Raja Jalal Hussain Maqpoon,Q56855989,2018-09-30,male,1961-04-21,,,Raja Jalal Hussain Maqpoon
Pakistan,Chief Minister of Gilgit-Baltistan,Khalid Khurshid,Q101989183,2020-11-30,male,1980-11-17,,,Khalid Khurshid
Pakistan,Governor of Khyber Pakhtunkhwa,Shah Farman,Q17018713,2018-09-05,male,1947-12,,,Shah Farman
Pakistan,Chief Minister of Khyber Pakhtunkhwa,Mahmood Khan,Q47376718,2018-08-17,male,1972-10-30,,,Mahmood Khan
Pakistan,Governor of Punjab,Mohammad Sarwar,Q334072,2018-09-05,male,1952-08-18,,MohdSarwar.JPG,Chaudhry Mohammad Sarwar
Pakistan,Chief Minister of Punjab,Usman Buzdar,Q55825094,2018-08-19,male,1969-05,,Usman Buzdar.png,Usman Buzdar
Pakistan,Governor of Sindh,Imran Ismail,Q55819245,2018-08-27,male,1966-01-01,,Sindh governor Imran Ismail.jpg,Imran Ismail
Pakistan,Chief Minister of Sindh,Murad Ali Shah,Q26132883,2018-08-18,male,1962-11-08,,Karachi Zoo Visit (cropped).jpg,Murad Ali Shah
Pakistan,Prime Minister of Azad Kashmir,Abdul Qayyum Khan Niazi,Q107871987,2021-08-04,male,1969,,,Abdul Qayyum Khan Niazi
Pakistan,President of Azad Kashmir,Sultan Mehmood Chaudhry,Q7636704,2021-08-25,male,,,,Sultan Mehmood Chaudhry
Pakistan,Mayor of Islamabad,Pir Adil Gilani,Q109752656,2020-01-04,male,,,,
