catalog,id,name,relationship,relative,relativename
Pakistan,Q10970911,Mahmood Khan Achakzai,father,Q4665715,Abdul Samad Khan Achakzai
Pakistan,Q10970911,Mahmood Khan Achakzai,sibling,Q15983327,Hamid Khan Achakzai
Pakistan,Q10970911,Mahmood Khan Achakzai,sibling,Q16319320,Muhammad Khan Achakzai
Pakistan,Q134068,Nawaz Sharif,child,Q33083237,Hassan Nawaz
Pakistan,Q134068,Nawaz Sharif,child,Q33083238,Hussain Nawaz
Pakistan,Q134068,Nawaz Sharif,child,Q6781082,Maryam Safdar
Pakistan,Q134068,Nawaz Sharif,father,Q1951867,Muhammad Sharif
Pakistan,Q134068,Nawaz Sharif,sibling,Q2096387,Shehbaz Sharif
Pakistan,Q134068,Nawaz Sharif,sibling,Q28974227,Abbas Sharif
Pakistan,Q134068,Nawaz Sharif,spouse,Q15982559,Kulsoom Nawaz
Pakistan,Q13579848,Pervez Khattak,relative,Q19517950,Nafeesa Inayatullah Khan Khattak
Pakistan,Q13579848,Pervez Khattak,relative,Q3336226,Nasrullah Khan Khattak
Pakistan,Q13579848,Pervez Khattak,relative,Q56277817,Sajida Begum
Pakistan,Q13579848,Pervez Khattak,sibling,Q57585035,Liaquat Khan
Pakistan,Q1521977,Ghulam Noor Rabbani Khar,child,Q254122,Hina Rabbani Khar
Pakistan,Q1521977,Ghulam Noor Rabbani Khar,sibling,Q1955551,Ghulam Mustafa Khar
Pakistan,Q15240778,Raheel Sharif,sibling,Q3694413,Shabbir Sharif
Pakistan,Q1543422,Makhdoom Shah Mahmood Hussain Qureshi,father,Q6799374,Sajjad Hussain Qureshi
Pakistan,Q155164,Imran Khan,child,Q75540680,Sulaiman Isa Khan
Pakistan,Q155164,Imran Khan,child,Q75540682,Kasim Khan
Pakistan,Q155164,Imran Khan,father,Q56772613,Ikramullah Khan Niazi
Pakistan,Q155164,Imran Khan,mother,Q56773177,Shaukat Khanum
Pakistan,Q155164,Imran Khan,partner,Q21457945,Emma Sergeant
Pakistan,Q155164,Imran Khan,partner,Q49202747,Sita White
Pakistan,Q155164,Imran Khan,spouse,Q16225960,Reham Khan
Pakistan,Q155164,Imran Khan,spouse,Q468577,Jemima Goldsmith
Pakistan,Q155164,Imran Khan,spouse,Q49201649,Bushra Bibi
Pakistan,Q15715800,Ayesha Gulalai Wazir,sibling,Q6761637,Maria Toorpakay
Pakistan,Q15982559,Kulsoom Nawaz,child,Q33083237,Hassan Nawaz
Pakistan,Q15982559,Kulsoom Nawaz,child,Q33083238,Hussain Nawaz
Pakistan,Q15982559,Kulsoom Nawaz,child,Q6781082,Maryam Safdar
Pakistan,Q15982559,Kulsoom Nawaz,spouse,Q134068,Nawaz Sharif
Pakistan,Q16145751,Shaykh Muhammad Amin al-Hasanat Shah,father,Q6932566,Muhammad Karam Shah al-Azhari
Pakistan,Q16207405,Shahzada Iftikhar Uddin,father,Q16104976,Shahzada Mohiuddin
