catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Thailand,Member of the House of Representatives,Surin Pitsuwan,Q1301964,1986,2007,male,1949-10-28,2017-11-30,Asean-chief-Surin-Pitsuwan.jpg,Surin Pitsuwan
Thailand,Member of the House of Representatives,Kantathi Suphamongkhon,Q714212,2001,2005,male,1952-04-03,,Dr.Kantathi Suphamongkhon - Thailand.JPG,Kantathi Suphamongkhon
Thailand,Member of the House of Representatives,Payao Poontarat,Q260409,2001-01-06,2005-02-06,male,1957-10-18,2006-08-13,,Payao Poontarat
Thailand,Member of the House of Representatives,Niwet Nanthachit,Q13016121,2014-07-31,,,,,,
Thailand,Member of the House of Representatives,Wacharaphon Prasanrachakit,Q13020617,2014-07-31,2015-09-30,male,1954,,,
Thailand,Member of the House of Representatives,Tanwarin Sukkhapisit,Q16138640,2019-03-24,2020-10,Q12964198,1973-10-23,,ธัญญ์วาริน สุขะพิสิษฐ์ สัมภาษณ์.jpg,Tanwarin Sukkhapisit
Thailand,Member of the House of Representatives,Chitpas Kridakorn,Q16138950,2019-05-28,,female,1985-06-16,,Chitpas Bhirombhakdi Kridakorn 2010 (cropped).jpg,Chitpas Kridakorn
Thailand,Member of the Senate,Charouck Arirachakarran,Q20557081,1996-03-22,2000-03-21,,1932,,,
Thailand,Member of the Senate,Kraisak Choonhavan,Q4925793,2000,2006,male,1947-10-08,2020-06-11,Kraisak Choonhavan 29 Feb 2008.jpg,Kraisak Choonhavan
Thailand,Member of the Senate,Apirat Kongsompong,Q13023665,2019-05-11,2020-09-30,male,1960-03-23,,อภิรัชต์ คงสมพงษ์.jpg,Apirat Kongsompong
Thailand,member of the National Legislative Assembly,Predee Daochai,Q31350241,2014-07-22,2019-05-21,male,1958-09-09,,Pridi ministry of finance.jpg,Predee Daochai
Thailand,member of the National Legislative Assembly,Patcharawat Wongsuwan,Q13018086,2014-07-31,2019-05-21,male,1949-03-22,,,
Thailand,member of the National Legislative Assembly,Charouck Arirachakarran,Q20557081,2014-07-31,,,1932,,,
Thailand,member of the National Legislative Assembly,Sittawat Wongsuwan,Q20563882,2014-07-31,2019-05-21,male,1947-01-16,,,
Thailand,member of the National Legislative Assembly,Somyot Poompanmoung,Q18050950,2016-02-17,,male,1954-12-27,,Somyot Poompanmoung.jpg,Somyot Poompanmoung
