catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Thailand,King,Vajiralongkorn,Q548733,2016-10-13,male,1952-07-28,,King Rama X official (crop).png,Vajiralongkorn
Thailand,Prime Minister,Prayut Chan-o-cha,Q2108126,2022-09-30,male,1954-03-21,,Prayuth 2018 cropped.jpg,Prayut Chan-o-cha
Thailand,Deputy Prime Minister,Don Pramudwinai,Q20558348,2020-08-12,male,1950-01-25,,Don Pramudwinai in 2017.jpg,Don Pramudwinai
Thailand,Minister of Defence,Prayut Chan-o-cha,Q2108126,2019-07-10,male,1954-03-21,,Prayuth 2018 cropped.jpg,Prayut Chan-o-cha
Thailand,Minister of Finance,Arkom Termpittayapaisith,Q20564852,2020-10-01,male,1956-09-25,,Arkhom Termpittayapaisith in London - 2017 (37884414075) (cropped).jpg,Arkhom Termpittayapaisith
Thailand,Minister of Foreign Affairs,Don Pramudwinai,Q20558348,2015-08-19,male,1950-01-25,,Don Pramudwinai in 2017.jpg,Don Pramudwinai
Thailand,Minister of Interior,Anupong Paochinda,Q612569,2014-08-30,male,1949-10-10,,Anupong Paochinda (in 1st Infantry Regiment's royal guard uniform).jpg,Anupong Paochinda
Thailand,Minister of Justice,Somsak Thepsuthin,Q13022077,2019-07-10,male,1955-01-13,,,Somsak Thepsuthin
Thailand,Minister of Transport,Saksayam Chidchob,Q16140568,2019-07-10,male,1962-11-09,,Saksayam Chidchob.png,Saksayam Chidchob
Thailand,President of the Privy Council,Surayud Chulanont,Q298079,2020-01-02,male,1943-08-28,,General Surayud Chulanont.jpg,Surayud Chulanont
