catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Suriname,President,Chan Santokhi,Q333135,2020-07-16,male,1959-02-03,,"Chan Santokhi, Sep 2020 (cropped).jpg",Chan Santokhi
Suriname,Vice President,Ronnie Brunswijk,Q1968705,2020-07-16,male,1961-03-07,,Brunswijk waarnemend.png,Ronnie Brunswijk
Suriname,"Minister of Agriculture, Animal Husbandry and Fisheries",Prahlad Sewdien,Q97678821,2020-07-16,male,,,Prahlad Sewdien.png,
Suriname,Minister of Defence,Krishna Mathoera,Q73243050,2020-07-16,female,1963-05-23,,Krishna Mathoera.png,Krishna Mathoera
Suriname,Minister of Economic Affairs,Rishma Kuldipsingh,Q97682387,2022-04-19,female,,,Rishma Kuldipsingh.jpg,
Suriname,Minister of Education,Marie Levens,Q3127467,2020-07-16,female,1950-07-13,,"Marie Levens, 2019 - 6.png",Marie Levens
Suriname,Minister of Employment and Youth,Steven Mac Andrew,Q111662838,2022-04-19,male,,,Minister-steven-mac-andrew (cropped).jpeg,
Suriname,Minister of Finance,Armand Achaibersing,Q97676583,2020-07-16,male,,,Armand Achaibersing.png,
Suriname,Minister of Foreign Affairs,Albert Ramdin,Q1871549,2020-07-16,male,1958-02-27,,"Albert Ramdin, 2014.jpg",Albert Ramdin
Suriname,Minister of Health,Amar Ramadhin,Q97500097,2020-07-16,male,1958-02-27,,Amar Ramadhin 2020 - 3.PNG,Amar Ramadhin
Suriname,Minister of Internal Affairs,Bronto Somohardjo,Q97667293,2020-07-16,male,1980-01-20,,Bronto Somohardjo.png,
Suriname,Minister of Justice and Police,Kenneth Amoksi,Q97680132,2020-07-16,male,,,Kenneth Amoksi (cropped).png,
Suriname,Minister of Land and Forest Management,Gracia Emanuel,Q97497908,2020-07-16,female,,,Gracia-emanuel-2020-07-28 (cropped).jpeg,
Suriname,Minister of Land and Forest Management,Dinotha Vorswijk,Q64578247,2021-08-03,female,1989,,"Dinotha Vorswijk, 2017, 2.png",
Suriname,Minister of Natural Resources,David Abiamofo,Q44166904,2020-07-16,male,,,David Abiamofo.jpg,
Suriname,Minister of Public Works,Riad Nurmohamed,Q73263647,2020-07-16,male,1974-06-25,,Riad Nurmohamed portret.jpg,
Suriname,Minister of Social Affairs and Housing,Uraiqit Ramsaran,Q97688513,2020-07-16,male,,,Uraiqit Hanafi Ramsaran.png,
Suriname,Minister of Spatial Planning and the Environment,Silvano Tjong-Ahin,Q97484521,2020-07-16,male,,,Silvano Tjong-Ahin.png,
Suriname,"Minister of Transport, Communications and Tourism",Albert Jubithana,Q97497997,2020-07-16,male,,,Albert Jubithana.png,
Suriname,Chairman of the National Assembly,Marinus Bee,Q17269736,2020-07-14,male,1970,,Marinus Bee (2016) 1.png,Marinus Bee
