catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Central African Republic,President,Faustin-Archange Touadéra,Q57758,2016-03-30,male,1957-04-21,,Faustin-Archange Touadera Summit 2018 (cropped).jpg,Faustin-Archange Touadéra
Central African Republic,Prime Minister,Félix Moloua,Q88310768,2022-02-07,male,,,Felix Moloua.png,Félix Moloua
Central African Republic,Minister in charge of the General Secretariat,Maxime Balalou,Q112080265,2022-02-07,male,,,,
Central African Republic,Minister of Agriculture,Erie Rekosse-Kamot,Q112083080,2022-02-07,,,,,
Central African Republic,Minister of Arts and Culture,Jennifer Saraiva Vanzere,Q112083239,2022-02-07,female,,,,
Central African Republic,Minister of Communication,Serge Ghislain Djorie,Q112083098,2022-02-07,,,,,
Central African Republic,Minister of Defence,Claude Rameaux Bireau,Q112083081,2022-02-07,,,,,
Central African Republic,"Minister in charge of Disarmament, Demobilization and Reintegration (DDR)",Jean Willybiro-Sako,Q11723717,2022-02-07,male,1946-05-11,,Jean Willybiro-Sako (2014).jpg,Jean Willybiro-Sako
Central African Republic,Minister of Education,Moukadas Noure,Q112079593,2022-02-07,male,,,,
Central African Republic,Minister of Energy and Hydraulics,Arthur Bertrand Piri,Q112083084,2022-02-07,,,,,
Central African Republic,Minister of Energy and Mines,Rufin Benam-Beltoungou,Q112083100,2022-02-07,,,,,
Central African Republic,Minister of the Environment and Sustainable Development,Thierry Kamach,Q112079976,2022-02-07,male,,,,
Central African Republic,Minister of Finance,Hervé Ndoba,Q112083120,2022-02-07,,,,,
Central African Republic,Minister of Foreign Affairs,Sylvie Baïpo-Temon,Q60680031,2018-12-14,female,,,Sylvie Baïpo-Temon.jpg,Sylvie Baïpo-Temon
Central African Republic,Minister of Health and Population,Pierre Somse,Q112034649,2022-02-07,male,,,,
Central African Republic,Minister of Higher Education and Scientific Research,Jean Laurent Magalé,Q112083117,2022-02-07,,,,,
Central African Republic,Minister of Housing and Town Planning,Nicele Nkoué,Q112083110,2022-02-07,,,,,
Central African Republic,Minister of Humanitarian Action and National Reconciliation,Virginie Mbaïkoua,Q112079588,2022-02-07,female,,,,
Central African Republic,Minister of Interior and Public Security,Michel Nicaise Nassin,Q112083223,2022-02-07,,,,,
Central African Republic,Minister of Justice,Arnaud Djoubaye Abazène,Q108782689,2022-02-07,male,,,,
Central African Republic,"Minister of Labour, Employment and Social Protection",Michelle Mwanga,Q112083221,2022-02-07,female,,,,
Central African Republic,Minister of Livestock Development,Hassan Bouba,Q112083123,2022-02-07,,,,,
Central African Republic,Minister of Modernization and Innovation of Public Service,Marcel Djimassé,Q112083235,2022-02-07,,,,,
Central African Republic,Minister of Posts and Telecommunications,Justin Gourna-Zacko,Q112079998,2022-02-07,male,,,,
Central African Republic,Minister for the Promotion of SMEs,Mohamed Lawan,Q112083219,2022-02-07,male,,,,
Central African Republic,"Minister of Public Works, Equipment and Regional Planning",Guismala Amza,Q112080289,2022-02-07,male,,,,
Central African Republic,Minister of Territorial Administration,Bruno Yapande,Q112078171,2022-02-07,,,,,
Central African Republic,Minister of Trade and Industry,Léa Mboua,Q112083237,2022-02-07,female,,,,
Central African Republic,Minister of Transport and Civil Aviation,Gontran Ndjono-Ahaba,Q112083133,2022-02-07,,,,,
Central African Republic,"Minister of Water, Forests, Hunting and Fishing",Amit Idriss,Q112080314,2022-02-07,male,,,,
Central African Republic,"Minister for Women, Family, and Children",Marguerite Ramadan,Q112083229,2022-02-07,female,,,,
Central African Republic,Minister of Youth and Sport,Aristide Briand Reboas,Q112083089,2022-02-07,,,,,
Central African Republic,Minister Delegate for Disarmament,Gilbert Tomou Deya,Q112083077,2022-02-07,,,,,
Central African Republic,President of the National Assembly,Simplice Sarandji,Q23729455,2021-05-05,male,1955-04-04,,CAR Prime Minister Simplice Mathieu Sarandji in Bangui 2016.jpg,Simplice Sarandji
