id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q102423681,Clint Camilleri,male,1988-02-24,11,,,,Clint Camilleri
Q1043584,Carmelo Mifsud Bonnici,male,1960-02-17,11,,,,Carmelo Mifsud Bonnici
Q108384543,Clyde Caruana,male,1985-02-21,11,,,,Clyde Caruana
Q109689977,Jeffrey Curmi,male,1975-07-05,11,,,,
Q111509231,Jonathan Attard,male,,,,,,
Q111509236,Jo Etienne Abela,male,,,,,,
Q1275788,Michael Frendo,male,1955-07-29,11,,,Michael Frendo.jpg,Michael Frendo
Q1363583,Simon Busuttil,male,1969-03-21,11,,,"EPP Summit; Meise, Dec. 2013 (11451086046).jpg",Simon Busuttil
Q1508402,George William Vella,male,1942-04-24,11,,,Sebastian Kurz George Vella Federica Mogherini April 2017 (34279674916) (cropped).jpg,George Vella
Q152511,Eddie Fenech Adami,male,1934-02-07,11,,,Edward Fenech Adami.jpg,Eddie Fenech Adami
Q1531043,Glenn Bedingfield,male,1974-11-15,11,,,GlennBedingfield-01.jpg,Glenn Bedingfield
Q15711259,Konrad Mizzi,male,1977-11-04,11,,,Konrad Mizzi.jpg,Konrad Mizzi
Q1596298,Mario Galea,male,1962-06-08,11,,,,
Q16199692,Owen Bonnici,male,1980-05-24,11,,,"Hon. Owen Bonnici MP - Minister for Justice, Culture and Local Government Malta at the Europeana Strategy meeting “Migration and culture- how can our past educate our present” (34024402984).jpg",Owen Bonnici
Q16213896,Christian Cardona,male,1972,9,,,Hon. Minister Dr. Christian Cardona.jpg,Chris Cardona
Q16545829,Francis Zammit Dimech,male,1954-10-23,11,,,Francis Zammit-Dimech.jpg,Francis Zammit Dimech
Q16563606,Josef Bonnici,male,1953-04-15,11,,,,
Q167724,Guido de Marco,male,1931-07-22,11,2010-08-12,11,Guido de Marco 2003 crop.jpg,Guido de Marco
Q1683865,Jason Azzopardi,male,1971-03-16,11,,,4324b6d8de878ab12bebb1ba1f473d0ab9510a16-1579775893-5e297795-1920x1280.jpg,Jason Azzopardi
Q17016298,Ryan Callus,male,1983-06-22,11,,,,Ryan Callus
Q17266625,Therese Comodini Cachia,female,1973-02-23,11,,,2014-07-01-Europaparlament Comodini Cachia by Olaf Kosinsky -64 (2).jpg,Therese Comodini Cachia
Q17315715,Miriam Dalli,female,1976-05-19,11,,,,Miriam Dalli
Q173958,Edward Scicluna,male,1946-10-12,11,,,Informal meeting of economic and financial affairs ministers (ECOFIN). Arrivals Edward Scicluna (36441334033).jpg,Edward Scicluna
Q18206002,Chris Fearne,male,1963-03-12,11,,,Informal meeting of health ministers (iEPSCO). Arrivals Chris Fearne (35653640850).jpg,Chris Fearne
Q18536890,Beppe Fenech Adami,male,,,,,,
Q18536891,Joe Mizzi,male,,,,,,
Q1871690,Louis Galea,male,1948-01-02,11,,,,Louis Galea
Q1871727,Louis Grech,male,1947-03-22,11,,,Louis Grech (cropped).jpg,Louis Grech
Q19958063,Helena Dalli,female,1962-09-29,11,,,"Hearing with Helena Dalli (MT), candidate commissioner for equality (48832245446) (cropped).jpg",Helena Dalli
Q20949398,Roderick Galdes,male,,,,,Hon Roderick Galdes.jpg,Roderick Galdes
Q20983473,Silvio Parnis,male,,,,,,Silvio Parnis
Q23881652,Silvio Schembri,male,1985-05-21,11,,,Silvio Schembri.jpg,Silvio Schembri
Q24643928,Marlene Farrugia,female,1966-07-24,11,,,"Marlene Farrugia on political attack billboard in Naxxar, 2017.jpg",Marlene Farrugia
Q247348,Tonio Fenech,male,1969-05-05,11,,,,Tonio Fenech
Q25688004,Godfrey Farrugia,male,1960-05-04,11,,,Godfrey Farrugia - September 2016 (cropped).jpg,Godfrey Farrugia
Q2668705,Christopher Said,male,1970-07-10,11,,,,Chris Said
Q27663240,Robert Cutajar,male,,,,,,Robert Cutajar
Q29581218,Albert Fenech,male,,,,,,
Q29581315,Leo Brincat,male,1949-09-26,11,,,,
Q2980429,Clyde Puli,male,1969-09-13,11,,,,Clyde Puli
Q37860840,Robert Abela,male,1977-12-07,11,,,Robert Abela Official Portrait 2022.jpg,Robert Abela
Q37860847,Chris Agius,male,,,,,,
Q37860971,David Agius,male,,,,,David Agius.jpg,
Q37860981,Anthony Agius Decelis,male,,,,,,
Q37860993,Karol Aquilina,male,,,,,,
Q37861005,Clayton Bartolo,male,1987-06-02,11,,,,Clayton Bartolo
Q37861023,Ivan Bartolo,male,,,,,,
Q37861035,Anthony Bezzina,male,,,,,,
Q37861044,Byron Camilleri,male,,,,,,
Q37861054,Clint Camilleri,male,,,,,,
Q37861067,Justyne Caruana,female,,,,,,Justyne Caruana
Q37861077,Rosianne Cutajar,female,,8,,,Rosianne Cutajar (cropped).jpg,Rosianne Cutajar
Q37861089,Deo Debattista,male,1963-07-24,11,,,,
Q37861103,Jean Pierre Debono,male,,,,,,
Q37861118,Kristy Debono,female,,,,,,Kristy Debono
Q37861132,Maria Deguara,female,1949-09,10,,,,Maria Deguara
Q37861149,Michael Farrugia,male,1956-12-28,11,,,,
Q37861162,Julia Farrugia Portelli,female,,,,,,Julia Farrugia Portelli
Q37861176,Karl Gouder,male,,,,,,
Q37861189,Claudio Grech,male,,,,,,Claudio Grech
Q37861203,Etienne Grech,male,1969-09-11,11,,,,
Q37861219,Clifton Grima,male,,,,,,Clifton Grima
Q37861230,Silvio Grixti,male,,,,,,
Q37861244,Josè Herrera,male,,,,,,
Q37861255,Alex Muscat,male,,,,,,
Q37861267,Marthese Portelli,male,,,,,,
Q37861279,Anton Refalo,male,1956,9,,,,
Q37861292,Hermann Schiavone,male,,,,,,
Q37861307,Stephen Spiteri,male,,,,,,
Q37861319,David Stellini,male,1977-09-09,11,,,,
Q37861332,Edwin Vassallo,male,,,,,,
Q37861343,Edward Zammit Lewis,male,1973-06-21,11,,,15th EUROPEAN TOURISM FORUM Edward Zammit Lewis (30278550415).jpg,Edward Zammit Lewis
Q37861353,Stefan Zrinzo Azzopardi,male,1973,9,,,Stefan Zrinzo Azzopardi.jpg,Stefan Zrinzo Azzopardi
Q38220741,Ian Borg,male,,,,,Ian Borg (cropped).jpg,Ian Borg
Q39079256,Adrian Delia,male,1969-08-08,11,,,Adrian Delia.jpg,Adrian Delia
Q440207,Claudette Pace,female,1968-02-08,11,,,,Claudette Pace
Q441784,Mario de Marco,male,1965-10-18,11,,,"Dr. Mario de Marco LL.M. (CANTAB.), LL.D., M.P..jpg",Mario de Marco
Q4661996,Aaron Farrugia,male,1980-01-01,11,,,Aafrga.jpg,Aaron Farrugia
Q4762878,Angelo Farrugia,male,1955-12-29,11,,,Press Conference - Bratislava Informal Parliamentary Summit 2016-10-07 (29542926073).jpg,Angelo Farrugia
Q5043368,Carmelo Abela,male,1972-02-10,11,,,Carmelo Abela at 2016 Prague Process press conference.jpg,Carmelo Abela
Q5080619,Charles Mangion,male,1952-11-14,11,,,,Charles Mangion
Q518375,John Dalli,male,1948-10-05,11,,,John Dalli 2011 (cropped).jpg,John Dalli
Q524877,Dolores Cristina,female,1949-01-10,11,,,,Dolores Cristina
Q5373281,Emmanuel Mallia,male,,7,,,Minister Dr. Emmanuel Mallia.jpg,Emmanuel Mallia
Q5416069,Evarist Bartolo,male,1952-10-14,11,,,HAND SHAKE 2016-07-14 (28222985071) (cropped).jpg,Evarist Bartolo
Q549456,Joe Borg,male,1952-03-19,11,,,Joe Borg2.jpg,Joe Borg
Q5497307,Frederick Azzopardi,male,1949-09-15,11,2020-10-17,11,Frederick Azzopardi - September 2016 (cropped).jpg,Frederick Azzopardi
Q559545,Alfred Sant,male,1948-02-28,11,,,Alfred Sant.jpg,Alfred Sant
Q56883641,Peter Micallef,male,,,,,,
Q57502,George Abela,male,1948-04-22,11,,,George Abela.jpg,George Abela
Q57620,Lawrence Gonzi,male,1953-07-01,11,,,Lawrence Gonzi 2009.jpg,Lawrence Gonzi
Q58176,Tonio Borg,male,1957-05-12,11,,,Tonio Borg.jpg,Tonio Borg
Q594665,Anton Tabone,male,1937,9,,,,Anton Tabone
Q6219273,John Aquilina,male,1950-03-12,11,,,,John Aquilina
Q632408,Joe Cassar,male,1966-05-19,11,,,,Joe Cassar
Q6762928,Marie Louise Coleiro Preca,female,1958-12-07,11,,,Marie-Louise Coleiro Preca (cropped).jpg,Marie-Louise Coleiro Preca
Q6765006,Mario Vella,male,1953,9,,,,Mario Vella
Q6829005,Michael C. Bonello,male,,,,,,Michael C. Bonello
Q6830205,Michael Falzon,male,1961-11-16,11,,,Michael Falzon 2007 jpg.jpg,Michael Falzon (politician)
Q7341603,Robert Arrigo,male,1954-12-04,11,,,,Robert Arrigo
Q781090,Austin Gatt,male,1953-07-29,11,,,,Austin Gatt
Q938224,Joseph Muscat,male,1974-01-22,11,,,"Joseph Muscat, cropped.jpg",Joseph Muscat
