catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Estonia,President,Alar Karis,Q12358575,2021-10-11,male,1958-03-26,,Alar Karis cropped.jpg,Alar Karis
Estonia,Prime Minister,Kaja Kallas,Q11869065,2021-01-26,female,1977-06-18,,Kaja Kallas (crop).jpg,Kaja Kallas
Estonia,Minister of Culture,Piret Hartman,Q113090056,2022-07-18,female,1981-08-10,,"Piret Hartman at the Opinion Festival 2022 in Paide, Estonia.jpg",Piret Hartman
Estonia,Minister of Defence,Hanno Pevkur,Q1399218,2022-07-18,male,1977-04-02,,"Hanno Pevkur at the Opinion Festival 2022 in Paide, Estonia.jpg",Hanno Pevkur
Estonia,Minister of Economic Affairs and Infrastructure,Riina Sikkut,Q52704406,2022-07-18,female,1983-01-12,,Riina Sikkut.jpg,Riina Sikkut
Estonia,Minister of Education and Research,Tõnis Lukas,Q1149033,2022-07-18,male,1962-06-05,,Tõnis Lukas (cropped).jpg,Tõnis Lukas
Estonia,Minister of Entrepreneurship and Information Technology,Kristjan Järvan,Q113138530,2022-07-18,male,1990-10-10,,,Kristjan Järvan
Estonia,Minister of the Environment,Madis Kallas,Q12369450,2022-07-18,male,1981-04-22,,Madis Kallas Võidupühal 2022 (cropped).jpg,Madis Kallas
Estonia,Minister of Finance,Annely Akkermann,Q618373,2022-10-19,female,1972-10-05,,IRL Annely Akkermann.jpg,Annely Akkermann
Estonia,Minister of Foreign Affairs,Urmas Reinsalu,Q645970,2022-07-18,male,1975-06-22,,Urmas Reinsalu 2017-05-25 (cropped).jpg,Urmas Reinsalu
Estonia,Minister of Health and Labour,Peep Peterson,Q12372152,2022-07-18,male,1975-03-29,,Peep Peterson 2021. aasta Arvamusfestivalil.jpg,Peep Peterson
Estonia,Minister of the Interior,Lauri Läänemets,Q12368349,2022-07-18,male,1983-01-31,,Lauri Läänemets.jpg,Lauri Läänemets
Estonia,Minister of Justice,Lea Danilson-Järg,Q113138551,2022-07-18,female,1977-11-27,,"Danilson-Järg, Lea.IMG 20220813 134212-1.jpg",Lea Danilson-Järg
Estonia,Minister of Public Administration,Riina Solman,Q18753192,2022-07-18,female,1972-06-23,,Riigihalduse minister Riina Solman. Foto- Riigikantselei.jpg,Riina Solman
Estonia,Minister of Rural Affairs,Urmas Kruuse,Q3741429,2022-07-18,male,1965-07-14,,Urmas Kruuse (crop).jpg,Urmas Kruuse
Estonia,Minister of Social Protection,Signe Riisalo,Q64850482,2022-07-18,female,1968-10-08,,Signe Riisalo.jpg,Signe Riisalo
Estonia,Auditor General,Janar Holm,Q61110563,2018-03-07,male,1976-08-17,,Janar Holm 2021. aasta Arvamusfestivalil.jpg,Janar Holm
Estonia,Chancellor of Justice,Ülle Madise,Q16407395,2015-03-31,female,1974-12-11,,"Ülle Madise at the Opinion Festival 2022 in Paide, Estonia.jpg",Ülle Madise
Estonia,Commander of the Estonian Defence Forces,Martin Herem,Q28790814,2018-12-05,male,1973-12-17,,Martin Herem (2021) extract.jpg,Martin Herem
Estonia,Governor of the Bank of Estonia,Madis Müller,Q61742853,2019-06-07,male,1977-01-20,,,Madis Müller
Estonia,Chief Justice of the Supreme Court,Villu Kõve,Q12378710,2019-02-04,male,1971,,,Villu Kõve
Estonia,President of the Riigikogu,Jüri Ratas,Q2621730,2021-03-18,male,1978-07-02,,Jüri Ratas 2017-05.jpg,Jüri Ratas
Estonia,Mayor of Tallinn,Mihhail Kõlvart,Q4250802,2019-04-11,male,1977-11-24,,Official photo of mayor 2019 nr2.jpg,Mihhail Kõlvart
