id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q103205431,Rain Epler,male,1977,9,,,,Rain Epler
Q10347025,Jüri Kahn,male,1953-12-16,11,,,,Jüri Kahn
Q105069608,Eva-Maria Liimets,female,1974-05-31,11,,,Eva-Maria Liimets (crop).jpg,Eva-Maria Liimets
Q106959627,Jüri Seilenthal,male,1970-12-28,11,,,,Jüri Seilenthal
Q107033991,Jonatan Vseviov,male,1981-08-14,11,,,Jonatan Vseviov in 2018.jpg,Jonatan Vseviov
Q107335392,Timo Suslov,male,1981-07-02,11,,,,
Q107335464,Õnne Pillak,female,1983-02-23,11,,,,
Q107335485,Sulev Kannimäe,male,1955-06-16,11,,,,
Q108917402,Janne Jõesaar-Ruusalu,female,1969,9,,,Janne Jõesaar-Ruusalu presented her credentials to the King Harald V of Norway (29227859394) (cropped).jpg,
Q10970452,Helle Kalda,female,1950-02-17,11,,,Helle Kalda - Saeima 2010.jpg,Helle Kalda
Q11023034,Ivi Eenmaa,female,1943-06-02,11,,,"Eenmaa, Ivi.IMG 0385.JPG",Ivi Eenmaa
Q11032994,Urve Tiidus,female,1954-06-06,11,,,RE Urve Tiidus.jpg,Urve Tiidus
Q11034302,Marek Strandberg,male,1965-09-25,11,,,"Marek Strandberg, 22. märts 2008.JPG",Marek Strandberg
Q110945424,Veikko Kala,male,1981-02-12,11,,,"Veikko Kala, September 2021 (GPODBG 1332) (cropped).jpg",
Q110945433,Artur Kink,male,,,,,,
Q110945456,Toomas Tirs,male,,,,,,
Q111549529,Martin Roger,male,1979-09-28,11,,,,
Q11158997,Sven Sester,male,1969-07-14,11,,,IRL Sven Sester.jpg,Sven Sester
Q113090056,Piret Hartman,female,1981-08-10,11,,,,
Q113138530,Kristjan Järvan,male,1990-10-10,11,,,,
Q113138551,Lea Danilson-Järg,female,1977-11-27,11,,,,
Q1149033,Tõnis Lukas,male,1962-06-05,11,,,Tõnis Lukas (cropped).jpg,Tõnis Lukas
Q11716283,Margus Tsahkna,male,1977-04-13,11,,,IRL Margus Tsahkna.jpg,Margus Tsahkna
Q11857954,Enn Eesmaa,male,1946-06-07,11,,,RK Enn Eesmaa.jpg,Enn Eesmaa
Q11869065,Kaja Kallas,female,1977-06-18,11,,,Kaja Kallas (crop).jpg,Kaja Kallas
Q11869429,Kalle Palling,male,1985-02-27,11,,,RE Kalle Palling.jpg,Kalle Palling
Q12358062,Aadu Must,male,1951-03-25,11,,,RK Aadu Must.jpg,Aadu Must
Q12358088,Aare Heinvee,male,1956-09-27,11,,,RE Aare Heinvee.jpg,Aare Heinvee
Q12358429,Ain Lutsepp,male,1954-05-06,11,,,RK Ain Lutsepp.jpg,Ain Lutsepp
Q12358481,Aivar Sõerd,male,1964-11-22,11,,,RE Aivar Sõerd.jpg,Aivar Sõerd
Q12358575,Alar Karis,male,1958-03-26,11,,,Alar Karis cropped.jpg,Alar Karis
Q12358582,Alar Streimann,male,1964-02-26,11,,,Alar Streimann 2011.jpg,Alar Streimann
Q12358743,Aleksander Stern,male,1948-01-06,11,,,,Aleksander Stern
Q12358921,Allar Jõks,male,1965-03-18,11,,,Allar Jõks.png,Allar Jõks
Q12359093,Ando Leps,male,1935-11-06,11,,,,Ando Leps
Q12359125,Andres Jalak,male,1953-03-19,11,,,,Andres Jalak
Q12359135,Andres Kork,male,1950-04-15,11,,,,Andres Kork
Q12359190,Andres Varik,male,1952-04-07,11,,,,Andres Varik
Q12359339,Anti Poolamets,male,1971-02-22,11,,,Anti Poolamets.jpg,Anti Poolamets
Q12359792,Arvo Sirendi,male,1939-04-04,11,,,,Arvo Sirendi
Q12360203,Barbi Pilvre,female,1963-04-19,11,,,268 Barbi volikogu esindus 2016.jpg,Barbi-Jenny Pilvre-Storgård
Q12362086,Endel Paap,male,1938-09-08,11,,,,Endel Paap
Q12362113,Ene Kaups,female,1963-02-13,11,,,,Ene Kaups
