catalog,id,name,relationship,relative,relativename
Estonia,Q107033991,Jonatan Vseviov,father,Q17447293,David Vseviov
Estonia,Q1149033,Tõnis Lukas,spouse,Q12368723,Liina Lukas
Estonia,Q11857954,Enn Eesmaa,father,Q12362179,Enno Eesmaa
Estonia,Q11857954,Enn Eesmaa,sibling,Q15888056,Andra Veidemann
Estonia,Q11857954,Enn Eesmaa,spouse,Q337405,Aleksandra Juozapėnaitė-Eesmaa
Estonia,Q11869065,Kaja Kallas,father,Q156469,Siim Kallas
Estonia,Q11869065,Kaja Kallas,mother,Q26695945,Kristi Kallas
Estonia,Q11869065,Kaja Kallas,spouse,Q441874,Taavi Veskimägi
Estonia,Q11869065,Kaja Kallas,spouse,Q61727586,Arvo Hallik
Estonia,Q11869065,Kaja Kallas,spouse,Q65258461,Roomet Leiger
Estonia,Q11869429,Kalle Palling,spouse,Q46999681,Mai Palling
Estonia,Q12358062,Aadu Must,child,Q13570003,Kadri Simson
Estonia,Q12358062,Aadu Must,spouse,Q12379598,Ülle Must
Estonia,Q12358575,Alar Karis,spouse,Q108296358,Sirje Karis
Estonia,Q12358921,Allar Jõks,partner,Q17447251,Heidi Vilu
Estonia,Q12359093,Ando Leps,father,Q12359961,August Leps
Estonia,Q12363696,Hele Everaus,father,Q50375504,Arnold Everaus
Estonia,Q12363696,Hele Everaus,mother,Q50375505,Maimu Everaus
Estonia,Q12364333,Ignar Fjuk,father,Q50375518,Vladislav Fjuk
Estonia,Q12364333,Ignar Fjuk,mother,Q50375519,Leida Fjuk
Estonia,Q12365130,Jevgeni Ossinovski,father,Q12371395,Oleg Ossinovski
Estonia,Q12365130,Jevgeni Ossinovski,spouse,Q111470525,Triinu Ossinovski
Estonia,Q12366229,Kalle Jürgenson,child,Q194913,Markus Jürgenson
Estonia,Q12366229,Kalle Jürgenson,father,Q50376150,Aksel Jürgenson
Estonia,Q12366229,Kalle Jürgenson,mother,Q50376148,Albina Jürgenson
Estonia,Q12366229,Kalle Jürgenson,sibling,Q2438863,Toivo Jürgenson
Estonia,Q12366614,Katrin Karisma,child,Q16404382,Piret Krumm
Estonia,Q12366614,Katrin Karisma,partner,Q12377535,Tõnu Kilgas
Estonia,Q12366614,Katrin Karisma,spouse,Q12372179,Peeter Jakobi
Estonia,Q12366614,Katrin Karisma,spouse,Q15055597,Hendrik Krumm
Estonia,Q12366816,Kersti Kaljulaid,sibling,Q27430407,Raimond Kaljulaid
Estonia,Q12366816,Kersti Kaljulaid,spouse,Q27530932,Georgi-Rene Maksimovski
Estonia,Q12366820,Kersti Sarapuu,spouse,Q16404003,Arvo Sarapuu
Estonia,Q12368739,Liisa Pakosta,child,Q108673549,Helena Maria Reisner
Estonia,Q12369688,Margi Ein,father,Q50375415,Heino Maandi
Estonia,Q12369688,Margi Ein,mother,Q50375416,Leida Mandre
Estonia,Q12369727,Mari-Ann Kelam,spouse,Q1345946,Tunne Kelam
Estonia,Q12369791,Marika Tuus-Laul,sibling,Q12363563,Heimar Lenk
Estonia,Q12369791,Marika Tuus-Laul,spouse,Q16407444,Rein Tuus
Estonia,Q12369879,Mart Meri,father,Q153149,Lennart Meri
Estonia,Q12369924,Martin Helme,father,Q1453245,Mart Helme
Estonia,Q12369924,Martin Helme,mother,Q16405654,Sirje Helme
Estonia,Q12369924,Martin Helme,relative,Q16407924,Rein Helme
Estonia,Q12369924,Martin Helme,relative,Q5782086,Peeter Helme
Estonia,Q12369924,Martin Helme,sibling,Q12369391,Maarja Vaino
Estonia,Q12370316,Mihkel Raud,father,Q1343524,Eno Raud
Estonia,Q12370316,Mihkel Raud,mother,Q299805,Aino Pervik
Estonia,Q12370316,Mihkel Raud,sibling,Q7213774,Piret Raud
Estonia,Q12370316,Mihkel Raud,sibling,Q938063,Rein Raud
Estonia,Q12370316,Mihkel Raud,spouse,Q16408268,Liina Raud
Estonia,Q12371725,Oudekki Loone,father,Q5347130,Eero Loone
Estonia,Q12371725,Oudekki Loone,mother,Q3744651,Leiki Loone
Estonia,Q12371725,Oudekki Loone,sibling,Q16406931,Piret Loone
Estonia,Q12372175,Peeter Ernits,father,Q50375495,Harry Ernits
Estonia,Q12372175,Peeter Ernits,mother,Q50375496,Lya Ernits
Estonia,Q12373451,Rain Rosimannus,spouse,Q458003,Keit Pentus-Rosimannus
Estonia,Q12373774,Rein Ratas,child,Q2621730,Jüri Ratas
Estonia,Q12373774,Rein Ratas,spouse,Q12377841,Urve Ratas
Estonia,Q12375092,Siret Kotka-Repinski,spouse,Q20933560,Martin Repinski
Estonia,Q12376907,Tiit Käbin,father,Q16408393,Reinhold Käbin
Estonia,Q12376907,Tiit Käbin,sibling,Q16403017,Maret Käbin
Estonia,Q12377130,Toomas Trapido,father,Q12364682,Isi Trapido
Estonia,Q12377130,Toomas Trapido,mother,Q12368247,Laine Trapido
Estonia,Q12378607,Viktor Andrejev,father,Q50375190,Aleksander Andrejev
Estonia,Q12378607,Viktor Andrejev,mother,Q50375191,Maria Näkk
Estonia,Q12379326,Yana Toom,mother,Q17447164,Margarita Tšernogorova
Estonia,Q12379642,Ülo Vooglaid,child,Q18627066,Varro Vooglaid
Estonia,Q13234758,Andres Anvelt,spouse,Q12367984,Kärt Anvelt
Estonia,Q13570003,Kadri Simson,father,Q12358062,Aadu Must
Estonia,Q13570003,Kadri Simson,mother,Q12379598,Ülle Must
Estonia,Q13605586,Mart Jüssi,father,Q1398208,Fred Jüssi
Estonia,Q13605586,Mart Jüssi,mother,Q12363732,Helju Jüssi
Estonia,Q13605609,Tõnu Juul,father,Q50376085,Arno Juul
Estonia,Q13605609,Tõnu Juul,mother,Q50376086,Reet Sild
Estonia,Q1375585,Jaak Aab,father,Q50374926,Ernst Aab
Estonia,Q1375585,Jaak Aab,spouse,Q111243638,Kaie Aab
Estonia,Q1387518,Trivimi Velliste,father,Q12377270,Trivimi Velliste
Estonia,Q1396519,Karin Jaani,father,Q50375971,Karl Loderaud
Estonia,Q1396519,Karin Jaani,mother,Q50375973,Novella Loderaud
Estonia,Q1424510,Jüri Pihl,spouse,Q6000205,Lavly Perling
Estonia,Q1433583,Jüri Luik,father,Q16404674,Aleksander Gavrilov
Estonia,Q1433583,Jüri Luik,mother,Q18752918,Lilian Luik
Estonia,Q1453245,Mart Helme,child,Q12369391,Maarja Vaino
Estonia,Q1453245,Mart Helme,child,Q12369924,Martin Helme
Estonia,Q1453245,Mart Helme,father,Q50375750,Enn Helme
Estonia,Q1453245,Mart Helme,mother,Q50375752,Äge Helme
Estonia,Q1453245,Mart Helme,relative,Q12362142,Enn Auksmann
Estonia,Q1453245,Mart Helme,sibling,Q16407924,Rein Helme
Estonia,Q1453245,Mart Helme,sibling,Q60686547,Reet Auksmann
Estonia,Q1453245,Mart Helme,spouse,Q16405654,Sirje Helme
Estonia,Q1453245,Mart Helme,spouse,Q26695944,Helle-Monika Helme
Estonia,Q153149,Lennart Meri,child,Q12369879,Mart Meri
Estonia,Q153149,Lennart Meri,father,Q1505386,Georg Meri
Estonia,Q153149,Lennart Meri,sibling,Q16403508,Hindrek Meri
Estonia,Q153149,Lennart Meri,spouse,Q5707090,Helle Meri
Estonia,Q156469,Siim Kallas,child,Q11869065,Kaja Kallas
Estonia,Q156469,Siim Kallas,father,Q50376314,Udo Kallas
Estonia,Q156469,Siim Kallas,mother,Q50376315,Rita Kallas
Estonia,Q156469,Siim Kallas,spouse,Q26695945,Kristi Kallas
Estonia,Q1565411,Toivo Asmer,child,Q375571,Marko Asmer
Estonia,Q1565411,Toivo Asmer,father,Q50375269,Kaljo Asmer
Estonia,Q1565411,Toivo Asmer,mother,Q50375270,Aliide Asmer
Estonia,Q1577141,Mihkel Oviir,child,Q21009735,Liisa Oviir
Estonia,Q1577141,Mihkel Oviir,spouse,Q272240,Siiri Oviir
Estonia,Q1630393,Vahur Kraft,relative,Q16404189,Jüri Kraft
Estonia,Q16403129,Olav Aarna,father,Q12358346,Agu Aarna
Estonia,Q16403129,Olav Aarna,mother,Q50374943,Helga Aarna
Estonia,Q16403371,Indrek Saar,spouse,Q12379591,Ülle Lichtfeldt
Estonia,Q16403775,Margus Allikmaa,father,Q50375146,Väino Allikmaa
Estonia,Q16403775,Margus Allikmaa,mother,Q50375147,Elsa Allikmaa
Estonia,Q16403802,Madis Milling,sibling,Q12377508,Tõnis Milling
Estonia,Q16404003,Arvo Sarapuu,spouse,Q12366820,Kersti Sarapuu
Estonia,Q16404020,Mihhail Korb,father,Q4232659,Valeri Korb
Estonia,Q16404146,Küllo Arjakas,father,Q50375232,Heinart Arjakas
Estonia,Q16404146,Küllo Arjakas,mother,Q50375233,Ada Arjakas
Estonia,Q16404987,Toomas Järveoja,child,Q21706071,Martin Järveoja
Estonia,Q16405288,Vootele Hansen,father,Q50375668,Sulev Hansen
Estonia,Q16405288,Vootele Hansen,mother,Q50375669,Lehti Hansen
Estonia,Q16405510,Katri Raik,father,Q12359417,Ants Raik
Estonia,Q16405510,Katri Raik,mother,Q12363794,Helve Raik
Estonia,Q16405510,Katri Raik,sibling,Q16405514,Mart Raik
Estonia,Q16406074,Artur Talvik,father,Q12370001,Mati Talvik
Estonia,Q16406074,Artur Talvik,mother,Q16406069,Alice Talvik
Estonia,Q16406074,Artur Talvik,spouse,Q12362202,Epp Eespäev
Estonia,Q16406166,Aino Lepik von Wirén,child,Q111509156,Illimar Lepik von Wirén
Estonia,Q16406166,Aino Lepik von Wirén,father,Q969815,Kalju Lepik
Estonia,Q16406166,Aino Lepik von Wirén,spouse,Q111509160,Jorma von Wirén
Estonia,Q16406227,Raivo E. Tamm,partner,Q24545471,Külli Palmsaar
Estonia,Q16406227,Raivo E. Tamm,spouse,Q12363701,Helena Merzin
Estonia,Q16406227,Raivo E. Tamm,spouse,Q17362506,Katariina Unt
Estonia,Q16406371,Janno Reiljan,sibling,Q1670898,Villu Reiljan
Estonia,Q16406955,Toomas Tiivel,mother,Q24546203,Irene Tiivel
Estonia,Q16407368,Matti Maasikas,father,Q24546242,Uno Maasikas
Estonia,Q16407395,Ülle Madise,father,Q12377528,Tõnu Anton
Estonia,Q16407395,Ülle Madise,mother,Q50375216,Sirje Anton
Estonia,Q16407395,Ülle Madise,spouse,Q111530559,Lauri Madise
Estonia,Q16412204,Sven Sakkov,father,Q12361930,Elmar-Oskar Sakkov
Estonia,Q16412204,Sven Sakkov,mother,Q24545982,Helmi Sakkov
Estonia,Q16412204,Sven Sakkov,sibling,Q24545891,Erik Sakkov
Estonia,Q1670898,Villu Reiljan,sibling,Q16406371,Janno Reiljan
Estonia,Q1676747,Jaak Allik,father,Q4062642,Hendrik Allik
Estonia,Q1676747,Jaak Allik,mother,Q4255219,Olga Lauristin
Estonia,Q1676748,Jaak Jõerüüt,father,Q50376136,Sigurd-Hans Jõerüüt
