catalog,id,name,relationship,relative,relativename
South Sudan,Q104687952,Abuk Payiti Ayik,spouse,Q11995405,Peter Adwok Nyaba
South Sudan,Q11995405,Peter Adwok Nyaba,spouse,Q104687952,Abuk Payiti Ayik
South Sudan,Q167444,John Garang,child,Q61993413,Akuol de Mabior
South Sudan,Q167444,John Garang,spouse,Q3379134,Rebecca Nyandeng De Mabior
South Sudan,Q3379134,Rebecca Nyandeng De Mabior,child,Q61993413,Akuol de Mabior
South Sudan,Q3379134,Rebecca Nyandeng De Mabior,spouse,Q167444,John Garang
South Sudan,Q444994,Riek Machar,spouse,Q4762750,Angelina Teny
South Sudan,Q4713878,Aldo Deng,child,Q275183,Luol Deng
South Sudan,Q4762750,Angelina Teny,spouse,Q444994,Riek Machar
South Sudan,Q57315,Salva Kiir Mayardit,spouse,Q64895993,Mary Ayen Mayardit
South Sudan,Q7811843,Toby Maduot,spouse,Q43388381,Victoria Yar Arol
