catalog,id,name,relationship,relative,relativename
Colombia,Q10395812,Álvaro Leyva,child,Q5935425,Jorge Leyva
Colombia,Q10395812,Álvaro Leyva,father,Q17635442,Jorge Leyva Urdaneta
Colombia,Q106907432,María Ximena Lombana Villalba,sibling,Q112665475,Jaime Lombana
Colombia,Q152472,Ingrid Betancourt,child,Q3332875,Mélanie Delloye-Betancourt
Colombia,Q152472,Ingrid Betancourt,father,Q620757,Gabriel Betancourt Mejía
Colombia,Q152472,Ingrid Betancourt,mother,Q2729105,Yolanda Pulecio
Colombia,Q152472,Ingrid Betancourt,spouse,Q23868608,Fabrice Delloye
Colombia,Q152472,Ingrid Betancourt,spouse,Q3187613,Juan Carlos Lecompte
Colombia,Q17477937,María Fernanda Cabal,spouse,Q23833014,José Félix Lafaurie
Colombia,Q17478000,Iván Duque,father,Q22583635,Iván Duque Escobar
Colombia,Q17478000,Iván Duque,mother,Q106975675,Juliana Márquez Tono
Colombia,Q17478000,Iván Duque,sibling,Q106975899,Andrés Duque Márquez
Colombia,Q17478000,Iván Duque,spouse,Q87941034,Maria Juliana Ruiz
Colombia,Q17623339,Natalia Abello Vives,sibling,Q63970106,Alberto Abello Vives
Colombia,Q17633066,Yesid Reyes,father,Q5667134,Alfonso Reyes Echandía
Colombia,Q187413,Álvaro Uribe Vélez,spouse,Q6550181,Lina María Moreno Mejía
Colombia,Q1981295,Francisco Santos Calderón,father,Q5689201,Hernando Santos Castillo
Colombia,Q2117543,Jorge Iván Ospina,father,Q2918567,Iván Marino Ospina
Colombia,Q2117543,Jorge Iván Ospina,sibling,Q6007046,Mauricio Ospina
Colombia,Q26255077,Luis Guillermo Vélez Cabrera,father,Q9025120,Luis Guillermo Vélez
Colombia,Q274594,Carolina Barco,father,Q540192,Virgilio Barco Vargas
Colombia,Q274594,Carolina Barco,mother,Q5044844,Carolina Isakson Proctor
Colombia,Q274594,Carolina Barco,sibling,Q7933849,Virgilio Barco Isakson
Colombia,Q3076265,José Antonio Ocampo,father,Q27050954,Alfonso Ocampo Londoño
Colombia,Q315975,Andrés Pastrana Arango,father,Q728833,Misael Pastrana Borrero
Colombia,Q315975,Andrés Pastrana Arango,spouse,Q3342698,Nohra Puyana Bickenbach
Colombia,Q326405,Horacio Serpa,child,Q57842191,Horacio José Serpa
Colombia,Q380026,Antanas Mockus,mother,Q6042937,Nijolė Šivickas
Colombia,Q435021,Noemí Sanín,father,Q5925356,Jaime Sanín Echeverri
Colombia,Q4714502,Alejandro Char,father,Q5506888,Fuad Char
Colombia,Q4714502,Alejandro Char,sibling,Q4801717,Arturo Char
Colombia,Q4714549,Alejandro Gaviria,spouse,Q15430650,Carolina Soto Losada
Colombia,Q4750458,Ana Milena Muñoz Gómez,child,Q7521450,Simón Gaviria Muñoz
Colombia,Q4750458,Ana Milena Muñoz Gómez,spouse,Q332020,César Gaviria
Colombia,Q4801717,Arturo Char,father,Q5506888,Fuad Char
Colombia,Q4801717,Arturo Char,sibling,Q4714502,Alejandro Char
Colombia,Q4968512,Luis Alfredo Ramos,child,Q17462492,Alfredo Ramos Maya
Colombia,Q508580,María Consuelo Araújo,father,Q24960850,Álvaro Araújo Noguera
Colombia,Q524949,Iván Cepeda Castro,father,Q6752503,Manuel Cepeda Vargas
Colombia,Q524949,Iván Cepeda Castro,mother,Q6170045,Yira Castro
Colombia,Q5274580,Diego Betancur Álvarez,father,Q345571,Belisario Betancur
Colombia,Q5274580,Diego Betancur Álvarez,mother,Q7367056,Rosa Helena Álvarez Yepes
Colombia,Q5412242,Fernando Londoño,father,Q5444785,Fernando Londoño y Londoño
