catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Bahrain,monarch,Hamad II of Bahrain,Q57352,1999-03-06,male,1950-01-28,,Hamad bin Isa Al Khalifa April 2016.jpg,Hamad bin Isa Al Khalifa
Bahrain,Prime Minister,Salman bin Hamad bin Isa Al Khalifa,Q58140,2020-11-11,male,1969-10-21,,2021 Crown Prince of Bahrain.jpg,Salman bin Hamad Al Khalifa
Bahrain,Deputy Prime Minister,Shaikh Ali bin Khalifa Al Khalifa,Q113992871,2005-09-26,male,,,,
Bahrain,Deputy Prime Minister,Khalid bin Abdullah Al Khalifa,Q16730783,2010-11-02,male,1944,,,Khalid bin Abdullah Al Khalifa
Bahrain,Minister of Cabinet Affairs,Hamad bin Faisal Al Malki,Q113992957,2022-06-13,male,,,,
Bahrain,Minister of Defence,Abdulla bin Hasan AlNuaimi,Q113992841,2018-12-04,male,,,,
Bahrain,Minister of Education,Mohammed bin Mubarak Juma,Q115343006,2022-11-21,,,,,
Bahrain,Minister of Electricity and Water Affairs,Yasser bin Ibrahim Humaidan,Q113992878,2022-06-13,male,,,,
Bahrain,Minister of Finance and National Economy,Salman bin Khalifa Al Khalifa,Q112326281,2018-12-04,male,,,,
Bahrain,Minister of Foreign Affairs,Abdullatif bin Rashid Al Zayani,Q4666152,2020-02-11,male,1954-04-15,,MSC 2014 AlZayani Mueller MSC2014.jpg,Abdullatif bin Rashid Al Zayani
Bahrain,Minister of Health,Jalila bint Al Sayyed Jawad Hassan,Q113992885,2022-06-13,female,,,,
Bahrain,Minister of Housing,Amna bint Ahmed Al Romaihi,Q113992960,2022-06-13,female,,,,
Bahrain,"Minister of Industry, Commerce and Tourism",Abdulla bin Adel Fakhro,Q115343267,2022-11-21,,,,,
Bahrain,Minister of Information,Ramzan bin Abdulla Al Nuaimi,Q113992886,2022-06-13,male,,,,
Bahrain,Minister of the Interior,Rashid bin Abdullah Al Khalifa,Q16730784,2004-05-22,male,1954,,Rashid Al Khalifa.jpg,Rashid bin Abdullah Al Khalifa
Bahrain,Minister of Justice,Nawaf bin Mohammed Al-Mawadah,Q113992890,2022-06-13,male,,,,
Bahrain,Minister of Labour and Social Development,Jameel Humaidan,Q6127890,2015-09-30,male,1950,,,Jameel Humadan
Bahrain,Minister of Legal Affairs,Yousif bin Abdulhussain Khalaf,Q113993092,2022-06-13,male,,,,
Bahrain,Minister of Municipalities and Agriculture,Wael bin Nasser AlMubarak,Q113992844,2019-10-05,male,,,,
Bahrain,Minister of Oil and Gas,Mohammed bin Mubarak bin Daina,Q113992894,2022-06-13,male,,,,
Bahrain,Minister of Parliament Affairs,Ghanim bin Fadhl AlBuainain,Q113992843,2014-12-06,male,,,,
Bahrain,Minister of Social Development,Osama bin Ahmed Khalaf Al Asfoor,Q113992892,2022-06-13,male,,,,
Bahrain,Minister of Sustainable Development,Noor bint Ali Al Khulaif,Q113993090,2022-06-13,female,,,,
Bahrain,Minister of Tourism,Fatima bint Jaffer Al Sairafi,Q113993088,2022-06-13,female,,,,
Bahrain,Minister of Transportation and Communications,Mohammed bin Thamer Al Kaabi,Q113992895,2022-06-13,male,,,,
Bahrain,Minister of Works,Ibrahim Hassan Ali Al-Hawaj,Q113990485,2022-06-15,male,1963-08-21,,,
Bahrain,Minister of Youth and Sport Affairs,Rawan bint Najeeb Tawfiqi,Q115343224,2022-11-21,,,,,
