catalog,id,name,relationship,relative,relativename
Bahrain,Q57352,Hamad bin Isa Al Khalifa,child,Q16157209,Khalid bin Hamad Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,child,Q328211,Faisal bin Hamad bin Isa Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,child,Q4666100,Abdullah bin Hamad bin Isa Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,child,Q58140,Salman bin Hamad bin Isa Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,child,Q6967647,Nasser bin Hamad Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,father,Q309650,Isa bin Salman Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,mother,Q5746145,Hessa bint Salman Al Khalifa
Bahrain,Q57352,Hamad bin Isa Al Khalifa,spouse,Q3737725,Sabika bint Ibrahim Al Khalifa
Bahrain,Q57726,Khalifa bin Salman Al Khalifa,father,Q2469483,Salman bin Hamad Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,father,Q57352,Hamad bin Isa Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,mother,Q3737725,Sabika bint Ibrahim Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,sibling,Q16157209,Khalid bin Hamad Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,sibling,Q328211,Faisal bin Hamad bin Isa Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,sibling,Q4666100,Abdullah bin Hamad bin Isa Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,sibling,Q6967647,Nasser bin Hamad Al Khalifa
Bahrain,Q58140,Salman bin Hamad bin Isa Al Khalifa,spouse,Q5640980,Hala bint D'aij Al Khalifa
