id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q103866749,Bum Goo Jong,male,1954-03-27,11,,,,
Q104420644,Byeon Chang-heum,male,1964-08-14,11,,,"Minister of Land, Infrastructure and Transport Byeon Chang-heum taking a commemorative photo with the Speaker of the National Assembly.jpg",Byeon Chang-heum
Q104450768,Kwon Deok-chul,male,1961-03-22,11,,,Minister of Health and Welfare Kwon Deok-chul taking a commemorative photo with the Speaker of the National Assembly.jpg,Kwon Deok-cheol
Q104525309,Chung Young-ai,female,1955,9,,,Minister of Gender Equality and Family Chung Young-ai taking a commemorative photo with the Speaker of the National Assembly.jpg,Chung Young-ai
Q105036743,Kim Jin-wook,male,1966-01-19,11,,,,
Q105076339,Kim Ganglip,male,1965-11-09,11,,,,Kim Gang-lip
Q105106981,Yeo Unguk,male,1967,9,,,,
Q105476650,Lee Seong-yong,male,1964,9,,,,Lee Seong-yong
Q105705306,Kim Hyung-yeon,,1966-07-09,11,,,,
Q105706103,Lee Kang-seop,male,1964,9,,,,
Q106301454,Koo Yun-cheol,male,1965,9,,,,Koo Yun-cheol
Q106514351,An Kyung-duk,male,1963,9,,,Minister of Employment and Labour An Kyung-duk taking a commemorative photo with the Speaker of the National Assembly.jpg,An Kyung-duk
Q106518639,Moon Sung-wook,male,1965,9,,,"Minister of Trade, Industry and Energy Moon Seung-wook taking a commemorative photo with the Speaker of the National Assembly.jpg",Moon Sung-wook
Q106792173,천대엽,male,1964-02-06,11,,,,
Q107012114,Choi Jong-moon,male,,,,,Choi Jong-moon (01911608) (51207804632) (cropped).jpg,
Q107443498,Choi Jae-hyung,male,1956-09-02,11,,,Jae-Hyeong Choi.jpg (cropped).jpg,Choi Jae-hyung
Q107805133,Kim Keon-hee,female,1972-09-02,11,,,Kim Kun-hee in May 2022.jpg,Kim Keon-hee
Q108073914,오경미,female,1968-12-16,11,,,,
Q10855142,Kang Chang-il,male,1952-01-28,11,,,Kang Chang-il in 2020.jpg,Kang Chang-il
Q10855863,김원웅,male,1944,9,,,,
Q10855898,Kim Jin-pyo,male,1947-05-04,11,,,Kim Jin-pyo 2022-07.jpg,Kim Jin-pyo (politician)
Q10855915,Kim Han-gil,male,1953-09-17,11,,,Kim Han-Gil (cropped).jpg,Kim Han-gil
Q109460622,Yeo Han-koo,male,1969,9,,,,Yeo Han-koo
Q109628296,Koh Seungbeom,male,,,,,,
Q111602136,Park Bo-gyun,male,1954,9,,,Park Bo Gyoon - 2022 (cropped).jpg,Park Bo-gyoon
Q111621057,Han Hwa-jin,female,1959,9,,,,
Q111729274,Cho Seung-hwan,male,,,,,,
Q111843537,Park Jeong-ha,male,1966-09-26,11,,,,
Q112020778,Kim Ju-hyeon,,,,,,,
Q112020896,Kim Han-kyu,male,1974-07-01,11,,,,
Q112023162,Kim So-young,male,,,,,,
Q112023462,Lee Chang-yang,male,1962,9,,,,Lee Chang-yang
Q112023728,Jang Sang-yoon,,1970-04-12,11,,,,
Q112023744,Cho Kyoo-hong,male,,,,,,
Q112023750,Lee Sang-min,male,1965-11,10,,,,Lee Sang-min (lawyer)
Q112023777,Lee Jeong-Sik,male,,,,,,
Q112063662,Jang Dong-hyuk,male,1969-06-02,11,,,,
Q112079346,Rho Yong-ho,male,,,,,,
Q112083004,Choi Young-hee,female,,,,,,
Q112131619,Park Soon-ae,female,1965,9,,,Park Soon-ae 2022.jpg,Park Soon-ae
Q112132653,박정환,male,,,,,,
Q11243258,Park Se-il,male,1948-05-12,11,2017-01-13,11,,
Q11255427,Sim Sang-jung,female,1959-02-20,11,,,Sim Sang-jung taking a commemorative photo with the Speaker of the National Assembly.jpg,Sim Sang-jung
Q11263813,Won Hye-young,male,1951-09-27,11,,,,
Q11265419,Lee Kwang-jae,male,1965-02-28,11,,,,Lee Kwang-jae (politician)
