catalog,id,name,relationship,relative,relativename
South Korea,Q107443498,Choi Jae-hyung,father,Q16092163,Yohann Tschoi
South Korea,Q107805133,Kim Keon-hee,spouse,Q16090635,Yoon Suk-yeol
South Korea,Q10855915,Kim Han-gil,spouse,Q16177000,Lee Min-ah
South Korea,Q10855915,Kim Han-gil,spouse,Q623856,Choi Myung-gil
South Korea,Q11267083,Lee Hui-ho,child,Q12589320,Kim Hong-gul
South Korea,Q11267083,Lee Hui-ho,spouse,Q45785,Kim Dae-jung
South Korea,Q11464859,Yoon Mee-hyang,spouse,Q56256518,Kim Sam-seok
South Korea,Q12587534,Kim Boo-kyum,child,Q12610323,윤세인
South Korea,Q12587534,Kim Boo-kyum,relative,Q11266353,Lee Young-hoon
South Korea,Q12587695,,father,Q108391826,김상영
South Korea,Q12587695,,sibling,Q12588950,Robert Chaegon Kim
South Korea,Q12588667,Kim Jong-seok,father,Q12587796,김세배
South Korea,Q12589320,Kim Hong-gul,father,Q45785,Kim Dae-jung
South Korea,Q12589320,Kim Hong-gul,mother,Q11267083,Lee Hui-ho
South Korea,Q12589329,Kim Hong-eop,father,Q45785,Kim Dae-jung
South Korea,Q12589329,Kim Hong-eop,mother,Q12618516,Cha Yong-ae
South Korea,Q12589333,Kim Hong-il,father,Q45785,Kim Dae-jung
South Korea,Q12589333,Kim Hong-il,mother,Q12618516,Cha Yong-ae
South Korea,Q12610444,Yun Ju-keyng,relative,Q491240,Yoon Bong-Gil
South Korea,Q12610901,,spouse,Q12619482,Choi Kyu-Sung
South Korea,Q12611423,Lee Mi-gyeong,father,Q12611345,Lee Maeng-hui
South Korea,Q12611423,Lee Mi-gyeong,sibling,Q16091081,Lee Jae-hyeon
South Korea,Q12612132,Lee Wan-koo,spouse,Q109564635,Λι Μπέικ-γεόν
South Korea,Q12612629,Lee Jong-koo,father,Q12612763,이중재
South Korea,Q12614683,Chang Je-won,child,Q55728779,Noel
South Korea,Q12614683,Chang Je-won,father,Q19940963,Chang Sŏng-man
South Korea,Q12615206,Jeon Soon-ok,mother,Q16178678,So-sŏn Yi
