catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Mexico,President,Andrés Manuel López Obrador,Q318508,2018-12-01,male,1953-11-13,,LENÍN MORENO SE REÚNE CON EL LÍDER MEXICANO LÓPEZ OBRADOR (36186836092) (cropped).jpg,Andrés Manuel López Obrador
Mexico,Secretary of Agriculture,Victor Manuel Villalobos Arámbula,Q58461400,2018-12-01,male,1950,,Víctor Manuel Villalobos 1 (cropped).jpg,Víctor Villalobos
Mexico,Secretary for Communication and Transport,Jorge Nuño Lara,Q115281782,2022-11-15,male,,,,
Mexico,Secretary of Culture,Alejandra Frausto Guerrero,Q55386772,2018-12-01,female,1972-03-25,,Alejandra Frausto 2019.jpg,Alejandra Frausto Guerrero
Mexico,Secretary of Economy,Raquel Buenrostro Sánchez,Q114515580,2022-10-06,female,,,,
Mexico,Secretary of Education,Leticia Ramírez Amaya,Q105086697,2022-08-15,female,1961,,,
Mexico,Secretary of Energy,Rocío Nahle García,Q20895229,2018-12-01,female,1964-04-14,,Norma Rocío Nahle García.jpg,Rocío Nahle García
Mexico,Secretary for the Environment and Natural Resources,María Luisa Albores González,Q56781314,2020-09-02,female,1976-07-18,,Portrait of María Luisa Albores.png,María Luisa Albores
Mexico,Secretary of Finance and Public Credit,Rogelio Ramírez de la O,Q7357736,2021-07-16,male,1948-07-07,,Portrait of Rogelio Ramírez de la O.png,Rogelio Ramírez de la O
Mexico,Secretary of Foreign Affairs,Marcelo Ebrard,Q1396586,2018-12-01,male,1959-10-10,,Mexican Foreign Secretary Ebrard (cropped).jpg,Marcelo Ebrard
Mexico,Secretary of Government,Adán Augusto López Hernández,Q5658653,2021-08-26,male,1963-09-23,,Adan augusto.jpg,Adán Augusto López Hernández
Mexico,Secretary of Health,Jorge Alcocer Varela,Q55386774,2018-12-01,male,1946-02-08,,Jorge Carlos Alcocer Varela (cropped).jpg,Jorge Alcocer Varela
Mexico,Secretary for Labour and Social Affairs,Luisa María Alcalde Luján,Q15156389,2018-12-01,female,1987-08-24,,Luisa María Alcalde Luján 2012.jpg,Luisa María Alcalde Luján
Mexico,Secretary of National Defense,Luis Cresencio Sandoval,Q59868274,2018-12-01,male,1960-02-07,,General Luis Cresencio Sandoval González.png,Luis Cresencio Sandoval
Mexico,Secretary of Navy,José Rafael Ojeda Durán,Q58336815,2018-12-01,male,1954-02-03,,Amlo13-640x263.png,José Rafael Ojeda Durán
Mexico,Secretary for Public Service,Roberto Salcedo Aquino,Q107311725,2021-06-21,male,1943-11-26,,Portrait of Roberto Salcedo Aquino.jpg,Roberto Salcedo Aquino
Mexico,Secretary of Security and Citizen Protection,Rosa Icela Rodríguez,Q64438288,2020-10-30,female,1959,,Rosa Icela Rodríguez (cropped).jpg,
Mexico,Secretary of Tourism,Miguel Torruco Marqués,Q19521973,2018-12-05,male,1951-09-19,,Miguel Torruco Marqués.jpg,Miguel Torruco Marqués
Mexico,Secretary for Urban Development,Román Meyer Falcón,Q58338863,2018-12-01,male,1983-08-11,,Román Meyer Falcón.jpg,Román Meyer Falcón
Mexico,Secretary of Welfare,Ariadna Montiel Reyes,Q63857028,2022-01-11,female,,,Ariadna-montiel.jpg,
Mexico,Attorney General,Alejandro Gertz Manero,Q1500199,2019-01-18,male,1939-10-31,,Alejandro Gertz.jpg,Alejandro Gertz Manero
Mexico,President of the Chamber of Deputies,Santiago Creel,Q2241589,2022-09-01,male,1954-12-11,,Santiago Creel.jpg,Santiago Creel
Mexico,President of the Senate,Olga Sánchez Cordero,Q5099093,2021-09-01,female,1947-07-16,,Olga Sánchez Cordero sen.jpg,Olga Sánchez Cordero
Mexico,Governor of the Bank of Mexico,Victoria Rodríguez Ceja,Q109911726,2022-01-01,female,,,Victoria Rodríguez Ceja.jpg,
