catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Romania,President,Klaus Iohannis,Q701484,2019-12-21,male,1959-06-13,,President Trump Meets with the President of Romania (48587349852) (cropped).jpg,Klaus Iohannis
Romania,Prime Minister,Nicolae Ciucă,Q28950289,2021-11-25,male,1967-02-07,,Nicolae Ciuca (cropped).jpg,Nicolae Ciucă
Romania,Deputy Prime Minister,Hunor Kelemen,Q923357,2020-12-23,male,1967-10-18,,KelemenHunorFotoThalerTamas.jpg,Hunor Kelemen
Romania,Deputy Prime Minister,Sorin Grindeanu,Q19003460,2021-11-25,male,1973-12-05,,"Sorin Grindeanu, interview Feb 2015.jpg",Sorin Grindeanu
Romania,Minister of Agriculture,Petre Daea,Q12737826,2022-07-08,male,1949-11-02,,,
Romania,Minister of Culture,Lucian Romașcanu,Q28039745,2021-11-25,male,1967-05-19,,"Lucian Romaşcanu, mask.jpg",Lucian Romașcanu
Romania,"Minister for Development, Public Works and Administration",Attila Cseke,Q747255,2020-12-23,male,1973-06-09,,Cseke Attila.JPG,Attila Cseke
Romania,Minister of Economy,Florin Spătaru,Q109700122,2021-11-25,male,1969-12-22,,,Florin Spătaru
Romania,Minister of Education,Ligia Deca,Q114397279,2022-10-03,female,1982,,,Ligia Deca
Romania,Minister of Energy,Virgil-Daniel Popescu,Q28113715,2020-12-23,male,1968-04-25,,,Virgil-Daniel Popescu
Romania,Minister of Entrepreneurship and Tourism,Constantin-Daniel Cadariu,Q28113961,2021-11-25,male,1967-12-16,,Constantin-Daniel Cadariu.jpg,Constantin-Daniel Cadariu
Romania,"Minister of Environment, Water and Forests",Barna Tánczos,Q20437970,2020-12-23,male,1976-05-25,,,Barna Tánczos
Romania,"Minister of Family, Youth and Equal Opportunities",Gabriela Firea,Q16593781,2021-11-25,female,1972-07-13,,Gabriela Firea la sediul PSD - 14 (3) (15194578761).jpg,Gabriela Firea
Romania,Minister of Finance,Adrian Câciu,Q109746326,2021-11-25,male,1974-02-20,,,Adrian Câciu
Romania,Minister of Foreign Affairs,Bogdan Aurescu,Q18537583,2019-11-04,male,1973-09-09,,Bogdan Aurescu (02816408) (49515963301).jpg,Bogdan Aurescu
Romania,Minister of Health,Alexandru Rafila,Q88007402,2021-11-25,male,1961-12-27,,,Alexandru Rafila
Romania,Minister of Internal Affairs,Lucian Bode,Q3265173,2020-12-23,male,1974-10-27,,,Lucian Bode
Romania,Minister of Investments and European Projects,Ioan-Marcel Boloș,Q73515577,2022-05-03,male,1968-04-01,,,
Romania,Minister of Justice,Cătălin Predoiu,Q1151156,2021-11-25,male,1968-08-27,,Cătălin Predoiu 2008.jpg,Cătălin Predoiu
Romania,Minister of Labour and Social Protection,Marius-Constantin Budăi,Q28038940,2021-11-25,male,1972-05-01,,Marius Constantin Budai 2020.jpg,Marius-Constantin Budăi
Romania,Minister of National Defence,Vasile Dîncu,Q347209,2021-11-25,male,1961-11-25,,Vasile Dîncu portrait.jpg,Vasile Dîncu
Romania,"Minister of Research, Innovation and Digitalization",Sebastian-Ioan Burduja,Q24525133,2022-05-03,male,1985-06-18,,Sebastian Tianu Burduja.jpg,Sebastian Burduja
Romania,Minister of Transport and Infrastructure,Sorin Grindeanu,Q19003460,2021-11-25,male,1973-12-05,,"Sorin Grindeanu, interview Feb 2015.jpg",Sorin Grindeanu
Romania,Minister of Youth and Sport,Carol-Eduard Novak,Q940884,2020-12-23,male,1976-07-28,,Novak Mendrisio 1.jpg,Carol-Eduard Novak
Romania,Prosecutor General,Gabriela Scutea,Q93215040,2020-02-20,female,1973-07-31,,,
Romania,President of the Chamber of Deputies,Marcel Ciolacu,Q21179176,2021-11-23,male,1967-11-28,,"Marcel Ciolacu - 18.06.2022, Ședința comună a Parlamentelor Republicii Moldova și României (cropped).jpg",Marcel Ciolacu
Romania,President of the Senate,Alina Gorghiu,Q4726709,2022-06-29,female,1978-09-16,,Alina Gorghiu 44.jpg,Alina Gorghiu
Romania,Governor of the National Bank,Mugur Isărescu,Q255022,2000-12-28,male,1949-08-01,,Mugur Isărescu.jpg,Mugur Isărescu
Romania,Chief of the General Staff,Daniel Petrescu,Q90258002,2019-10-29,male,1971-01-26,,Daniel Petrescu in 2020.jpg,
Romania,Mayor of Bucharest,Nicușor Dan,Q11163124,2020-10-29,male,1969-12-20,,Nicușor Dan candidatura bgiu.jpg,Nicușor Dan
Romania,Prefect of Bucharest,Toni Greblă,Q18549788,2022-05-04,male,1953-12-30,,,
