catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Georgia,President,Salome Zurabishvili,Q272416,2018-12-16,female,1952-03-18,,Victory Day - Europe Day 2020 Address Photo of Salome Zourabichvili (cropped).jpg,Salome Zourabichvili
Georgia,Prime Minister,Giorgi Gakharia,Q43287680,2019-09-08,male,1975-03-19,,Giorgi Gakharia 2.jpg,Giorgi Gakharia
Georgia,Vice Prime Minister,Levan Davitashvili,Q31354638,2017-12-15,male,1978-12-10,,Levan Davitashvili.jpg,
Georgia,Vice Prime Minister,David Zakaliani,Q56152039,2018-06-20,male,1968-02-27,,David Zalkaliani.jpg,David Zalkaliani
Georgia,Vice Prime Minister,Tea Tsulukiani,Q13589522,2021-03-22,female,1975-01-21,,Eastern Partnership justice and home affairs ministers' meeting Thea Tsulukiani (35609681782) (cropped).jpg,Thea Tsulukiani
Georgia,"Minister of Culture, Sports and Youth",Tea Tsulukiani,Q13589522,2021-03-22,female,1975-01-21,,Eastern Partnership justice and home affairs ministers' meeting Thea Tsulukiani (35609681782) (cropped).jpg,Thea Tsulukiani
Georgia,Minister of Defence,Juansher Burchuladze,Q106094877,2021-02-22,male,1978-01-14,,,
Georgia,Minister of Economy and Sustainable Development,Natela Turnava,Q63247681,2019-04-18,female,1968-10-19,,Natela Turnava - 2019 (cropped).jpg,Natela Turnava
Georgia,Minister of Education and Science,Mikheil Chkhenkeli,Q65285987,2019-11-13,male,1968-04-01,,,
Georgia,Minister of the Environment,Levan Davitashvili,Q31354638,2017-12-15,male,1978-12-10,,Levan Davitashvili.jpg,
Georgia,Minister of Finance,Lasha Khutsishvili,Q106522763,2021-04-01,male,1985-09-02,,,Lasha Khutsishvili
Georgia,Minister of Foreign Affairs,David Zakaliani,Q56152039,2018-06-21,male,1968-02-27,,David Zalkaliani.jpg,David Zalkaliani
Georgia,Minister of Health,Ekatrine Tikradze,Q89066171,2019-06-18,female,1976-03-03,,,Ekaterine Tikaradze
Georgia,Minister of Internal Affairs,Vakhtang Gomelauri,Q20557144,2019-09-08,male,1974-12-24,,"Mr. Vakhtang Gomelauri, the Head of State Security Service of Georgia.png",Vakhtang Gomelauri
Georgia,Minister of Justice,Rati Bregadze,Q106522784,2021-04-01,male,1982-12-12,,იუსტიციის მინისტრი რატი ბრეგაძე.jpg,
Georgia,Minister for Reconciliation and Civic Equality,Tea Akhvlediani,Q104904062,2020-08-06,female,1975-01-10,,,
Georgia,Minister of Regional Development and Infrastructure,Irakli Karseladze,Q106522864,2021-02-22,male,1978-02-28,,,
Georgia,Chairperson of the Parliament,Shalva Papuashvili,Q106528743,2021-12-29,male,1976,,,Shalva Papuashvili
Georgia,Chief of General Staff,Joni Tatunashvili,Q109623431,2020-07-09,male,1976,,,
Georgia,Chief of the State Security Service,Grigol Liluashvili,Q105729181,2019-10-17,male,1977-09-01,,,Grigol Liluashvili
Georgia,Governor of the National Bank,Koba Gvenetadze,Q25433264,2016-03,male,1971-12-26,,,Koba Gvenetadze
Georgia,Mayor of Tbilisi,Kakha Kaladze,Q192031,2017-11-13,male,1978-02-27,,Kakha kaladze.jpg,Kakha Kaladze
