catalog,id,name,relationship,relative,relativename
Georgia,Q112110188,Rostom Chkheidze,father,Q7108446,Otar Chkheidze
Georgia,Q112110188,Rostom Chkheidze,sibling,Q65286022,Nato Chkheidze
Georgia,Q113733,Archduchess Gabriela of Austria,child,Q75286852,Lioba Meister
Georgia,Q113733,Archduchess Gabriela of Austria,child,Q75286855,Alene Meister
Georgia,Q113733,Archduchess Gabriela of Austria,child,Q75294712,Severin Meister
Georgia,Q113733,Archduchess Gabriela of Austria,father,Q76343,Otto von Habsburg
Georgia,Q113733,Archduchess Gabriela of Austria,mother,Q77335,"Regina, Crown Princess of Austria"
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q112096,Georg of Austria
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q3434236,"Archduchess Andrea, Countess of Neipperg"
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q3504210,Archduchess Michaela of Austria
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q4919368,"Archduchess Monika, Duchess of Santángelo"
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q77555,Walburga Habsburg Douglas
Georgia,Q113733,Archduchess Gabriela of Austria,sibling,Q78515,Karl von Habsburg
Georgia,Q113733,Archduchess Gabriela of Austria,spouse,Q75294737,Christian Meister
Georgia,Q1178707,David Usupashvili,spouse,Q16370108,Tina Khidasheli
Georgia,Q12864079,Eka Zguladze,spouse,Q556149,Raphaël Glucksmann
Georgia,Q12866195,Levan Berdzenishvili,sibling,Q12863555,Davit Berdzenishvili
Georgia,Q13107337,Giorgi Marghvilashvili,spouse,Q20561864,Maka Chichua
Georgia,Q13589522,Tea Tsulukiani,spouse,Q110157837,Nugzar Kakulia
Georgia,Q151929,Eduard Shevardnadze,spouse,Q3650699,Nanuli Shevardnadze
Georgia,Q1523607,Giga Bokeria,mother,Q253961,Nana Alexandria
Georgia,Q16370108,Tina Khidasheli,spouse,Q1178707,David Usupashvili
Georgia,Q192031,Kakha Kaladze,spouse,Q16148705,Anouki
Georgia,Q229493,Nino Burjanadze,spouse,Q3736090,Badri Bitsadze
Georgia,Q272416,Salome Zurabishvili,child,Q47340232,Teimuraz Gorjestani
Georgia,Q272416,Salome Zurabishvili,child,Q59331463,Kethevane Gorjestani
Georgia,Q272416,Salome Zurabishvili,father,Q56240645,Levan Zurabishvili
Georgia,Q272416,Salome Zurabishvili,mother,Q59352727,Zeinab Kedia
Georgia,Q272416,Salome Zurabishvili,sibling,Q90289410,Othar Zourabichvili
Georgia,Q272416,Salome Zurabishvili,spouse,Q205987,Janri Kashia
Georgia,Q272416,Salome Zurabishvili,spouse,Q59334303,Nicolas Gorjestani
Georgia,Q322893,Maia Panjikidze,father,Q4343918,Guram Panjikidze
Georgia,Q43330,Mikheil Saakashvili,mother,Q291721,Giuli Alasania
Georgia,Q43330,Mikheil Saakashvili,spouse,Q467000,Sandra Roelofs
Georgia,Q4525704,Gela Charkviani,child,Q3652021,Irakli Charkviani
Georgia,Q57794,Bidzina Ivanishvili,child,Q4390921,Bera Ivanishvili
Georgia,Q58102,Grigol Vashadze,spouse,Q253952,Nina Ananiashvili
Georgia,Q65286022,Nato Chkheidze,father,Q7108446,Otar Chkheidze
Georgia,Q65286022,Nato Chkheidze,sibling,Q112110188,Rostom Chkheidze
Georgia,Q74667039,Teimuraz Lezhava,father,Q99528632,Aleksandre Lezhava
