catalog,id,name,relationship,relative,relativename
Mozambique,Q19613993,Ivone Soares,relative,Q383419,Afonso Dhlakama
Mozambique,Q20014463,Vitória Diogo,sibling,Q236020,Luísa Diogo
Mozambique,Q236020,Luísa Diogo,sibling,Q20014463,Vitória Diogo
Mozambique,Q239105,Graça Machel,child,Q102430251,Josina Z. Machel
Mozambique,Q239105,Graça Machel,spouse,Q219918,Samora Moisés Machel
Mozambique,Q239105,Graça Machel,spouse,Q8023,Nelson Mandela
Mozambique,Q27220074,Nyeleti Mondlane,father,Q443434,Eduardo Chivambo Mondlane
Mozambique,Q27220074,Nyeleti Mondlane,mother,Q6153514,Janet Mondlane
Mozambique,Q383419,Afonso Dhlakama,relative,Q19613993,Ivone Soares
Mozambique,Q51280032,Marcelina Chissano,spouse,Q208355,Joaquim Chissano
Mozambique,Q5448556,Filipe Nyusi,spouse,Q63431954,Isaura Nyusi
Mozambique,Q57392,Armando Guebuza,child,Q27345245,Valentina Guebuza
Mozambique,Q57392,Armando Guebuza,spouse,Q94667381,Maria da Luz Guebuza
Mozambique,Q63431954,Isaura Nyusi,spouse,Q5448556,Filipe Nyusi
Mozambique,Q94667381,Maria da Luz Guebuza,spouse,Q57392,Armando Guebuza
Mozambique,Q948295,Daviz Simango,father,Q4891244,Uria Simango
