catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Nepal,President,Bidya Devi Bhandari,Q16193958,2015-10-29,female,1961-06-19,,Shinzo Abe and Bidhya Devi Bhandari at the Enthronement of Naruhito (1) (cropped).jpg,Bidya Devi Bhandari
Nepal,Vice President,Nanda Kishor Pun,Q596635,2015-10-31,male,1966-10-23,,Nanda Kishore Pun.png,Nanda Kishor Pun
Nepal,Prime Minister,Pushpa Kamal Dahal,Q315500,2022-12-26,male,1954-12-11,,Pushpa Kamal Dahal 2016.jpg,Pushpa Kamal Dahal
Nepal,Deputy Prime Minister,Bishnu Prasad Paudel,Q2904678,2022-12-26,male,1959,,,Bishnu Prasad Paudel
Nepal,Deputy Prime Minister,Narayan Kaji Shrestha,Q947445,2022-12-26,male,1959,,Narayan Kaji Shrestha7.JPG,Narayan Kaji Shrestha
Nepal,Deputy Prime Minister,Rajendra Prasad Lingden,Q106993391,2023-01-17,male,,,Rajendra Prasad Lingden.png,Rajendra Prasad Lingden
Nepal,Minister of Agriculture and Livestock Development,Jwala Kumari Sah,Q67915008,2022-12-26,female,,,,Jwala Kumari Sah
Nepal,Minister of Communications and Information Technology,Rekha Sharma,Q44999446,2023-01-17,female,,,,Rekha Sharma (Nepalese politician)
Nepal,"Minister of Culture, Tourism and Civil Aviation",Sudan Kirati,Q107026767,2023-01-17,male,1979-03-02,,,Sudan Kirati
Nepal,Minister of Defence,Hari Prasad Upreti,Q115898678,2023-01-17,male,1967-04-28,,,Hari Prasad Upreti
Nepal,"Minister of Education, Science and Technology",Shishir Khanal,Q115408372,2023-01-17,male,,,,Shishir Khanal
Nepal,"Minister of Energy, Water Resources and Irrigation",Rajendra Prasad Lingden,Q106993391,2023-01-17,male,,,Rajendra Prasad Lingden.png,Rajendra Prasad Lingden
Nepal,Minister of Federal Affairs and General Administration,Aman Lal Modi,Q59726258,2023-01-17,male,1985-09-21,,,Aman Lal Modi
Nepal,Minister of Finance,Bishnu Prasad Paudel,Q2904678,2022-12-26,male,1959,,,Bishnu Prasad Paudel
Nepal,Minister of Foreign Affairs,Bimala Rai Paudyal,Q116245418,2023-01-17,female,,,,Bimala Rai Paudyal
Nepal,Minister of Forests and Environment,Pushpa Kamal Dahal,Q315500,2022-12-26,male,1954-12-11,,Pushpa Kamal Dahal 2016.jpg,Pushpa Kamal Dahal
Nepal,Minister of Health and Population,Padam Giri,Q72267172,2023-01-17,male,,,,Padam Giri
Nepal,Minister of Home Affairs,Pushpa Kamal Dahal,Q315500,2022-12-26,male,1954-12-11,,Pushpa Kamal Dahal 2016.jpg,Pushpa Kamal Dahal
Nepal,"Minister of Industry, Commerce and Supplies",Damodar Bhandari,Q17385649,2022-12-26,male,1973-11-05,,,Damodar Bhandari
Nepal,"Minister of Labor, Employment and Social Security",Dol Prasad Aryal,Q115857182,2023-01-17,male,,,,Dol Prasad Aryal
Nepal,"Minister of Land Management, Cooperatives and Poverty Alleviation",Rajendra Kumar Rai,Q112787234,2022-12-26,male,,,,"Rajendra Kumar Rai (Nepalese politician, born 1964)"
Nepal,"Minister of Law, Justice and Parliamentary Affairs",Dhruba Bahadur Pradhan,Q16728542,2023-01-17,male,1949,,,Dhruba Bahadur Pradhan
Nepal,Minister of Physical Infrastructure and Transport,Narayan Kaji Shrestha,Q947445,2022-12-26,male,1959,,Narayan Kaji Shrestha7.JPG,Narayan Kaji Shrestha
Nepal,Minister of Urban Development,Bikram Pandey,Q109983960,2023-01-17,male,,,,Bikram Pandey
Nepal,Minister of Water Supply,Abdul Khan,Q116055678,2022-12-26,male,,,,Abdul Khan (Nepalese politician)
Nepal,"Minister of Women, Children and Senior Citizens",Bhagwati Chaudhary,Q115898681,2023-01-17,female,1971-04-15,,,Bhagwati Chaudhary
Nepal,Minister of Youth and Sports,Pushpa Kamal Dahal,Q315500,2022-12-26,male,1954-12-11,,Pushpa Kamal Dahal 2016.jpg,Pushpa Kamal Dahal
Nepal,"Minister of State for Culture, Tourism and Civil Aviation",Sushila Sirpali Thakuri,Q115824882,2023-01-17,female,,,,Sushila Sirpali Thakuri
Nepal,"Minister of State for Energy, Water Resources and Irrigation",Deepak Bahadur Singh,Q115525330,2023-01-17,male,,,,Deepak Bahadur Singh
Nepal,Minister of State for Health and Population,Toshima Karki,Q115406386,2023-01-17,female,,,Toshima Karki.png,Toshima Karki
Nepal,Speaker of the House of Representatives,Dev Raj Ghimire,Q115898703,2023-01-19,male,,,,Dev Raj Ghimire
Nepal,Chair of the National Assembly,Ganesh Prasad Timilsina,Q55760946,2018-03-16,male,1960,,,Ganesh Prasad Timilsina
Nepal,Governor of the Central Bank,Maha Prasad Adhikari,Q97260768,2020-04-06,male,,,,
Nepal,Chief of Army Staff,Prabhu Ram Sharma,Q107699712,2021-11-09,male,1964-01-05,,,Prabhu Ram Sharma
