id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q104972495,Prabhu Sah,male,1974-10-10,11,,,,Prabhu Sah
Q106993234,Ram Sahaya Yadav,male,,,,,,Ram Sahaya Yadav
Q107026781,Rajendra Prasad Shrestha,male,,,,,,Rajendra Prasad Shrestha
Q107699712,Prabhu Ram Sharma,male,1964-01-05,11,,,,Prabhu Ram Sharma
Q110913537,Satrudhan Mahato,male,,,,,,Satrudhan Mahato
Q112154523,Govinda Bandi,male,,,,,,
Q112912916,Pradip Yadav,male,,,,,,
Q112912989,Mrigendra Kumar Singh Yadav,male,,,,,,
Q11982000,Krishna Prasad Sitaula,male,1949,9,,,,Krishna Prasad Sitaula
Q13179186,Aangdawa Sherpa,female,,,,,,
Q13180081,Kiran Yadav,male,,,,,,
Q13181537,Narayan Khadka,male,1949-03-20,11,,,,Narayan Khadka
Q13183947,Bal Krishna Khand,male,,,,,Bal Krishna Khand.jpg,Bal Krishna Khand
Q13184407,Bhim Bahadur Rawal,male,1955-12-15,11,,,Bhim Rawal.jpg,Bhim Bahadur Rawal
Q13184904,Minakshi Jha,female,1960-06-07,11,,,,Minakshi Jha
Q13185425,Ram Kumar Rai,male,,,,,,
Q16193958,Bidya Devi Bhandari,female,1961-06-19,11,,,Shinzo Abe and Bidhya Devi Bhandari at the Enthronement of Naruhito (1) (cropped).jpg,Bidya Devi Bhandari
Q162306,Birendra of Nepal,male,1945-12-28,11,2001-06-01,11,Birendra Bir Bikram Shah.jpg,Birendra of Nepal
Q17318572,Kanchan Chandra Bade,male,,,,,,Kanchan Chandra Bade
Q17385650,Amar Sharma Dev Raj Bhar,male,1952-01-29,11,,,,Dev Raj Bhar
Q17385734,Nar Bahadur Chand,male,1962-08-29,11,,,,Nar Bahadur Chand
Q17385735,Gyan Kumari Chantyal,female,1953,9,2020-07-01,11,,Gyan Kumari Chhantyal
Q17388671,Minendra Rijal,male,1957-10-01,11,,,,Minendra Rijal
Q17418362,Mahesh Acharya,male,1954-08-06,11,,,,Mahesh Acharya
Q17418735,Tek Bahadur Gurung,male,1954-11-26,11,,,,Tek Bahadur Gurung
Q17478667,Chandra Maharjan,male,1954-11-16,11,,,Chandra Maharjan (1).JPG,Chandra Maharjan
Q1779490,Krishna Bahadur Mahara,male,1958-06-29,11,,,Krishna Bahadur mahara.jpg,Krishna Bahadur Mahara
Q19670829,Umesh Shrestha,male,1968,9,,,,Umesh Shrestha
Q19683093,Ram Kumari Jhakri,female,1977,9,,,Ram Kumari Jhakri2.JPG,Ram Kumari Jhakri
Q20087734,Sital Jha,male,,,,,,
Q201327,Gyanendra of Nepal,male,1947-07-07,11,,,Gyanendra 01.jpg,Gyanendra of Nepal
Q21129921,Onsari Gharti Magar,female,,7,,,ओनसरी घर्तिमगर पतिसँग.jpg,Onsari Gharti Magar
Q220991,Girija Prasad Koirala,male,1925-02-20,11,2010-03-20,11,Girija P koirala.jpg,Girija Prasad Koirala
Q2482925,Parmanand Jha,male,1944,9,,,परमानन्द.jpg,Parmanand Jha
Q2628548,Lokendra Bahadur Chand,male,1940-02-15,11,,,Lokendra Bahadur Chand A writer of विसर्जन.png,Lokendra Bahadur Chand
Q2904678,Bishnu Prasad Paudel,male,1959,9,,,,Bishnu Prasad Paudel
Q29452998,Jeevan Ram Shrestha,male,1965-12-30,11,,,Jeevan ram shrestha posing for a photo.jpg,Jeevan Ram Shrestha
