catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Cabo Verde,President,Antonio Mascarenhas Monteiro,Q336265,1991-03-22,2001-03-22,male,1944-02-16,2016-09-16,António Mascarenhas Monteiro VOA.jpg,António Mascarenhas Monteiro
Cabo Verde,President,Pedro Pires,Q107431,2001-03-22,2011-09-09,male,1934-04-29,,Pedro Verona Rodrigues Pires.jpg,Pedro Pires
Cabo Verde,President,Jorge Carlos Fonseca,Q57517,2011-09-09,2021-11-09,male,1950-10-20,,2019-05-06 Empfang Jorge Carlos Fonseca-1190.jpg,Jorge Carlos Fonseca
Cabo Verde,President,José Maria Neves,Q57649,2021-11-09,,male,1960-03-28,,José Maria Neves.jpg,José Maria Neves
Cabo Verde,Prime Minister,Carlos Veiga,Q500378,1991-04-04,2000-07-29,male,1949-10-21,,Carlos Veiga VOA.jpg,Carlos Veiga
Cabo Verde,Prime Minister,Gualberto do Rosário,Q500385,2000-07-29,2000-10-05,male,1950-10-12,,,Gualberto do Rosário
Cabo Verde,Prime Minister,Gualberto do Rosário,Q500385,2000-10-05,2001-02-01,male,1950-10-12,,,Gualberto do Rosário
Cabo Verde,Prime Minister,José Maria Neves,Q57649,2001-02-01,2016-04-22,male,1960-03-28,,José Maria Neves.jpg,José Maria Neves
Cabo Verde,Prime Minister,Ulisses Correia e Silva,Q23899522,2016-04-22,,male,1962-06-04,,Sr. Ulisses Corrêa e Silva (cropped).png,Ulisses Correia e Silva
Cabo Verde,Deputy Prime Minister,Cristina Fontes Lima,Q16269557,2011,2016,female,1958,,,Cristina Fontes Lima
Cabo Verde,Deputy Prime Minister,Olavo Correia,Q88247927,2016-05,,male,,,,Olavo Correia
Cabo Verde,Minister of Agriculture and the Environment,Gilberto Correia Carvalho Silva,Q108782678,2021-05-20,,male,,,,Gilberto Correia Carvalho Silva
Cabo Verde,Minister of Communities,Jorge Santos,Q114612816,2021-05-20,,male,,,,
Cabo Verde,Minister of Culture,Abraão Aníbal Barbosa Vicente,Q114612805,2021-05-20,,,,,,
Cabo Verde,Minister of Defence,Janine Tatiana Santos Lélis,Q114612814,2021-05-20,,female,,,,
Cabo Verde,Minister of Education,Amadeu Cruz,Q114612807,2021-05-20,,male,,,,
Cabo Verde,"Minister for Family, Inclusion and Social Development",Fernando Elísio Freire,Q108745687,2021-05-20,,male,1974,,,Fernando Elísio Freire
Cabo Verde,Minister of Finance,Olavo Correia,Q88247927,2016-05,,male,,,,Olavo Correia
Cabo Verde,Minister of Foreign Affairs,Rui Alberto de Figueiredo Soares,Q7378692,1999,2002,male,1956,,,Rui Alberto de Figueiredo Soares
Cabo Verde,Minister of Foreign Affairs,José Brito,Q58252,2008,2011,male,1944-03-19,,José Brito.jpg,José Brito
Cabo Verde,Minister of Foreign Affairs,Jorge Tolentino,Q108292440,2014,2016,,,,,
Cabo Verde,Minister of Foreign Affairs,Rui Alberto de Figueiredo Soares,Q7378692,2021-05-20,,male,1956,,,Rui Alberto de Figueiredo Soares
Cabo Verde,"Minister of Industry, Commerce and Energy",Alexandre Dias Monteiro,Q114612806,2021-05-20,,,,,,
Cabo Verde,Minister of Infrastructure,Eunice Silva,Q45965970,2016-06-22,,female,1956-08,,,Eunice Silva
Cabo Verde,Minister of Internal Affairs,Paulo Augusto Costa Rocha,Q114612818,2021-05-20,,,,,,
Cabo Verde,Minister of Justice,Joana Rosa,Q111732093,2021-05,,female,,,,
Cabo Verde,Minsiter of Health,Cristina Fontes Lima,Q16269557,2011,2016,female,1958,,,Cristina Fontes Lima
Cabo Verde,Minsiter of Health,Arlindo Nascimento do Rosário,Q108782778,2021-05-20,,male,1961-12-09,,,Arlindo do Rosário
Cabo Verde,Minister of the Presidency of the Council of Ministers,Filomena Mendes Gonçalves,Q114612813,2021-05-20,,,,,,
Cabo Verde,Minister of State Modernization and Public Administration,Edna Manuela Miranda de Oliveira,Q114612812,2021-05-20,,,,,,
Cabo Verde,Minister of Tourism and Transport,Carlos Jorge Duarte Santos,Q114612809,2021-05-20,,,,,,
Cabo Verde,Minister of Youth and Sport,Carlos Monteiro,Q114612811,2021-05-20,,,,,,
Cabo Verde,ambassador to the United States of America,José Brito,Q58252,2001,2006,male,1944-03-19,,José Brito.jpg,José Brito
