catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Guinea-Bissua,President,Umaro Sissoco Embaló,Q16855164,2020-01-03,male,1972-09-23,,Umaro Sissoco Embaló (51315757792).jpg,Umaro Sissoco Embaló
Guinea-Bissua,Prime Minister,Nuno Nabiam,Q86715481,2020-02-28,male,1966-11-17,,Nuno Gomes Nabiam.png,Nuno Gomes Nabiam
Guinea-Bissua,Minister of the Presidency of the Council of Ministers (Deputy Prime Minister),Soares Sambú,Q7549853,2020-11-04,male,,,,Soares Sambú
Guinea-Bissua,Minister of Agriculture and Forestry,Sandji Fati,Q97167836,2022-06-09,male,1956-08-08,,,
Guinea-Bissua,Minister of Commerce and Industry,Abas Djaló,Q114556608,2022-06-09,male,,,,
Guinea-Bissua,"Minister of Culture, Youth, and Sports",Augusto Gomes,Q114555476,2022-06-09,male,,,,
Guinea-Bissua,Minister of Defence,Marciano Silva Barbeiro,Q96035173,2022-06-09,male,,,,
Guinea-Bissua,"Minister of Economy, Planning and Regional Integration",José Carlos Varela Casimiro,Q114556087,2022-06-09,male,,,,
Guinea-Bissua,Minister of Education,Martina Moniz,Q114556141,2022-06-14,female,,,,
Guinea-Bissua,Minister of Energy,Augusto Poquena,Q96035184,2022-06-14,male,1962-03-18,,,
Guinea-Bissua,Minister of the Environment and Biodiversity,Viriato Soares Cassamá,Q106548292,2020-03-02,male,,,,
Guinea-Bissua,Minister of Finance,Joao Aladje Mamadú Fadie,Q114555151,2020-03-02,male,,,,
Guinea-Bissua,Minister of Fisheries,Orlando Viegas,Q96035191,2022-06-09,male,1960-06-26,,,
Guinea-Bissua,Minister of Foreign Affairs,Suzi Barbosa,Q43396447,2020-03-02,female,1973-07-05,,,Suzi Barbosa
Guinea-Bissua,Minister of Health,Dionísio Cumba,Q114555478,2021-04-26,male,,,,
Guinea-Bissua,Minister of Higher Education and Research,Timóteo Saba M’bunde,Q114556464,2022-06-09,male,,,,
Guinea-Bissua,"Minister of Infrastructure, Housing and Human Development",Fidélis Forbs,Q95981006,2020-03-02,male,,,,
Guinea-Bissua,Minister of Internal Affairs,Botche Candé,Q93399070,2020-03-02,male,1955-07-18,,,Botche Candé
Guinea-Bissua,Minister of Justice,Teresa Alexandrina da Silva,Q114556507,2022-06-09,female,,,,
Guinea-Bissua,Minister of Natural Resources,Dionisio Cabi,Q114554677,2022-06-14,male,,,,
Guinea-Bissua,Minister of Public Administration,Cirilo Mamasaliu Djaló,Q114555477,2022-06-09,male,,,,
Guinea-Bissua,Minister of Social Communication,Fernando Mendonça,Q114555150,2021-04-26,male,,,,
Guinea-Bissua,Minister of Territorial Administration,Fernando Gomes,Q5444734,2022-06-09,male,,,Fernando Gomes Bissau (cropped).jpg,Fernando Gomes (politician)
Guinea-Bissua,Minister of Tourism and Handicrafts,Fernando Vaz,Q97860448,2021-04-26,male,,,GB-portavoz-2022 (cropped).jpg,
Guinea-Bissua,Minister of Transport and Communications,Aristides Ocante da Silva,Q94788251,2022-06-09,male,,,,
Guinea-Bissua,"Minister of Women, Family and Social Protection",Maria da Conceição Évora,Q96967226,2020-03-02,female,1964-02-17,,,
Guinea-Bissua,President of the National People's Assembly,Cipriano Cassamá,Q5121308,2014-06-16,male,1959,,2021-11-28 Cipriano Cassamá.jpg,Cipriano Cassamá
