catalog,id,name,relationship,relative,relativename
Luxembourg,Q106476317,Nathalie Oberweis,father,Q3866853,Marcel Oberweis
Luxembourg,Q13102529,Fabienne Gaul,father,Q15983,Charly Gaul
Luxembourg,Q13102657,François Maroldt,sibling,Q108705149,Ed Maroldt
Luxembourg,Q13103001,Henri Kox,relative,Q69522486,Chantal Gary
Luxembourg,Q13105458,Yves Cruchten,father,Q66720374,Alphonse Cruchten
Luxembourg,Q1384206,Michel Wolter,father,Q15196585,Jean Wolter
Luxembourg,Q144205,Ben Fayot,child,Q16439160,Franz Fayot
Luxembourg,Q1450922,François Biltgen,sibling,Q241282,Raoul Biltgen
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",child,Q16004,"Henri, Grand Duke of Luxembourg"
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",child,Q1653603,Princess Margaretha of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",child,Q1657677,Archduchess Marie-Astrid of Austria
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",child,Q2188802,Prince Jean of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",child,Q646338,Prince Guillaume of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",father,Q445045,"Prince Félix, Prince Consort of Luxembourg"
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",mother,Q155608,"Charlotte I, Grand Duchess of Luxembourg"
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",sibling,Q1124323,Prince Charles of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",sibling,Q1941967,Princess Marie-Adélaïde of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",sibling,Q1943454,Princess Marie Gabriele of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",sibling,Q2431719,Princess Alix of Luxembourg
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",sibling,Q973502,"Princess Elisabeth, Duchess of Hohenberg"
Luxembourg,Q15988,"Jean I, Grand Duke of Luxembourg",spouse,Q160984,Princess Joséphine-Charlotte of Belgium
