catalog,id,name,relationship,relative,relativename
Czechia,Q10389200,Vojtěch Adam,child,Q15249893,Petr Adam
Czechia,Q107548754,Jiří Horák,relative,Q12022991,Jan Plesl
Czechia,Q10817784,Jaroslav Palas,father,Q12026468,Josef Palas
Czechia,Q10819807,Andrej Babiš,child,Q104098427,Frederik Babiš
Czechia,Q10819807,Andrej Babiš,child,Q104098444,Vivien Babišová
Czechia,Q10819807,Andrej Babiš,child,Q58869572,Andrej Babiš jr
Czechia,Q10819807,Andrej Babiš,child,Q58932201,Adriana Bobeková
Czechia,Q10819807,Andrej Babiš,sibling,Q20976953,Alexander Babiš
Czechia,Q10819807,Andrej Babiš,spouse,Q58932594,Monika Babišová
Czechia,Q10819807,Andrej Babiš,spouse,Q63646251,Beata Adamovičová
Czechia,Q10854062,Antonín Peltrám,spouse,Q12032088,Květoslava Kořínková
Czechia,Q10857502,Zdeněk Bárta,child,Q47631074,Marek Bárta
Czechia,Q108872641,Martin Exner,father,Q11985459,Václav Exner
Czechia,Q11774059,Dagmar Lastovecká,father,Q10857568,Zdeněk Kessler
Czechia,Q11774222,Daniel Korte,father,Q325305,Oldřich František Korte
Czechia,Q11774224,Daniel Kroupa,child,Q12023483,Janek Kroupa
Czechia,Q11774224,Daniel Kroupa,child,Q12037121,Mikuláš Kroupa
Czechia,Q11775134,Tomáš Czernin,father,Q12058882,Theobald Czernin
Czechia,Q11775134,Tomáš Czernin,mother,Q65938587,Polyxena Czerninová
Czechia,Q11775134,Tomáš Czernin,sibling,Q15730985,Děpold Czernin
Czechia,Q11797891,Olga Sehnalová,mother,Q12042541,Olga Sehnalová
Czechia,Q11874943,Edvard Outrata,father,Q13420137,Eduard Outrata
Czechia,Q11926764,Vojtěch Vymětal,sibling,Q12028597,Karel Vymětal
Czechia,Q11938544,Vratislav Mynář,spouse,Q101197564,Alexandra Mynářová
Czechia,Q11985196,Eva Syková,spouse,Q12026646,Josef Syka
Czechia,Q11985459,Václav Exner,child,Q108872641,Martin Exner
Czechia,Q11985719,Václav Mencl,child,Q59112946,Vojtěch Mencl
Czechia,Q11985719,Václav Mencl,father,Q59113011,Vojtěch Mencl
Czechia,Q11985946,Václav Votava,child,Q105085499,Kateřina Votavová
Czechia,Q12018971,Hana Marvanová,spouse,Q105965929,Roman Korda
Czechia,Q12019433,Helena Třeštíková,child,Q54612470,Hana Třeštíková
Czechia,Q12019433,Helena Třeštíková,child,Q91811955,Tomáš Třeštík
Czechia,Q12019433,Helena Třeštíková,spouse,Q12036645,Michael Třeštík
Czechia,Q12021920,Ivan Gabal,spouse,Q2981008,Jana Hybášková
Czechia,Q12022546,Jan Hamáček,spouse,Q97991252,Gabriela Kloudová
Czechia,Q12023023,Jan Rakušan,child,Q22035584,Vít Rakušan
Czechia,Q12023269,Jan Zahradníček,father,Q1682383,Jan Zahradníček
Czechia,Q12025061,Jiří Brýdl,sibling,Q51729992,Miroslav Brýdl
Czechia,Q12025072,Jiří Bělehrádek,sibling,Q12055899,Stanislav Bělehrádek
Czechia,Q12025103,Jiří Drahoš,spouse,Q47493523,Eva Drahošová
Czechia,Q12025429,Jiří Payne,sibling,Q21485177,Petr Pazdera Payne
Czechia,Q12025621,Jiří Zimola,partner,Q13434469,Jana Příhodová
Czechia,Q12025624,Jiří Zlatuška,child,Q64712014,Kamila Zlatušková
Czechia,Q12026149,Josef Jařab,child,Q17277104,Jan Jařab
Czechia,Q12026483,Josef Pavlata,sibling,Q12036784,Michal Pavlata
Czechia,Q12028597,Karel Vymětal,sibling,Q11926764,Vojtěch Vymětal
Czechia,Q12028941,Kateřina Klasnová,spouse,Q367435,Vít Bárta
Czechia,Q12035756,Martin Komárek,father,Q11876251,Valtr Komárek
Czechia,Q12035846,Martin Stropnický,child,Q1606856,Matěj Stropnický
Czechia,Q12035846,Martin Stropnický,child,Q20428264,Anna Stropnická
Czechia,Q12035846,Martin Stropnický,spouse,Q23198189,Lucie Stropnická
Czechia,Q12035846,Martin Stropnický,spouse,Q23198189,Lucie Stropnická
Czechia,Q12035846,Martin Stropnický,spouse,Q7922529,Veronika Žilková
Czechia,Q12036669,Michaela Šojdrová,mother,Q11985171,Eva Nováková
Czechia,Q12036792,Michal Rabas,father,Q1399957,Václav Rabas
Czechia,Q12037105,Mikuláš Bek,father,Q95120219,Josef Bek
Czechia,Q12037174,Milan Chovanec,relative,Q12016961,František Chovanec
Czechia,Q12037503,Miloslav Výborný,child,Q30184731,Marek Výborný
Czechia,Q12037619,Miloš Vystrčil,relative,Q97963115,Josef Vystrčil
Czechia,Q12038498,Mojmír Vlašín,father,Q10498290,Štěpán Vlašín
Czechia,Q12038570,Monika Mihaličková,father,Q95152501,Gejza Horváth
Czechia,Q12038570,Monika Mihaličková,relative,Q34769590,Jana Horváthová
Czechia,Q12038570,Monika Mihaličková,spouse,Q56562337,Jan Mihaliček
Czechia,Q12042541,Olga Sehnalová,child,Q11797891,Olga Sehnalová
Czechia,Q12042545,Olga Sommerová,child,Q12022307,Jakub Sommer
Czechia,Q12042545,Olga Sommerová,child,Q12042553,Olga Malířová Špátová
Czechia,Q12042545,Olga Sommerová,spouse,Q708909,Vladimír Sommer
Czechia,Q12044139,Pavel Kováčik,father,Q70202813,Viliam Kováčik
Czechia,Q12044139,Pavel Kováčik,mother,Q70202816,Marie Kováčiková
Czechia,Q12044794,Petr Arenberger,father,Q106812171,Miloslav Arenberger
Czechia,Q12044794,Petr Arenberger,spouse,Q93174573,Monika Arenbergerova
Czechia,Q12044800,Petr Benda,sibling,Q109747888,Jan Benda
Czechia,Q12044923,Petr Kott,spouse,Q12028953,Kateřina Pancová
Czechia,Q12055899,Stanislav Bělehrádek,sibling,Q12025072,Jiří Bělehrádek
Czechia,Q1249052,Richard Salzmann,child,Q11985191,Eva Salzmannová
Czechia,Q1279451,Martin Štěpánek,father,Q169104,Zdeněk Štěpánek
Czechia,Q1279451,Martin Štěpánek,sibling,Q11719712,Jana Štěpánková
Czechia,Q1279451,Martin Štěpánek,sibling,Q11748218,Kristina Taberyová
Czechia,Q1279451,Martin Štěpánek,sibling,Q11815967,Petr Štěpánek
Czechia,Q1279451,Martin Štěpánek,spouse,Q12024212,Jaroslava Tvrzníková
Czechia,Q1292951,Ivan Bartoš,child,Q104099280,Bertram Bartoš
Czechia,Q1292951,Ivan Bartoš,spouse,Q88977394,Lydie Franka Bartošová
Czechia,Q133947,Jiří Dienstbier Jr.,father,Q375208,Jiří Dienstbier
Czechia,Q133947,Jiří Dienstbier Jr.,mother,Q10861532,Zuzana Dienstbierová
Czechia,Q133947,Jiří Dienstbier Jr.,relative,Q78915609,Jiří Dienstbier
Czechia,Q1357078,Vladimír Železný,child,Q12022326,Jakub Železný
Czechia,Q1357078,Vladimír Železný,spouse,Q22678776,Marta Davouze
Czechia,Q1357078,Vladimír Železný,spouse,Q61728994,Konstancie Železná
Czechia,Q13578363,Jiří Balvín,father,Q12025863,Josef Balvín
Czechia,Q13580235,Miroslav Toman,father,Q12038005,Miroslav Toman
Czechia,Q1358861,Martin Bursík,child,Q59258133,Olga Plojhar Bursíková
Czechia,Q1358861,Martin Bursík,partner,Q6376025,Kateřina Jacques
Czechia,Q1358861,Martin Bursík,spouse,Q6376025,Kateřina Jacques
Czechia,Q1374371,Jaroslav Lobkowicz,child,Q75380418,Vladimir Prinz von Lobkowicz
Czechia,Q1374371,Jaroslav Lobkowicz,child,Q75380419,Jaroslav Prince of Lobkowicz
Czechia,Q1374371,Jaroslav Lobkowicz,child,Q75380421,Philippe Prinz von Lobkowicz
Czechia,Q1374371,Jaroslav Lobkowicz,father,Q15124033,Jaroslav Claude of Lobkowicz
Czechia,Q1374371,Jaroslav Lobkowicz,mother,Q55807497,Gabriela Korff-Schmising-Kerssenbrock
