catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
South Ossetia,President,Alan Gagloyev,Q29319183,2022-05-24,male,1981-02-06,,Alan Gagloyev (from presidential website).png,Alan Gagloev
South Ossetia,Prime Minister,Konstantin Dzhussoev,Q112691270,2022-06-20,male,1967-11-23,,,Konstantin Dzhussoev
South Ossetia,Minister of Agriculture,Alan Margiev,Q114351351,2022-06-28,male,,,,
South Ossetia,"Minister of Civil Defence, Emergencies and Disaster Management",Azamat Chochiev,Q114351376,2019-08-22,male,,,,
South Ossetia,Minister of Construction,Eduard Dzagoev,Q114351337,2022-06-23,male,,,,
South Ossetia,Minister of Culture,Radmila Dzagoeva,Q114351341,2022-06-21,female,,,,
South Ossetia,Minister of Defence,Marat Pavlov,Q114351361,2022-08-23,male,,,,
South Ossetia,Minister of Education,Ariana Dzhioeva,Q114351328,2022-09-07,female,,,,
South Ossetia,Minister of Economic Development,Dzambolat Tadtayev,Q114351301,2022-06-21,,,,,
South Ossetia,Minister of Finance,Fatima Tibilova,Q114351367,2021-09,female,,,,
South Ossetia,Minister of Foreign Affairs,Akhsar Dzhioev,Q114351204,2022-08-15,male,,,,
South Ossetia,Minister of Health,Alla Chochieva,Q114351389,2022-08,female,,,,
South Ossetia,Minister of Internal Affairs,Valery Gazzaev,Q114351315,2022-06-09,male,,,,
South Ossetia,Minister of Justice,Oleg Gagloev,Q114351306,2022-06-09,male,,,,
South Ossetia,Speaker of the Parliament,Alan Alborov,Q114351143,2022-09-15,male,,,,
