id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q105674235,Gennady Bekoyev,male,1981,9,,,,Gennady Bekoyev
Q112670582,Aleksandr Pliyev,male,1972-09-30,11,,,,
Q112670601,Garry Muldarov,male,1987-01-12,11,,,,
Q113502560,Vladimir Pukhaev,male,,,,,,
Q1232523,Dmitry Sanakoyev,male,1969-05-10,11,,,,Dmitry Sanakoyev
Q1351123,Yury Morozov,male,1949-08-05,11,,,,Yury Morozov
Q151810,Eduard Kokoity,male,1964-10-31,11,,,Kokojty detail.jpg,Eduard Kokoity
Q15727801,Domenty Kulumbegov,male,1955-01-04,11,,,,Domenty Kulumbegov
Q162646,Vadim Brovtsev,male,1969-07-26,11,,,Вадим Бровцев.JPG,Vadim Brovtsev
Q2085634,Leonid Tibilov,male,1952-03-28,11,,,Tibilov.JPG,Leonid Tibilov
Q2617454,Rostislav Khugayev,male,1951-12-17,11,,,Rostislav Khugaev.JPG,Rostislav Khugayev
Q29319183,Alan Gagloyev,male,1981-02-06,11,,,Alan Gagloyev (from presidential website).png,Alan Gagloev
Q3072481,Merab Chigoev,male,1950-02-15,11,2016-01-09,11,,Merab Chigoev
Q31803839,Ibrahim Gazseev,male,1978-08-30,11,,,Meeting of Ministers of Defense of Russia and South Ossetia (2017-03-31) 04 (cropped).jpg,Ibrahim Gazseev
Q3545676,Anatoly Bibilov,male,1970-02-06,11,,,Anatoliy Bibilov EO.png,Anatoly Bibilov
Q3576296,Zurab Kokoyev,male,1960-02-14,11,,,,Zurab Kokoyev
Q4287911,Dmitry Medoyev,male,1960-05-15,11,,,Dmitry Medvedev with Dmitry Medoyev.jpg,Dmitry Medoyev
Q44531929,Erik Pukhayev,male,1957-05-05,11,,,,Erik Pukhayev
Q4502062,Gerasim Khugayev,male,1945-11-15,11,,,,Gerasim Khugayev
Q558773,Lyudvig Chibirov,male,1932-11-19,11,,,Lyudvig Chibirov (Vladikavkaz 2015).jpg,Lyudvig Chibirov
Q659494,Boris Chochiev,male,1957-11-01,11,2021-07-22,11,,Boris Chochiev
Q724218,Aslanbek Bulatsev,male,1966-05-03,11,,,,Aslanbek Bulatsev
