catalog,id,name,relationship,relative,relativename
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q244206,Saud of Saudi Arabia
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q2460829,Turki II bin Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q25336663,Nura bint Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q25336702,Abdullah bin Mohammad
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q2602302,Mishaal bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q307463,Abdul-Rahman bin Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q3133541,Sattam bin Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q315587,Sultan bin Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q317832,Nayef bin Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q401645,Ahmed bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4115542,Abdul Majeed bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4119087,Hazloul bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4120307,Badr bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4120312,Fawwaz bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4549135,Mashhur bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4665420,Abdul Ilah bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4702270,Al-Bandari bint Abdul-Aziz Al Sau
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4704127,Al Jawhara bint Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q5685929,Haya bint Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q57298,Abdullah of Saudi Arabia
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6463718,Luluwah bint Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6496091,Latifa bint Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6745575,Mamdoh bin Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6751859,Mansour bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6967643,Nasser bin Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q6982977,Nawwaf bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q712690,Talal bin Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q7395569,Saad bin Abdulaziz
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q7445959,Seeta bint Abdulaziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q7636778,Sultana bint Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,sibling,Q981846,Muqrin bin Abdul-Aziz Al Saud
Saudi Arabia,Q367825,Salman of Saudi Arabia,spouse,Q30512408,Fahdah bint Falah bin Sultan
Saudi Arabia,Q367825,Salman of Saudi Arabia,spouse,Q76367273,Sultana bint Turki Al Sudairi
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,child,Q22688343,Sultan bin Khalid Al Faisal Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,child,Q3953644,Bandar bin Khalid Al-Faisal Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,child,Q7427054,Saud bin Khalid Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,father,Q217167,King Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,mother,Q108822039,Haya bint Turki bin Abdulaziz Al Turki
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q2795275,Haifa bint Faisal
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q4165546,Abdullah bin Faisal Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q4165651,Turki bin Faisal Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q58156,Saud bin Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q6669035,Lolowah bint Faisal Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q6799108,Saad bin Faisal bin Al Saud
Saudi Arabia,Q371263,Khalid bin Faisal Al Saud,sibling,Q6893450,Mohammed bin Faisal Al Saud
Saudi Arabia,Q4119453,Faisal bin Bandar Al Saud,father,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,child,Q4665824,Abdulaziz bin Turki Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,child,Q5431089,Faisal bin Turki Al Faisal Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,father,Q217167,King Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,mother,Q4120092,Iffat Al-Thunayan
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q2795275,Haifa bint Faisal
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q371263,Khalid bin Faisal Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q4165546,Abdullah bin Faisal Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q58156,Saud bin Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q6669035,Lolowah bint Faisal Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q6799108,Saad bin Faisal bin Al Saud
Saudi Arabia,Q4165651,Turki bin Faisal Al Saud,sibling,Q6893450,Mohammed bin Faisal Al Saud
Saudi Arabia,Q455341,Muhammad bin Nayef,father,Q317832,Nayef bin Abdul-Aziz Al Saud
Saudi Arabia,Q455341,Muhammad bin Nayef,sibling,Q7427055,Saud bin Nayef Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,father,Q367825,Salman of Saudi Arabia
Saudi Arabia,Q4665821,Abdulaziz bin Salman,mother,Q76367273,Sultana bint Turki Al Sudairi
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q379946,Sultan bin Salman Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q5429531,Fahd bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q56759297,Hassa bint Salman Al Saud
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q6892571,Mohammad bin Salman
Saudi Arabia,Q4665821,Abdulaziz bin Salman,sibling,Q7855210,Turki bin Salman Al Saud
Saudi Arabia,Q4665824,Abdulaziz bin Turki Al Saud,father,Q4165651,Turki bin Faisal Al Saud
Saudi Arabia,Q4682218,Turki bin Abdullah Al Saud,father,Q57298,Abdullah of Saudi Arabia
Saudi Arabia,Q4687985,Khalid bin Bandar Al Saud,father,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q471044,Ghazi Abdul Rahman Al Gosaibi,father,Q105045823,عبد الرحمن القصيبي
Saudi Arabia,Q5431087,Faisal bin Abdullah bin Mohammed Al Saud,mother,Q106829332,Nouf bint Abdulaziz Al Saud
Saudi Arabia,Q5431087,Faisal bin Abdullah bin Mohammed Al Saud,spouse,Q1441884,Adila bint Abdulla Al Saud
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,father,Q367825,Salman of Saudi Arabia
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,mother,Q76367273,Sultana bint Turki Al Sudairi
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q379946,Sultan bin Salman Al Saud
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q4665821,Abdulaziz bin Salman
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q5429531,Fahd bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q56759297,Hassa bint Salman Al Saud
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q6892571,Mohammad bin Salman
Saudi Arabia,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud,sibling,Q7855210,Turki bin Salman Al Saud
Saudi Arabia,Q556137,Bandar bin Sultan,child,Q104520507,Faisal bin Bandar bin Sultan Al Saud
Saudi Arabia,Q556137,Bandar bin Sultan,child,Q616695,Khalid bin Bandar bin Sultan Al Saud
Saudi Arabia,Q556137,Bandar bin Sultan,child,Q7306919,Reema Bint Bandar Al Saud
Saudi Arabia,Q556137,Bandar bin Sultan,father,Q315587,Sultan bin Abdulaziz
Saudi Arabia,Q556137,Bandar bin Sultan,sibling,Q5429527,Fahd bin Sultan
Saudi Arabia,Q556137,Bandar bin Sultan,sibling,Q7405429,Salman bin Sultan
Saudi Arabia,Q556137,Bandar bin Sultan,spouse,Q2795275,Haifa bint Faisal
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q12223041,Abdulaziz bin Abdullah
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q12243175,Mishaal bin Abdullah Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q1441884,Adila bint Abdulla Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q4164920,Khaled bin Abdullah
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q4682218,Turki bin Abdullah Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q5431088,Faisal bin Abdullah
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q6943650,Mutaib bin Abdullah
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q76345580,Prince Turki bin Abdullah al-Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,child,Q99205504,Abeer bint Abdullah
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,father,Q151509,Ibn Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,mother,Q1392056,Fahda bint Asi Al Shuraim
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12203730,Thamir bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12208891,Hamoud bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12223794,Abdul Muhsin bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12238128,Majid bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12242559,Musa'id bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q12243051,Mishari bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q124710,Mutaib bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q183187,Fahd bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q1975943,Muhammad bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q1998925,Turki I bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q208301,Khalid of Saudi Arabia
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q21014401,Abdulaziz bin Saud bin Abdulaziz Al Rashid
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q217167,King Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q244206,Saud of Saudi Arabia
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q2460829,Turki II bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q2602302,Mishaal bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q307463,Abdul-Rahman bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q3133541,Sattam bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q315587,Sultan bin Abdulaziz
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q317832,Nayef bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q367825,Salman of Saudi Arabia
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q401645,Ahmed bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4115542,Abdul Majeed bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4119087,Hazloul bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4120307,Badr bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4120312,Fawwaz bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4549135,Mashhur bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4665420,Abdul Ilah bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4702270,Al-Bandari bint Abdul-Aziz Al Sau
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4704127,Al Jawhara bint Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q5685929,Haya bint Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6463718,Luluwah bint Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6496091,Latifa bint Abdulaziz
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6745575,Mamdoh bin Abdulaziz
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6751859,Mansour bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6967643,Nasser bin Abdulaziz
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q6982977,Nawwaf bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q712690,Talal bin Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q7395569,Saad bin Abdulaziz
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q7445959,Seeta bint Abdulaziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q7636778,Sultana bint Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,sibling,Q981846,Muqrin bin Abdul-Aziz Al Saud
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,spouse,Q100579253,Hessa bint Trad Al Shaalan
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,spouse,Q102205480,Aida Fustuq
Saudi Arabia,Q57298,Abdullah of Saudi Arabia,spouse,Q54967144,Alanoud Al-Fayez
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,father,Q217167,King Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,mother,Q4120092,Iffat Al-Thunayan
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q2795275,Haifa bint Faisal
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q371263,Khalid bin Faisal Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q4165546,Abdullah bin Faisal Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q4165651,Turki bin Faisal Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q6669035,Lolowah bint Faisal Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q6799108,Saad bin Faisal bin Al Saud
Saudi Arabia,Q58156,Saud bin Faisal bin Abdulaziz Al Saud,sibling,Q6893450,Mohammed bin Faisal Al Saud
Saudi Arabia,Q60195440,Abdullah bin Bandar bin Abdulaziz Al Saud,father,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q616695,Khalid bin Bandar bin Sultan Al Saud,father,Q556137,Bandar bin Sultan
Saudi Arabia,Q616695,Khalid bin Bandar bin Sultan Al Saud,mother,Q2795275,Haifa bint Faisal
Saudi Arabia,Q616695,Khalid bin Bandar bin Sultan Al Saud,sibling,Q104520507,Faisal bin Bandar bin Sultan Al Saud
Saudi Arabia,Q616695,Khalid bin Bandar bin Sultan Al Saud,sibling,Q7306919,Reema Bint Bandar Al Saud
Saudi Arabia,Q616695,Khalid bin Bandar bin Sultan Al Saud,spouse,Q75331065,Lucy Caroline Cuthbert
Saudi Arabia,Q63167635,Majid Al-Hogail,father,Q58117337,عبد الله الحقيل
Saudi Arabia,Q6871574,Mansour bin Nasser bin Abdul Aziz,father,Q6967643,Nasser bin Abdulaziz
Saudi Arabia,Q6892571,Mohammad bin Salman,father,Q367825,Salman of Saudi Arabia
Saudi Arabia,Q6892571,Mohammad bin Salman,mother,Q30512408,Fahdah bint Falah bin Sultan
Saudi Arabia,Q6892571,Mohammad bin Salman,relative,Q151509,Ibn Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q12178747,Ahmed bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q28197146,Saud Bin Salman bin Abdulaziz al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q30082184,Khalid bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q379946,Sultan bin Salman Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q4665821,Abdulaziz bin Salman
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q5429531,Fahd bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q5431091,Faisal bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q56759297,Hassa bint Salman Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q56759632,Rakan bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q56759638,Nayef Bin Salman Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q56759639,Bandar bin Salman bin Abdulaziz Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,sibling,Q7855210,Turki bin Salman Al Saud
Saudi Arabia,Q6892571,Mohammad bin Salman,spouse,Q57908430,Sara bint Mashhur bin Abdulaziz Al Saud
Saudi Arabia,Q6893468,Mohammed bin Nawwaf bin Abdulaziz,father,Q6982977,Nawwaf bin Abdulaziz Al Saud
Saudi Arabia,Q7306919,Reema Bint Bandar Al Saud,father,Q556137,Bandar bin Sultan
Saudi Arabia,Q7306919,Reema Bint Bandar Al Saud,mother,Q2795275,Haifa bint Faisal
Saudi Arabia,Q7306919,Reema Bint Bandar Al Saud,sibling,Q104520507,Faisal bin Bandar bin Sultan Al Saud
Saudi Arabia,Q7306919,Reema Bint Bandar Al Saud,sibling,Q616695,Khalid bin Bandar bin Sultan Al Saud
Saudi Arabia,Q7306919,Reema Bint Bandar Al Saud,spouse,Q5431095,Faisal bin Turki bin Nasser
Saudi Arabia,Q7427055,Saud bin Nayef Al Saud,father,Q317832,Nayef bin Abdul-Aziz Al Saud
Saudi Arabia,Q7427055,Saud bin Nayef Al Saud,sibling,Q455341,Muhammad bin Nayef
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,child,Q20675805,Abdulaziz Bin Turki Bin Talal Al-Saud
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,father,Q712690,Talal bin Abdulaziz Al Saud
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,sibling,Q1441910,Sara bint Talal bin Abdulaziz Al Saud
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,sibling,Q293679,Al-Waleed bin Talal
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,sibling,Q4665226,Abdul-Aziz bin Talal bin Abdul-Aziz Al Saud
Saudi Arabia,Q7855214,Turki bin Talal bin Abdul Aziz Al Saud,sibling,Q6399403,Khaled bin Talal bin Abdul Aziz Al Saud
Saudi Arabia,Q85872487,Hanan Alahmadi,father,Q96197154,Abdul Rahim Al-Ahmadi
Saudi Arabia,Q87436373,Abdullah bin Khalid bin Sultan Al Saud,father,Q742051,Khalid bin Sultan
Saudi Arabia,Q97120155,Amal al-Moallimi,father,Q42331334,يحيى المعلمي
Saudi Arabia,Q97120155,Amal al-Moallimi,sibling,Q20415155,Abdallah Yahya Al-Mouallimi
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,child,Q19364800,Mansour bin Muqrin
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,child,Q19757674,Fahd bin Muqrin
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,child,Q7855209,Turki bin Muqrin bin Abdul-Aziz
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,father,Q151509,Ibn Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,mother,Q17001201,Baraka Al Asiri
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12203730,Thamir bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12208891,Hamoud bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12223794,Abdul Muhsin bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12238128,Majid bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12242559,Musa'id bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q12243051,Mishari bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q124710,Mutaib bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q183187,Fahd bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q1975943,Muhammad bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q1998925,Turki I bin Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q208301,Khalid of Saudi Arabia
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q217167,King Faisal bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q244206,Saud of Saudi Arabia
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q2460829,Turki II bin Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q2602302,Mishaal bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q307463,Abdul-Rahman bin Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q3133541,Sattam bin Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q315587,Sultan bin Abdulaziz
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q317832,Nayef bin Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q367825,Salman of Saudi Arabia
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q401645,Ahmed bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4115542,Abdul Majeed bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4119087,Hazloul bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4120307,Badr bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4120312,Fawwaz bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4549135,Mashhur bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4665420,Abdul Ilah bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4702270,Al-Bandari bint Abdul-Aziz Al Sau
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4704127,Al Jawhara bint Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q4854440,Bandar bin Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q5685929,Haya bint Abdulaziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q57298,Abdullah of Saudi Arabia
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q6463718,Luluwah bint Abdul-Aziz Al Saud
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q6496091,Latifa bint Abdulaziz
Saudi Arabia,Q981846,Muqrin bin Abdul-Aziz Al Saud,sibling,Q6745575,Mamdoh bin Abdulaziz
