catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Saudi Arabia,King,Salman of Saudi Arabia,Q367825,2015-01-23,male,1935-12-31,,Salman of Saudi Arabia - 2020 (49563590728) (cropped).jpg,Salman of Saudi Arabia
Saudi Arabia,Crown Prince,Mohammad bin Salman,Q6892571,2017-06-21,male,1985-08-31,,Secretary Pompeo Meets With Saudi Crown Prince Mohammed bin Salman (32862953548) (cropped).jpg,Mohammed bin Salman
Saudi Arabia,Prime Minister,Mohammad bin Salman,Q6892571,2022-09-27,male,1985-08-31,,Secretary Pompeo Meets With Saudi Crown Prince Mohammed bin Salman (32862953548) (cropped).jpg,Mohammed bin Salman
Saudi Arabia,Minister of Defence,Khalid bin Salman bin Abdulaziz Al Saud,Q30082184,2022-09-27,male,1988,,Khalid bin Salman.png,Khalid bin Salman Al Saud
Saudi Arabia,Minister of Education,Yousef Al-Benyan,Q28222140,2022-09-27,male,1962-10-27,,,
Saudi Arabia,Minister of Energy,Abdulaziz bin Salman,Q4665821,2019-09-08,male,1960,,Abdulaziz bin Salman bin Abdulaziz Al Saud (2021) (cropped).jpg,Abdulaziz bin Salman Al Saud
Saudi Arabia,Minister of Finance,Mohammed Al-Jadaan,Q28715686,2016-11-01,male,1963,,Mohammed al-Jadaan at 2018 World Economic Forum.jpg,Mohammed Al-Jadaan
Saudi Arabia,Minister of Foreign Affairs,Faisal bin Farhan Al Saud,Q72099398,2019-10-23,male,1974-11-01,,Außenminister Alexander Schallenberg empfängt den saudi-arabischen Außenminister Prinz Faisal bin Abdullah Al Saud 22.06.2021 03.jpg,Faisal bin Farhan Al Saud
Saudi Arabia,Minister of Hajj and Umrah,Tawfiq Al Rabiah,Q7689265,2021-10-15,male,1965,,Tawfiq Al Rabiah - 2015 (23492095650) (cropped).jpg,Tawfig Al-Rabiah
Saudi Arabia,Minister of Health,​Fahad bin Abdurrahman Al-Jalajel​,Q108904593,2021-10-15,male,,,,
Saudi Arabia,Minister of Investment,Khalid A. Al-Falih,Q6399442,2020-02-25,male,1960,,Khalid A. Al Falih - World Economic Forum Annual Meeting 2012.jpg,Khalid A. Al-Falih
Saudi Arabia,Minister of Justice,Walid bin Mohammed Al Samani,Q22934750,2015,male,,,Waleed Alsamaani.jpg,
Saudi Arabia,Minister of Media,Majed Bin Abdullah Al Qasabi,Q12238118,2020-02-25,male,1960,,Majid bin Abdullah Al-Qasabi.jpg,Majid bin Abdullah Al Qasabi
Saudi Arabia,Minister of National Guard,Abdullah bin Bandar bin Abdulaziz Al Saud,Q60195440,2018-12-27,male,1986-08-07,,عبدالله بن بندر.jpg,Abdullah bin Bandar Al Saud
Saudi Arabia,Minister of Sports,Abdulaziz bin Turki Al Saud,Q4665824,2020-02-25,male,1983-06-04,,,Abdulaziz bin Turki Al Saud
Saudi Arabia,Chairman of the General Staff,Fayyadh Al Ruwaili,Q56250519,2018-02-26,male,1958-04-27,,,Fayyadh Al Ruwaili
Saudi Arabia,President of the Supreme Court,Khālid Laḥīdān,Q100574673,2020-10-18,male,,,,
