catalog,id,name,relationship,relative,relativename
Spain,Q1032587,Ernest Maragall i Mira,father,Q19256882,Jordi Maragall i Noble
Spain,Q1032587,Ernest Maragall i Mira,sibling,Q111754364,Jordi Maragall i Mira
Spain,Q1032587,Ernest Maragall i Mira,sibling,Q111754386,Àngels Maragall i Mira
Spain,Q1032587,Ernest Maragall i Mira,sibling,Q355265,Pasqual Maragall i Mira
Spain,Q1032587,Ernest Maragall i Mira,sibling,Q60828861,Pau Malvido
Spain,Q1040591,Miriam Blasco,spouse,Q6120203,Nicola Fairbrother
Spain,Q1043072,Carlos Miranda y Elío,father,Q43094649,Carlos de Miranda y Quartín
Spain,Q104699047,Javier Oyarzun Iñarra,sibling,Q104698985,María Oyarzun Iñarra
Spain,Q104713075,Anna Grau,partner,Q3321086,Fernando Sánchez Dragó
Spain,Q104760631,Maria Jesús Viña Ariñoby OppsMetal,father,Q48475925,Josep Viña Boldó
Spain,Q105845741,Juan de la Cruz Garriga Dómenech,relative,Q62585987,Ignacio Garriga Vaz de Conceição
Spain,Q106571459,Pablo Larrauri Altonaga,child,Q97499013,Estibaliz Larrauri Aranguren
Spain,Q106572086,Esther Agirre Ruiz,spouse,Q3753862,Joseba Permach
Spain,Q106572093,José Antonio Etxeberria Arbelaiz,sibling,Q6946636,Rufi Etxeberria
Spain,Q10819,Mariano Rajoy,child,Q51168552,Mariano Rajoy Fernández
Spain,Q10819,Mariano Rajoy,child,Q51169419,Juan Rajoy Fernández
Spain,Q10819,Mariano Rajoy,father,Q22122581,Mariano Rajoy Sobredo
Spain,Q10819,Mariano Rajoy,mother,Q26405717,Olga Brey López
Spain,Q10819,Mariano Rajoy,spouse,Q3051822,Elvira Fernández
Spain,Q108784512,Manuel Durán Giménez-Rico,father,Q55230018,Hipólito Durán Sacristán
Spain,Q10975364,Xabier Mikel Errekondo,child,Q30348992,Lur Errekondo
Spain,Q11037788,Josep Andreu Domingo,relative,Q4801796,Arturo Sarukhán
Spain,Q111221481,Fernando de la Serna Inciarte,father,Q5667391,Alfonso de la Serna
Spain,Q116812,Oriol Junqueras,sibling,Q108185246,Roger Junqueras i Vies
Spain,Q116812,Oriol Junqueras,spouse,Q58226735,Neus Bramona
Spain,Q11685275,Jone Berriozabal Bóveda,father,Q93381169,Román Berriozabal Azpitarte
Spain,Q11685445,Joseba Álvarez,father,Q1019186,Txillardegi
Spain,Q11689876,Luis Planas,relative,Q9013237,Josep Maria Planes i Martí
Spain,Q11690740,Manuela de Madre,spouse,Q11905846,Antoni Fogué i Moya
Spain,Q11692643,Miguel Buen,sibling,Q11922959,Francisco Buen Lacambra
Spain,Q11703587,Santiago Abascal Conde,father,Q33523898,Santiago Abascal Escuza
Spain,Q11703587,Santiago Abascal Conde,relative,Q63948239,Begoña Conde Álvarez
Spain,Q11905508,Andreu Crespí Plaza,father,Q16190060,Andreu Crespí i Salom
Spain,Q11912412,Carles Martí i Jufresa,relative,Q11912413,Carles Martí i Massagué
Spain,Q11912490,Carme Carretero i Romay,spouse,Q66893985,Ricard Herrero i Suñer
Spain,Q11917597,Dolors Montserrat i Montserrat,mother,Q11917599,Dolors Montserrat i Culleré
Spain,Q11917599,Dolors Montserrat i Culleré,child,Q11917597,Dolors Montserrat i Montserrat
Spain,Q11918871,Elisa Díaz González,father,Q4893195,Luis Díaz Alperi
Spain,Q11920639,Esperança Marí Mayans,spouse,Q823149,Bernat Joan i Marí
Spain,Q11921017,Esther López Barceló,spouse,Q5815687,Ignacio Blanco Giner
Spain,Q11922769,Francesc Homs Molist,sibling,Q19301177,Mercè Homs i Molist
Spain,Q11924122,Germà Gordó i Aubarell,spouse,Q19301797,Roser Bach Fabregó
Spain,Q11927747,Joan Huguet i Rotger,sibling,Q22964632,Llorenç Huguet Rotger
Spain,Q11928066,Joaquim Arrufat i Ibáñez,mother,Q97191640,Maria Luisa Ibáñez Milian
Spain,Q11928768,Josep M. Vila D'Abadal Serra,father,Q19301112,Marià Vila-Abadal Vilaplana
Spain,Q11928802,Josep Melià Ques,father,Q11928801,Josep Melià Pericàs
Spain,Q11934485,Macarena Montesinos de Miguel,father,Q11929251,Juan Antonio Montesinos
Spain,Q11934854,Manel Nadal i Farreras,father,Q42252577,Manel Nadal i Oller
Spain,Q11934854,Manel Nadal i Farreras,sibling,Q11928731,Josep Maria Nadal i Farreras
Spain,Q11934854,Manel Nadal i Farreras,sibling,Q11944442,Rafel Nadal
Spain,Q11934854,Manel Nadal i Farreras,sibling,Q2876147,Joaquim Nadal i Farreras
Spain,Q11935399,Margarita Isabel Cabrer González,father,Q62055287,Bartomeu Cabrer Barbosa
Spain,Q11936570,Meritxell Borràs i Solé,father,Q29950662,Jacint Borràs i Manuel
Spain,Q11936733,Miguel-Anxo Fernán-Vello,sibling,Q12388512,Fidel Fernán Bello
Spain,Q11936739,Miguel Barceló Pérez,child,Q11955794,Ángela María Barceló Martorell
Spain,Q11936739,Miguel Barceló Pérez,relative,Q3048400,Eduardo Zaplana
Spain,Q11936880,Miquel Bofill i Abelló,mother,Q724083,Montserrat Abelló i Soler
Spain,Q11946749,Salvador Carrera i Comes,sibling,Q16187591,Núria Carrera
Spain,Q11946749,Salvador Carrera i Comes,spouse,Q15743807,Irene Rigau Oliver
Spain,Q11946798,Salvador Sedó i Marsal,father,Q30104134,Salvador Sedó Llagostera
Spain,Q11955794,Ángela María Barceló Martorell,child,Q21001076,Agustín Almodóbar Barceló
Spain,Q11955794,Ángela María Barceló Martorell,father,Q11936739,Miguel Barceló Pérez
Spain,Q12255296,Bixen Itxaso,sibling,Q5802668,Denis Itxaso González
Spain,Q12256805,Emilio Gebara,sibling,Q20901582,Juan Ramón Gebara
Spain,Q12257238,Esozi Leturiondo,spouse,Q3045610,Mario Onaindia
Spain,Q12258342,Gema Gonzalez de Txabarri,sibling,Q9015039,Joxe Joan González de Txabarri
Spain,Q12260753,Joseba Arregi,sibling,Q12266591,Rikardo Arregi
Spain,Q12260753,Joseba Arregi,sibling,Q51473718,Begoña Arregi
Spain,Q12261084,Juana Iturmendi,relative,Q8201315,Antonio Iturmendi Bañales
Spain,Q12261084,Juana Iturmendi,sibling,Q106581494,Pedro Iturmendi Maguregui
Spain,Q12262821,Maddalen Iriarte,sibling,Q91466535,Nerea Iriarte
Spain,Q12262821,Maddalen Iriarte,spouse,Q96156000,Joseba Balerdi
Spain,Q12388369,Fermín Zelada Jurado,father,Q17413433,Fermín Zelada de Andrés
Spain,Q12388369,Fermín Zelada Jurado,sibling,Q12393325,Miguel Zelada
Spain,Q12390717,Irene Garrido,sibling,Q12388394,Fernando Garrido Valenzuela
Spain,Q12393033,María Isabel Salazar Bello,child,Q8194245,Alejandro Tobar
Spain,Q12397415,Pedro Puy Fraga,father,Q12388950,Francisco Puy Muñoz
Spain,Q12785,Joan Saura i Laporta,partner,Q11682994,Imma Mayol i Beltran
Spain,Q1297890,Jorge Fernández Díaz,sibling,Q8193492,Alberto Fernández Díaz
Spain,Q1317281,Miguel Arias Cañete,spouse,Q99976362,Micaela Domecq Solís-Beaumont
Spain,Q13414872,Muriel Casals,father,Q23502553,Lluís Casals i Garcia
Spain,Q13414872,Muriel Casals,sibling,Q19931614,Montserrat Casals Couturier
Spain,Q13613658,Rosa Vindel,father,Q5798770,Daniel Vindel
Spain,Q1366326,Josep Piqué i Camps,spouse,Q5881287,Gloria Lomana
Spain,Q13786674,Inés Arrimadas,relative,Q28502447,Moisés Arrimadas Esteban
Spain,Q13786674,Inés Arrimadas,spouse,Q20875709,Xavier Cima i Ruiz
Spain,Q138416,Carme Chacón,spouse,Q6013970,Miguel Barroso
Spain,Q13989269,Pablo Iglesias Turrión,partner,Q108147923,Lilith Verstrynge
