catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Spain,monarch,Felipe VI of Spain,Q191045,2014-06-19,male,1968-01-30,,(Felipe de Borbón) Inauguración de FITUR 2018 (39840659951) (cropped).jpg,Felipe VI
Spain,Prime Minister,Pedro Sánchez,Q6070218,2018-06-02,male,1972-02-29,,Pedro Sánchez 2020 (Portrait).jpg,Pedro Sánchez
Spain,Deputy Prime Minister,Nadia Calviño Santamaría,Q20535388,2020-01-13,female,1968-10-03,,Nadia Calviño 2020 (cropped).jpg,Nadia Calviño
Spain,Second Deputy Prime Minister,Yolanda Díaz Pérez,Q3393973,2020-07-12,female,1971-05-06,,Yolanda Díaz en reunión.jpg,Yolanda Díaz
Spain,Third Deputy Prime Minister,Teresa Ribera,Q54806936,2021-07-12,female,1969-05-19,,Teresa Ribera 2020 (cropped).jpg,Teresa Ribera
Spain,"Minister for Agriculture, Fisheries and Food",Luis Planas,Q11689876,2018-06-07,male,1952-11-20,,Luis Planas 2020 (cropped).jpg,Luis Planas
Spain,Minister for Consumer Affairs,Alberto Garzón,Q3327963,2020-01-13,male,1985-10-09,,Alberto Garzón 2020 (cropped).jpg,Alberto Garzón
Spain,Minister of Culture and Sport,Miquel Iceta i Llorens,Q3315737,2021-07-12,male,1960-08-17,,"Miquel Iceta, XIV Premis Gaudí (2022).jpg",Miquel Iceta
Spain,Minister of Defence,Margarita Robles,Q5997107,2018-06-07,female,1956-11-10,,Margarita Robles 2020 (cropped).jpg,Margarita Robles
Spain,Minister for Ecological Transition,Teresa Ribera,Q54806936,2018-06-07,female,1969-05-19,,Teresa Ribera 2020 (cropped).jpg,Teresa Ribera
Spain,"Minister of Education, Culture and Sport",Pilar Alegría Continente,Q20908838,2021-07-12,female,1977-11-01,,Pilar Alegría 2015 (cropped).jpg,Pilar Alegría
Spain,Minister for Equality,Irene Montero,Q21706297,2020-01-13,female,1988-02-13,,Irene Montero 2020 (portrait).jpg,Irene Montero
Spain,"Minister of Foreign Affairs, European Union and Foreign Aid",José Manuel Albares Bueno,Q64595113,2021-07-12,male,1972-03-22,,José Manuel Albares 2021 (cropped).jpg,José Manuel Albares
Spain,Minister of Health,Carolina Darias San Sebastián,Q5753193,2021-01-27,female,1965-11-25,,Carolina Darias 2020 (portrait).jpg,Carolina Darias
Spain,"Minister for Inclusion, Social Security and Migration",José Luis Escrivá Belmonte,Q23939777,2020-01-13,male,1960-12-05,,José Luis-Escrivá 2020 (cropped).jpg,José Luis Escrivá
Spain,"Minister of Industry, Commerce, and Tourism",Reyes Maroto,Q54833955,2018-06-07,female,1973-12-19,,Reyes Maroto 2020 (cropped).jpg,Reyes Maroto
Spain,Minister of the Interior,Fernando Grande Marlasca,Q6746375,2018-06-07,male,1962-07-26,,Fernando Grande-Marlaska 2020 (cropped).jpg,Fernando Grande-Marlaska
