catalog,id,name,relationship,relative,relativename
Finland,Q11850151,Aino-Kaisa Pekonen,sibling,Q3183562,Aku Hirviniemi
Finland,Q11851928,Antero Vartia,relative,Q25451941,Pentti Vartia
Finland,Q11861329,Hanna Markkula-Kivisilta,father,Q14116259,Reino Markkula
Finland,Q11864567,Ilkka Taipale,child,Q16990760,Jussi Taipale
Finland,Q11864567,Ilkka Taipale,sibling,Q11858256,Erkki-Juhani Taipale
Finland,Q11864567,Ilkka Taipale,spouse,Q16990761,Vappu Taipale
Finland,Q11868890,Kai Mykkänen,father,Q5492635,Jouni Mykkänen
Finland,Q11870505,Kauko Juhantalo,spouse,Q63226784,Liisa Juhantalo
Finland,Q11873020,Krista Mikkonen,sibling,Q30174086,Erkka Mikkonen
Finland,Q11875227,Leena Harkimo,child,Q29892735,Joel Harkimo
Finland,Q11875227,Leena Harkimo,sibling,Q11881535,Matti Alamäki
Finland,Q11875227,Leena Harkimo,spouse,Q5413089,Harry Harkimo
Finland,Q11880551,Maija Perho,father,Q14134347,Heikki Perho
Finland,Q11880985,Marja Tiura,spouse,Q16297896,Olli Ainola
Finland,Q11884029,Nasima Razmyar,father,Q20379187,Mohammed Daud Razmyar
Finland,Q11887549,Pertti Salovaara,sibling,Q11875117,Lauri Salovaara
Finland,Q11889370,Päivi Lipponen,spouse,Q29110,Paavo Lipponen
Finland,Q11896934,Terhi Koulumies,relative,Q11868217,Jyrki Koulumies
Finland,Q11896934,Terhi Koulumies,relative,Q30608872,Rolf Koulumies
Finland,Q11902424,Wille Rydman,father,Q17383615,Jan Rydman
Finland,Q133361,Tanja Karpela,spouse,Q7088303,Olli Saarela
Finland,Q13532,Merikukka Forsius,relative,Q11891799,Saara Forsius
Finland,Q13532,Merikukka Forsius,spouse,Q5413089,Harry Harkimo
Finland,Q1359004,Jyri Häkämies,father,Q11858300,Erkki Häkämies
Finland,Q1359004,Jyri Häkämies,sibling,Q11869910,Kari Häkämies
Finland,Q16299674,Emma Kari,father,Q11864521,Ilkka J. Kari
Finland,Q16299674,Emma Kari,spouse,Q5405446,Tapio Laakso
Finland,Q16299982,Katri Komi,father,Q11852640,Armas Komi
Finland,Q16300004,Jukka Kopra,father,Q27075101,Matti Kopra
Finland,Q16984784,Mika Lintilä,father,Q5481171,Aaro Lintilä
Finland,Q16986436,Sanna Marin,spouse,Q78037545,Markus Räikkönen
Finland,Q16989598,Heli Paasio,father,Q2337420,Pertti Paasio
Finland,Q16989598,Heli Paasio,relative,Q449414,Rafael Paasio
Finland,Q16990565,Juhani Sjöblom,child,Q28788780,Ruut Sjöblom
Finland,Q16991064,Tuulikki Ukkola,child,Q41792841,Sanna Ukkola
Finland,Q16991064,Tuulikki Ukkola,spouse,Q11867812,Jukka Ukkola
Finland,Q16991148,Jukka Valtasaari,sibling,Q27075043,Mikko Valtasaari
Finland,Q1711532,Juha Sipilä,relative,Q16989418,Heikki Niskakangas
Finland,Q182043,Matti Vanhanen,father,Q978240,Tatu Vanhanen
Finland,Q182043,Matti Vanhanen,spouse,Q11882168,Merja Mäntyniemi
Finland,Q20251257,Anders Adlercreutz,child,Q99539480,Ilon
Finland,Q20251257,Anders Adlercreutz,father,Q5385994,Eric Adlercreutz
Finland,Q20251257,Anders Adlercreutz,mother,Q18330917,Gunnel Adlercreutz
Finland,Q20251436,Tiina Elovaara,father,Q20253871,Klaus Elovaara
Finland,Q20254165,Sari Tanus,child,Q22916997,Jonatan Tanus
Finland,Q229517,Anneli Jäätteenmäki,spouse,Q11866998,Jorma Melleri
Finland,Q2360756,Eero Heinäluoma,child,Q29892746,Eveliina Heinäluoma
Finland,Q2366466,Ville Niinistö,father,Q11869967,Kari Niinistö
Finland,Q2366466,Ville Niinistö,relative,Q29207,Sauli Niinistö
Finland,Q2366466,Ville Niinistö,spouse,Q444747,Maria Wetterstrand
Finland,Q241376,Jutta Urpilainen,father,Q16991079,Kari Urpilainen
Finland,Q2475123,Jussi Pajunen,father,Q23040761,Aarno Pajunen
Finland,Q25369895,Veronica Rehn-Kivi,father,Q17383424,Ove H. Rehn
Finland,Q25369895,Veronica Rehn-Kivi,mother,Q297856,Elisabeth Rehn
Finland,Q260391,Anni Sinnemäki,child,Q16990543,Siiri Sinnemäki
Finland,Q260391,Anni Sinnemäki,father,Q11851875,Anssi Sinnemäki
Finland,Q260391,Anni Sinnemäki,spouse,Q61103171,Anton Monti
Finland,Q260391,Anni Sinnemäki,spouse,Q6393960,Kerkko Koskinen
Finland,Q264823,Satu Hassi,father,Q16298624,Osmo Hassi
Finland,Q2868553,Astrid Thors,father,Q6209392,Carl-Eric Thors
Finland,Q28780113,Juha Mäenpää,child,Q108900232,Konsta Mäenpää
Finland,Q28784757,Pihla Keto-Huovinen,spouse,Q16299157,Tommy Huovinen
Finland,Q28788123,Heikki Vestman,spouse,Q5397641,Reetaleena
Finland,Q28788780,Ruut Sjöblom,father,Q16990565,Juhani Sjöblom
Finland,Q28788882,Johannes Yrttiaho,father,Q3190637,Jyrki Yrttiaho
Finland,Q29110,Paavo Lipponen,father,Q112969662,Orvo Lipponen
Finland,Q29110,Paavo Lipponen,mother,Q112969665,Hilkka Iissalo
Finland,Q29110,Paavo Lipponen,spouse,Q11889370,Päivi Lipponen
Finland,Q29207,Sauli Niinistö,child,Q52376453,Aaro Niinistö
Finland,Q29207,Sauli Niinistö,relative,Q2366466,Ville Niinistö
Finland,Q29207,Sauli Niinistö,sibling,Q11869967,Kari Niinistö
Finland,Q29207,Sauli Niinistö,spouse,Q293133,Jenni Haukio
Finland,Q29207,Sauli Niinistö,spouse,Q60568424,Marja-Leena Alanko
Finland,Q29213,Tarja Halonen,child,Q11851568,Anna Halonen
Finland,Q29213,Tarja Halonen,partner,Q11869978,Kari Pekkonen
Finland,Q29213,Tarja Halonen,spouse,Q2502942,Pentti Arajärvi
Finland,Q29230,Martti Ahtisaari,child,Q3701548,Marko Ahtisaari
Finland,Q29230,Martti Ahtisaari,spouse,Q11856875,Eeva Ahtisaari
Finland,Q29419275,Tuula Yrjölä,father,Q25452866,Eero Yrjölä
Finland,Q2983767,Henna Virkkunen,spouse,Q18720029,Matti Mäkinen
Finland,Q29892746,Eveliina Heinäluoma,father,Q2360756,Eero Heinäluoma
Finland,Q29895101,Anders Norrback,father,Q6017325,Ole Norrback
Finland,Q29957553,Suldaan Said Ahmed,sibling,Q24827231,Ahmed Said Ahmed
