catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Finland,President,Sauli Niinistö,Q29207,2012-03-01,male,1948-08-24,,Sauli Niinistö at the Enthronement of Naruhito (1).jpg,Sauli Niinistö
Finland,Prime Minister,Sanna Marin,Q16986436,2019-12-10,female,1985-11-16,,Prime Minister of Finland Sanna Marin 2019 (cropped).jpg,Sanna Marin
Finland,Deputy Prime Minister,Annika Saarikko,Q7045446,2020-09-10,female,1983-11-10,,Annika Saarikko 2020 (cropped).jpg,Annika Saarikko
Finland,Minister of Agriculture and Forestry,Jari Leppä,Q11866066,2019-12-10,male,1959-06-24,,Jari Leppä 3 2020.jpg,Jari Leppä
Finland,Minister of Defence,Antti Kaikkonen,Q11852109,2019-12-10,male,1974-02-14,,Kaikkonen 2015 (cropped).jpg,Antti Kaikkonen
Finland,Minister for Development Cooperation and Foreign Trade,Ville Skinnari,Q5485318,2019-12-10,male,1974-02-21,,Ville Skinnari.jpg,Ville Skinnari
Finland,Minister of Economic Affairs,Mika Lintilä,Q16984784,2019-12-10,male,1966-04-15,,Mika-Lintilä-3.jpg,Mika Lintilä
Finland,Minister of Education,Li Andersson,Q4935864,2021-06-29,female,1987-05-13,,Li-Andersson-2 13AUG2019 (cropped).jpg,Li Andersson
Finland,Minister of Employment,Tuula Haatainen,Q11898869,2019-12-10,female,1960-02-11,,Tuula Haatainen Feb 2020 (cropped).jpg,Tuula Haatainen
Finland,Minister of the Environment and Climate Change,Emma Kari,Q16299674,2021-11-19,female,1983-05-15,,Emma Kari.jpg,Emma Kari
Finland,"Minister for European Affairs, Culture and Sport",Tytti Tuppurainen,Q11898995,2019-12-10,female,1976-02-18,,2019 Tytti Tuppurainen (48137854342) (cropped).jpg,Tytti Tuppurainen
Finland,Minister of Family Affairs and Social Services,Krista Kiuru,Q2332874,2019-12-10,female,1974-08-05,,Krista Kiuru - February 2017 (cropped).jpg,Krista Kiuru
Finland,Minister of Finance,Annika Saarikko,Q7045446,2021-05-27,female,1983-11-10,,Annika Saarikko 2020 (cropped).jpg,Annika Saarikko
Finland,Minister for Foreign Affairs,Pekka Haavisto,Q317485,2019-12-10,male,1958-03-23,,UM Haavisto (cropped).jpg,Pekka Haavisto
Finland,Minister of the Interior,Krista Mikkonen,Q11873020,2021-11-19,female,1972-11-15,,Krista Mikkonen (cropped).jpg,Krista Mikkonen
Finland,Minister of Justice,Anna-Maja Henriksson,Q2850448,2019-12-10,female,1964-01-07,,Anna-Maja Henriksson-12 (cropped).jpg,Anna-Maja Henriksson
Finland,Minister of Local Government,Sirpa Paatero,Q16989600,2019-12-10,female,1964-09-09,,Sirpa Paatero-16.jpg,Sirpa Paatero
Finland,Minister for Nordic Cooperation,Thomas Blomqvist,Q5579704,2019-12-10,male,1965-01-15,,Thomas Blomqvist.jpg,Thomas Blomqvist
Finland,Minister of Science and Culture,Antti Kurvinen,Q11852135,2021-05-27,male,1986-07-14,,Antti Kurvinen.JPG,Antti Kurvinen
Finland,Minister of Social Affairs and Health,Hanna Sarkkinen,Q16990389,2021-06-29,female,1988-04-18,,Hanna Sarkkinen.jpg,Hanna Sarkkinen
Finland,Minister of Transport and Communications,Timo Harakka,Q16298585,2019-12-10,male,1962-12-31,,Hallituksen tiedotustilaisuus valmiuslain käyttöönotosta ja rajavalvonnasta 17.3.2020 (49669027028) (cropped).jpg,Timo Harakka
Finland,Speaker of the Parliament,Anu Vehviläinen,Q4349014,2020-06-09,female,1963-09-09,,Anu Vehviläinen.jpg,Anu Vehviläinen
Finland,Chancellor of Justice,Tuomas Pöysti,Q23040773,2018-01-01,male,1970-05-02,,Hallituksen neuvottelut Säätytalossa 3.5.2020 (49849289856).jpg,
Finland,Deputy Chancellor of Justice,Mikko Puumalainen,Q16989951,2018,male,1961-03-22,,Mikko Puumalainen (cropped).jpg,
Finland,Prosecutor General,Matti Nissinen,Q16989423,2010-04-01,male,1956,,Matti Nissinen.jpg,
Finland,Chief of Defence,Timo Kivinen,Q16299896,2019-08-01,male,1959-12-08,,Timo Kivinen 2020 (cropped).jpg,Timo Kivinen
Finland,Governor of the Bank of Finland,Olli Rehn,Q294411,2018-07-12,male,1962-03-31,,Olli Rehn by Moritz Kosinsky 2.jpg,Olli Rehn
Finland,mayor of Helsinki,Jan Vapaavuori,Q32219,2017-06,male,1965-04-03,,Jan Vapaavuori pormestari.jpg,Jan Vapaavuori
Finland,mayor of Turku,Minna Arve,Q18632341,2017-10,female,1974,,Minna Arve.JPG,Minna Arve
Finland,mayor of Oulu,Päivi Laajala,Q28720770,2017-04-01,female,1961-05-21,,,
Finland,mayor of Tampere,Lauri Lyly,Q5391948,2017,male,1953-02-20,,Lauri Lyly.jpg,Lauri Lyly
