catalog,id,name,relationship,relative,relativename
Turkey,Q1020672,Bülent Arınç,child,Q106292012,Ahmet Mücahit Arınç
Turkey,Q106292012,Ahmet Mücahit Arınç,father,Q1020672,Bülent Arınç
Turkey,Q1395724,Selahattin Demirtaş,child,Q104768752,Delal Demirtaş
Turkey,Q1395724,Selahattin Demirtaş,child,Q104768845,Dılda Demirtaş
Turkey,Q1395724,Selahattin Demirtaş,sibling,Q3675426,Nurettin Demirtaş
Turkey,Q1395724,Selahattin Demirtaş,spouse,Q62057770,Başak Demirtaş
Turkey,Q151729,Süleyman Demirel,spouse,Q6012872,Nazmiye Demirel
Turkey,Q165487,Ahmet Necdet Sezer,spouse,Q7449826,Semra Sezer
Turkey,Q192634,Bülent Ecevit,father,Q6019658,Ahmet Fahri Ecevit
Turkey,Q192634,Bülent Ecevit,mother,Q6029932,Nazlı Ecevit
Turkey,Q192634,Bülent Ecevit,spouse,Q7283651,Rahşan Ecevit
Turkey,Q20640548,Dilek Öcalan,relative,Q191530,Abdullah Öcalan
Turkey,Q21044822,Selin Sayek Böke,father,Q6086918,İskender Sayek
Turkey,Q21044822,Selin Sayek Böke,mother,Q6066031,Füsun Sayek
Turkey,Q21540262,Ravza Kavakcı Kan,sibling,Q4165998,Merve Kavakcı
Turkey,Q21541529,Sema Ramazanoğlu,spouse,Q6502362,Yıldırım Mehmet Ramazanoğlu
Turkey,Q2602515,Tuğrul Türkeş,father,Q735688,Alparslan Türkeş
Turkey,Q31188381,Mahmut Celadet Gaydalı,father,Q17430342,Abidin İnan Gaydalı
Turkey,Q31188381,Mahmut Celadet Gaydalı,relative,Q3678351,Kâmran İnan
Turkey,Q31188381,Mahmut Celadet Gaydalı,sibling,Q6042095,Edip Safter Gaydalı
Turkey,Q31188524,Zeynep Altıok,father,Q241172,Metin Altıok
Turkey,Q344153,İsmail Cem İpekçi,father,Q6060362,İhsan İpekçi
Turkey,Q344153,İsmail Cem İpekçi,relative,Q308154,Abdi İpekçi
Turkey,Q388852,Şenol Bal,sibling,Q6058688,İsmail Hakkı Sunat
Turkey,Q39259,Recep Tayyip Erdoğan,child,Q17330106,Necmettin Bilal Erdoğan
Turkey,Q39259,Recep Tayyip Erdoğan,child,Q20471228,Sümeyye Erdoğan
Turkey,Q39259,Recep Tayyip Erdoğan,child,Q4358398,Ahmet Burak Erdoğan
Turkey,Q39259,Recep Tayyip Erdoğan,child,Q61073623,Esra Erdoğan
Turkey,Q39259,Recep Tayyip Erdoğan,relative,Q6052158,Berat Albayrak
Turkey,Q39259,Recep Tayyip Erdoğan,relative,Q83544153,Selçuk Bayraktar
Turkey,Q39259,Recep Tayyip Erdoğan,spouse,Q2977143,Emine Erdoğan
Turkey,Q42852,Abdullah Gül,spouse,Q2657523,Hayrünnisa Gül
Turkey,Q458740,Pervin Buldan,spouse,Q7427968,Savaş Buldan
Turkey,Q464689,Leyla Zana,spouse,Q1423181,Mehdi Zana
Turkey,Q4696192,Ahmet Piriştina,child,Q21526515,Levent Piriştina
Turkey,Q55439729,Bekir Pakdemirli,father,Q6072402,Ekrem Pakdemirli
Turkey,Q58198,Ahmet Davutoğlu,spouse,Q23920473,Sare Davutoğlu
Turkey,Q59313241,Ekrem İmamoğlu,spouse,Q67157842,Dilek İmamoğlu
Turkey,Q6029691,Şahin Mengü,child,Q12811130,Nevşin Mengü
Turkey,Q6052158,Berat Albayrak,father,Q16105834,Sadık Albayrak
Turkey,Q6052158,Berat Albayrak,relative,Q39259,Recep Tayyip Erdoğan
Turkey,Q6052158,Berat Albayrak,relative,Q65220006,Serhat Albayrak
Turkey,Q6052158,Berat Albayrak,sibling,Q65220006,Serhat Albayrak
Turkey,Q6052158,Berat Albayrak,spouse,Q61073623,Esra Erdoğan
Turkey,Q6061291,Ayşe Gülsün Bilgehan,father,Q3277055,Metin Toker
Turkey,Q6061291,Ayşe Gülsün Bilgehan,mother,Q6021707,Özden Toker
Turkey,Q6067727,Şaban Dişli,sibling,Q113084387,Mehmet Dişli
Turkey,Q6075790,Necmettin Cevheri,child,Q6038843,İbrahim Cevher Cevheri
Turkey,Q6075790,Necmettin Cevheri,father,Q6028210,Hacı Ömer Cevheri
Turkey,Q6077556,Fikri Sağlar,relative,Q17468336,Süleyman Fikri Mutlu
Turkey,Q6077556,Fikri Sağlar,relative,Q21526105,Gerçek Sağlar
Turkey,Q6098459,Süleyman Soylu,father,Q106977159,Hasan Soylu
Turkey,Q6098459,Süleyman Soylu,mother,Q106977199,Servet Soylu
Turkey,Q64738140,Ömer Öcalan,relative,Q191530,Abdullah Öcalan
Turkey,Q85976789,Tolga Ağar,father,Q735547,Mehmet Ağar
Turkey,Q863496,Binali Yıldırım,child,Q42756066,Erkam Yildirim
Turkey,Q863496,Binali Yıldırım,child,Q42756092,Bulent Yildirim
Turkey,Q982389,Sırrı Süreyya Önder,father,Q106377292,Ziya Önder
