catalog,id,name,relationship,relative,relativename
Costa Rica,Q16493361,Gloria Bejarano Almada,father,Q25861137,Armando León Bejarano
Costa Rica,Q16493361,Gloria Bejarano Almada,spouse,Q887712,Rafael Ángel Calderón Fournier
Costa Rica,Q26996246,Carlos Alvarado Quesada,spouse,Q51544231,Claudia Dobles Camargo
Costa Rica,Q49344,Óscar Arias Sánchez,spouse,Q54962156,Margarita García
Costa Rica,Q5384033,Epsy Campbell Barr,sibling,Q99522627,Shirley Campbell Barr
Costa Rica,Q562577,Miguel Ángel Rodríguez Echeverría,spouse,Q2883203,Lorena Clare Facio
Costa Rica,Q57321,Laura Chinchilla,spouse,Q6293319,José María Rico
Costa Rica,Q5983547,Luis Gerardo Villanueva Monge,father,Q16582226,Jorge Luis Villanueva Badilla
Costa Rica,Q5983599,Luis Guillermo Solís,spouse,Q16606451,Mercedes Peñas Domingo
Costa Rica,Q6700592,Luis Fishman Zonzinski,spouse,Q5661168,Aida Faingezicht Waisleder
