catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Costa Rica,President,Rodrigo Alberto de Jesús Chaves Robles,Q98017689,2022-05-08,male,1961-06-10,,"Rodrigo Chaves, discurso posesión (cropped).jpg",Rodrigo Chaves Robles
Costa Rica,Vice President,Mary Munive,Q111524163,2022-05-08,female,1981-04-10,,Vicepresidenta Mary Munive Angermuller (cropped).jpg,Mary Munive
Costa Rica,Vice President,Stephan Brunner,Q111677386,2022-05-08,male,1961-02-28,,Vicepresidente Stephan Brunner (cropped).jpg,Stephan Brunner
Costa Rica,Minister of Agriculture and Livestock,Laura Bonilla Coto,Q114705149,2022-05-08,female,,,,
Costa Rica,Minister of Childhood and Adolescence,Gloriana López Fuscaldo,Q114705144,2022-05-08,female,,,,
Costa Rica,Minister of Communication,Patricia Navarro Molina,Q114705156,2022-05-08,female,,,,
Costa Rica,"Minister of Culture, Youth and Sports",Nayuribe Guadamuz Rosales,Q114705154,2022-05-08,female,,,,
Costa Rica,"Minister of Economy, Industry and Commerce",Francisco Gamboa Soto,Q114705140,2022-05-08,,,,,
Costa Rica,Minister of Education,Anna Katharina Müller Castro,Q114705136,2022-05-08,female,,,,
Costa Rica,Minister of Environment and Energy,Franz Tattenbach Capra,Q114705141,2022-05-08,,,,,
Costa Rica,Minister of Finance,Nogui Acosta Jaén,Q114705155,2022-05-08,male,,,,
Costa Rica,Minister of Foreign Affairs,Arnoldo Andre Tinoco,Q114704690,2022-05-08,male,,,,
Costa Rica,Minister of Foreign Trade,Manuel Tovar Rivera,Q114705152,2022-05-08,,,,,
Costa Rica,Minister of Health,Joselyn Chacón Madrigal,Q114705147,2022-05-08,,,,,
Costa Rica,Minister of Housing and Human Settlement,Jéssica Martínez Porras,Q114705148,2022-05-08,female,,,,
Costa Rica,Minister of Human Development and Social Inclusion,Yorleny León Marchena,Q114705158,2022-05-08,,,,,
Costa Rica,Minister of Justice and Peace,Gerald Campos Valverde,Q114705143,2022-05-08,male,,,,
Costa Rica,Minister of Labour and Social Security,Marta Eugenia Esquivel Rodríguez,Q114705153,2022-05-08,female,,,,
Costa Rica,Minister of National Planning,Laura Fernández Delgado,Q114705150,2022-05-08,female,,,,
Costa Rica,Minister of the Presidency,Natalia Díaz Quintana,Q28501930,2022-05-08,female,,,Natalia Diaz Quintana (cropped).jpg,
Costa Rica,Minister of Public Security,Jorge Torres Castillo,Q114705145,2022-05-08,male,,,,
Costa Rica,Minister of Public Works and Transport,Luis Amador Jiménez,Q114705151,2022-05-08,male,,,,
Costa Rica,"Minister of Science, Technology and Telecommunications",Carlos Enrique Alvarado Briceño,Q114705137,2022-05-08,male,,,,
Costa Rica,Minister of Sport and Recreation,Mary Munive,Q111524163,2022-06-04,female,1981-04-10,,Vicepresidenta Mary Munive Angermuller (cropped).jpg,Mary Munive
Costa Rica,Minister of Tourism,William Rodríguez López,Q114705157,2022-05-08,male,,,,
Costa Rica,Minister of Women,Cindy Quesada Hernández,Q114705139,2022-05-08,female,,,,
Costa Rica,President of the Legislative Assembly,Rodrigo Arias Sánchez,Q6110636,2022-05-01,male,1946-07-26,,Rodrigo Arias Sánchez.jpg,Rodrigo Arias Sánchez
