catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Senegal,President,Macky Sall,Q57438,2012-04-02,male,1961-12-11,,Macky Sall - 2008.jpg,Macky Sall
Senegal,Prime Minister,Amadou Ba,Q16269678,2022-09-17,male,1961-05-17,,Amadou Ba.png,Amadou Ba
Senegal,Minister of Agriculture,Aly Ngouille Ndiaye,Q98730622,2022-09-17,male,1964-08-16,,,
Senegal,Minister of Air Transport and Airport Infrastructure Development,Doudou Ka,Q41673330,2022-09-17,male,1974-01,,Doudou Ka.jpg,
Senegal,Minister for the Armed Forces,Sidiki Kaba,Q19895564,2019-04-05,male,1950-08-21,,"Sidiki Kaba, Ministro de Relaciones Exteriores de Senegal - 41535781444 (cropped).jpg",Sidiki Kaba
Senegal,Minister of Civil Service,Gallo Bâ,Q114069750,2022-09-17,,,,,
Senegal,Minister of Culture and Communication,Aliou Dembo Sow,Q2837084,2022-09-17,male,1975-05-08,,Aliou sow.jpg,
Senegal,Minister of Digital Economy and Telecommunications,Moussa Bocar Thiam,Q114069567,2022-09-17,,,,,
Senegal,"Minister of Economy, Planning, and Cooperation",Oulimata Sarr,Q28655147,2022-09-17,female,,,Oulimata Sarr.jpg,Oulimata Sarr
Senegal,Minister of Employment and Vocational Training,Mariama Sarr,Q3291195,2022-09-17,female,1963-03-04,,,Mariama Sarr
Senegal,Minister of Environment and Sustainable Development,Alioune Ndoye,Q109927704,2022-09-17,male,,,,
Senegal,Minister for Finance and the Budget,Abdoulaye Daouda Diallo,Q98730700,2020-11-01,male,,,,
Senegal,Minister of Fisheries and Maritime Economy,Papa Sagna Mbaye,Q114069086,2022-09-17,male,,,,
Senegal,Minister of Foreign Affairs,Aissata Tall Sall,Q15542603,2020-11-01,female,1957-12-12,,Aïssata Tall Sall.jpg,Aïssata Tall Sall
Senegal,Minister of Handicrafts and Transformation of the Informal Sector,Papa Amadou Ndiaye,Q109928006,2020-11-01,male,,,,
Senegal,Minister of Health,Marie Khemesse Ngom Ndiaye,Q112201772,2022-05-27,female,,,,Marie Khemesse Ngom Ndiaye
Senegal,"Minister of Higher Education, Research and Innovation",Moussa Baldé,Q102230968,2022-09-17,male,,,,
Senegal,Minister of Industrial Development and PMI,Moustapha Diop,Q109927689,2020-11-01,male,,,,
Senegal,Minister of Infrastructure,Mansour Faye,Q32857369,2020-11-01,male,1965-05-16,,,Mansour Faye
Senegal,Minister of the Interior,Antoine Félix Abdoulaye Diome,Q101437800,2020-11-01,male,,,,
Senegal,Minister of Justice,Ismaïla Madior Fall,Q114069108,2022-09-17,,,,,
Senegal,Minister of Labour,Samba Sy,Q109927728,2020-11-01,male,,,,
Senegal,Minister of Livestock and Animal Production,Aly Saleh Diop,Q109927871,2020-11-01,male,,,,
Senegal,Minister of Microfinance and Solidarity Economy,Victorine Ndèye,Q114069120,2022-09-17,,,,,
Senegal,Minister of Mines and Geology,Oumar Sarr,Q109927566,2020-11-01,male,,,,
Senegal,Minister of National Education,Cheikh Oumar Anne,Q109927637,2022-09-17,male,,,,
Senegal,Minister of Petroleum and Energy,Sophie Gladima,Q109927648,2020-11-01,female,,,,
Senegal,Minister of Sports,Yankhoba Diattara,Q109928014,2022-09-17,male,,,,
Senegal,Minister of Territorial Communities,Mamadou Talla,Q108572690,2022-09-17,male,1961-06-18,,,
Senegal,Minister of Tourism and Air Transport,Mame Mbaye Ka Niang,Q114069465,2022-09-17,,,,,
Senegal,Minister of Town Planning and Public Hygiene,Abdoulaye Sow,Q2821389,2020-11-01,male,1977-07-07,,,
Senegal,Minister of Trade and SMEs,Abdou Karim Fofana,Q113328701,2022-09-17,male,,,,
Senegal,Minister of Water and Sanitation,Serigne Mbaye Thiam,Q3479801,2020-11-01,male,1957-12-28,,,
Senegal,"Minister of Women, Family, Gender and Child Protection",Fatou Diané,Q114069661,2022-09-17,,,,,
Senegal,Minister of Youth,Pape Malick Ndour,Q114069795,2022-09-17,,,,,
Senegal,Speaker of the National Assembly,Moustapha Niasse,Q1951094,2012-07-30,male,1939-11-04,,Moustapha niasse.jpg,Moustapha Niasse
Senegal,Chief of General Staff,Birame Diop,Q109928211,2020-01-01,male,,,Birame Diop - 2022 (cropped).jpg,
