catalog,id,name,relationship,relative,relativename
Panama,Q104007593,Natalia Royo,father,Q665630,Arístides Royo
Panama,Q104007593,Natalia Royo,mother,Q79932627,Adela Ruiz de Royo
Panama,Q1134096,Juan Carlos Varela,spouse,Q16913059,Lorena Castillo de Varela
Panama,Q231946,Mireya Moscoso,spouse,Q603836,Arnulfo Arias
Panama,Q276283,Martín Torrijos,father,Q332055,Omar Torrijos
Panama,Q276283,Martín Torrijos,sibling,Q16300560,Dumas Torrijos Pauzner
Panama,Q276283,Martín Torrijos,spouse,Q7937703,Vivian Fernández
Panama,Q28122455,Laurentino Cortizo,spouse,Q64978503,Yazmín Colón de Cortizo
Panama,Q4712230,Alberto Vallarino Clément,relative,Q80699440,Carlos Clement Sosa
Panama,Q57491,Ricardo Martinelli,spouse,Q6774141,Marta Linares de Martinelli
Panama,Q665630,Arístides Royo,child,Q104007593,Natalia Royo
Panama,Q665630,Arístides Royo,spouse,Q79932627,Adela Ruiz de Royo
Panama,Q7159791,Pedro Miguel González Pinzón,father,Q5550270,Gerardo González Vernaza
