catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Cuba,President,Miguel Díaz-Canel,Q1932603,2018-04-19,male,1960-04-20,,Miguel Díaz-Canel (cropped).jpg,Miguel Díaz-Canel
Cuba,Vice-President,Salvador Valdés Mesa,Q51954822,2018-04-19,male,1945-06-13,,Salvador Valdés Mesa (cropped).jpg,Salvador Valdés Mesa
Cuba,Prime Minister,Manuel Marrero Cruz,Q79358625,2019-12-21,male,1963-07-11,,Manuel Marrero Cruz.png,Manuel Marrero Cruz
Cuba,Deputy Prime Minister,Ramiro Valdés,Q1388860,2009,male,1932-04-28,,Raúl-Castro-Faure-Chomón-Ramiro-Valdés.jpg,Ramiro Valdés Menendéz
Cuba,Deputy Prime Minister,Ricardo Cabrisas,Q15842341,2009,male,1937-01-21,,Ricardo Cabrisas Ruíz.jpg,
Cuba,Deputy Prime Minister,Inés María Chapman Waugh,Q114436612,2018,female,,,,
Cuba,Deputy Prime Minister,Jorge Luis Tapia Fonseca,Q114437476,2019-09-04,male,,,,
Cuba,Deputy Prime Minister,Alejandro Gil Fernández,Q114436493,2019-12-21,male,,,,
Cuba,Deputy Prime Minister,Jorge Luis Perdomo Di-Lella,Q114436510,2021-04-20,male,,,,
Cuba,Minister of Agriculture,Ydael Pérez Brito,Q114435912,2021,male,,,,
Cuba,Minister of Communications,Mayra Arevich Marín,Q114437436,2021-04-20,female,,,,
Cuba,Minister of Construction,René Mesa Villafaña,Q114436132,2011,male,,,,
Cuba,Minister of Culture,Alpidio Alonso Grau,Q5670557,2018-07-20,male,1963-11-05,,,
Cuba,Minister of Domestic Trade,Betsy Díaz Velázquez,Q114436499,2019-12-21,female,,,,
Cuba,Minister of Economy and Planning,Alejandro Gil Fernández,Q114436493,2018-07-21,male,,,,
Cuba,Minister of Education,Ena Elsa Velázquez Cobiella,Q114436186,2008,female,,,,
Cuba,Minister of Energy and Mines,Liván Arronte Cruz,Q114436517,2019-12-21,male,,,,
Cuba,Minister of Finance and Prices,Meisi Bolaños,Q113574912,2019-01-08,female,,,,Meisi Bolaños
Cuba,Minister of Food,Manuel Santiago Sobrino Martínez,Q114436488,2019-12-21,male,,,,
Cuba,Minister of Foreign Affairs,Bruno Rodríguez Parrilla,Q58183,2009-03-02,male,1958-01-22,,Bruno Rodriguez Parrilla (8592488549) (cropped).jpg,Bruno Rodríguez Parrilla
Cuba,Minister of Foreign Trade and Investment,Rodrigo Malmierca Díaz,Q7357366,2009-03,male,1956-10-14,,Rodrigo Malmierca Díaz (cropped).jpg,Rodrigo Malmierca Díaz
Cuba,Minister of Higher Education,José Ramón Saborido,Q44008791,2016-07-13,male,,,,
Cuba,Minister of Industry,Eloy Alvarez Martínez,Q114436491,2019-12-21,male,,,,
Cuba,Minister of the Interior,Lázaro Alberto Álvarez Casas,Q114436521,2019-12-21,male,,,,
Cuba,Minister of Justice,Oscar Manuel Silveira Martínez,Q114436494,2019-12-21,male,,,,
Cuba,Minister of Labour and Social Affairs,Marta Elena Feita Cabrera,Q114436504,2019-12-21,female,,,,
Cuba,Minister of Public Health,José Ángel Portal Miranda,Q114436262,2018,male,,,,
Cuba,Minister of the Revolutionary Armed Forces,Álvaro López Miera,Q2886425,2021-04-15,male,1943-12-26,,,Álvaro López Miera
Cuba,"Minister of Science, Technology and the Environment",Elba Rosa Pérez Montoya,Q43977888,2012,female,1960-11-20,,"Cuba's Minister of Science, Technology and Environment (sq Elba Rosa Pérez Montoya cropped).jpg",Elba Rosa Pérez Montoya
Cuba,Minister of Tourism,Juan Carlos García Granda,Q111908765,2019-12-21,male,,,,Juan Carlos García Granda
Cuba,Minister of Transport,Eduardo Rodríguez Dávila,Q114437461,2019-01-08,male,,,,
Cuba,Secretary of the Council of Ministers,José Amado Ricardo Guerra,Q16190513,2009,male,,,,José Amado Ricardo Guerra
Cuba,President of the Central Bank,Marta Sabina Wilson González,Q114436923,2020-01-31,female,,,,
Cuba,President of the National Institute of Radio and Television,Danylo Sirio López,Q114436688,2009,male,,,,
Cuba,President of the National Institute of Sports,Osvaldo Caridad Vento Montiller,Q114436910,2019,male,,,,
Cuba,President of the National Assembly,Esteban Lazo Hernández,Q1369810,2013-02-24,male,1944-02-26,,Esteban Lazo Hernandez 2022.jpg,Esteban Lazo Hernández
