catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Palestine,President,Mahmoud Abbas,Q127998,2005-05-08,male,1935-11-15,,Mahmoud Abbas May 2018.jpg,Mahmoud Abbas
Palestine,Prime Minister,Mohammad Shtayyeh,Q16192933,2019-04-13,male,1958-01-17,,Mohammad Shtayyeh 01 (cropped).jpg,Mohammad Shtayyeh
Palestine,Minister of Endowments and Religious Affairs,حاتم البكري,Q110370970,2022-01-01,male,1964-03-09,,,
Palestine,Minister of Foreign Affairs,Riyad al-Maliki,Q2895694,2019-04-13,male,1955-05-31,,Riad Al-Maliki.jpg,Riyad al-Maliki
Palestine,Minister of Jerusalem Affairs,Fadi al-Hadami,Q99078658,2019-04-13,male,1977-11-04,,فادي الهدمي.jpg,Fadi al-Hadami
Palestine,Minister of Local Government,Majdi al-Saleh,Q99017695,2019-04-13,male,1963-04-01,,,
Palestine,Minister of Public Works and Housing,محمد زيارة,Q70358563,2019-04-13,male,1956-06-26,,,
Palestine,Minister of Social Development,Ahmed Majdalani,Q4695901,2019-04-13,male,1955-04-23,,"Ahmed Majdalani, An-Najah Nbc - Jun 19, 2021.jpg",Ahmed Majdalani
Palestine,Minister of Tourism and Antiquities,Rula Maayah,Q96482147,2019-04-13,female,,,,
Palestine,Minister of Women's Affairs,Amal Hamad,Q96240826,2019-04-13,female,1963-07-12,,,
