catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Canada,monarch,Elizabeth II,Q9682,1952-02-06,female,1926-04-21,,Queen Elizabeth II of New Zealand (cropped).jpg,Elizabeth II
Canada,Governor General,Mary Simon,Q6780723,2021-07-26,female,1947-08-21,,"Mary Simon, Governor General of Canada.jpg",Mary Simon
Canada,Prime Minister,Justin Trudeau,Q3099714,2015-11-04,male,1971-12-25,,Justin Trudeau March 2022.jpg,Justin Trudeau
Canada,Deputy Prime Minister,Chrystia Freeland,Q4492815,2019-11-20,female,1968-08-02,,Chrystia Freeland - 2019 (MUS9897) (cropped).jpg,Chrystia Freeland
Canada,Minister of Agriculture and Agri-Food,Marie-Claude Bibeau,Q21356553,2019-03-01,female,1970-03,,Marie-Claude Bibeau in Ukraine - 2018 (MUS0016) (cropped).jpg,Marie-Claude Bibeau
Canada,Minister for the purposes of the Atlantic Canada Opportunities Agency Act,Ginette Petitpas Taylor,Q21714336,2021-10-26,female,,,GinettePT.jpg,Ginette Petitpas Taylor
Canada,Minister of Canadian Heritage,Pablo Rodríguez,Q3359999,2021-10-26,male,1967-06-21,,IC Pablo Rodriguez.JPG,Pablo Rodriguez (Canadian politician)
Canada,Minister of Crown-Indigenous Relations,Marc Miller,Q22279214,2021-10-26,male,1971-03-12,,Canada Day Parade Montreal 2016 - 337a.jpg,Marc Miller (politician)
Canada,Minister of Diversity and Inclusion and Youth,Ahmed Hussen,Q16211070,2021-10-26,male,1976,,Ahmed Hussen at the Toronto Caribbean Carnival - 2017 (36258275322).jpg,Ahmed Hussen
Canada,Minister of Emergency Preparedness,Bill Blair,Q4908168,2021-10-26,male,1954,,Bill Blair - 2012 (cropped).jpg,Bill Blair (politician)
Canada,"Minister of Employment, Workforce, and Labour",Carla Qualtrough,Q21384927,2019-11-20,female,1971-10-15,,Carla Qualtrough MP.jpg,Carla Qualtrough
Canada,Minister of the Environment,Steven Guilbeault,Q3499230,2021-10-26,male,1970-06-09,,Steven Guilbeault 2014-04-12 B.jpg,Steven Guilbeault
Canada,"minister of Families, Children and Social Development",Karina Gould,Q21716260,2021-10-26,female,1987-06-28,,"Karina Gould, LPC MPP for Burlington, Minister Of Democratic Institutions.jpg",Karina Gould
Canada,Minister of Finance,Chrystia Freeland,Q4492815,2020-08-18,female,1968-08-02,,Chrystia Freeland - 2019 (MUS9897) (cropped).jpg,Chrystia Freeland
Canada,Minister of Fisheries and Oceans,Joyce Murray,Q3187235,2021-10-26,female,1954-07-11,,Murray2 2013-02-16.JPG,Joyce Murray
Canada,Minister of Foreign Affairs,Mélanie Joly,Q15054353,2021-10-26,female,1979-01-16,,"Mélanie Joly, 2019-10-03 version 02.jpg",Mélanie Joly
Canada,Minister of Health,Jean-Yves Duclos,Q1685302,2021-10-26,male,1965,,Jean-Yves Duclos (cropped).jpg,Jean-Yves Duclos
Canada,"Minister of Immigration, Refugees and Citizenship",Sean Fraser,Q21642492,2021-10-26,male,1984-06-01,,Sean Fraser MP September 2021.jpg,Sean Fraser (politician)
Canada,Minister of Indigenous Services,Patty Hajdu,Q21573510,2021-10-26,female,1966-11-03,,"Patty Hajdu, 2016 (cropped).jpg",Patty Hajdu
Canada,"Minister of Innovation, Science and Industry",François-Philippe Champagne,Q21159815,2021-01-12,male,1970-06-25,,François-Philippe Champagne - 2017 (32684778620) (cropped).jpg,François-Philippe Champagne
Canada,Minister of Intergovernmental Affairs,Dominic LeBlanc,Q3034854,2020-08-18,male,1967-12-14,,Dominic LeBlanc.jpg,Dominic LeBlanc
Canada,Minister for International Cooperation,Harjit Sajjan,Q21336246,2021-10-26,male,1970-09-06,,Harjit Sajjan February 2016.jpg,Harjit Sajjan
Canada,Minister of Justice and Attorney General,David Lametti,Q21064615,2019-01-14,male,1962-08-10,,David Lametti.JPG,David Lametti
Canada,Minister of Labour,Seamus O'Regan,Q7440780,2021-10-26,male,1971-01-18,,Seamus ORegan.jpg,Seamus O'Regan
Canada,Minister of Mental Health and Addictions,Carolyn Bennett,Q2403422,2021-10-26,female,1950-12-20,,Carolyn Bennett at podium-Crop.jpg,Carolyn Bennett
Canada,Minister of National Defence,Anita Anand,Q67442310,2021-10-26,female,1967,,Anita Anand (cropped).jpg,Anita Anand
Canada,Minister of National Revenue,Diane Lebouthillier,Q21336098,2015-11-04,female,1959-02-05,,Diane Lebouthillier.jpg,Diane Lebouthillier
Canada,Minister of Natural Resources,Jonathan Wilkinson,Q21716310,2021-10-26,male,1965-06-11,,Canadian Minister Jonathan Wilkinson (cropped).jpg,Jonathan Wilkinson
Canada,Minister of Northern Affairs and National Resources,Dan Vandal,Q5214525,2019-11-20,male,1960-04-18,,Dan Vandal.jpg,Dan Vandal
Canada,Minister of Public Safety,Marco Mendicino,Q21336208,2021-10-26,male,1973-07-28,,,Marco Mendicino
Canada,Minister of Public Services and Procurement,Helena Jaczek,Q5703595,2022-08-31,female,1950-11-05,,,Helena Jaczek
Canada,Minister of Rural Economic Development,Gudie Hutchings,Q22005483,2021-10-26,female,1959-09-01,,GudridHutchings.jpg,Gudie Hutchings
Canada,Minister of Seniors,Kamal Khera,Q22278589,2021-10-26,female,1989-02-04,,Kamal Khaira 1.jpg,Kamal Khera
