id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q1000502,Bud Olson,male,1925-10-06,11,2002-02-14,11,,Bud Olson
Q100937829,Ya'ara Saks,female,1973,9,,,,Ya'ara Saks
Q104551133,Richard Ames,male,,,,,Richard Ames (2).jpg,Richard Ames (politician)
Q105038341,Eric Mallet,male,,,,,,Eric Mallet
Q105490025,Tako van Popta,male,1953,9,,,,Tako van Popta
Q1063889,Charles Caccia,male,1930-04-28,11,2008-05-03,11,,Charles Caccia
Q107278146,Mahmud Jamal,male,1967,9,,,,Mahmud Jamal
Q108312609,John White,male,,,,,,John White (Nova Scotia politician)
Q108619058,Bonita Zarrillo,female,,,,,,Bonita Zarrillo
Q108619065,Mike Morrice,male,1984,9,,,Mike Morrice.jpg,Mike Morrice
Q108619068,Melissa Lantsman,female,1984,9,,,MelissaLantsman2022.jpg,Melissa Lantsman
Q108619069,Lori Idlout,female,,,,,Lori Idlout and Jeff Avery at Kullik Elementary School 2022-04-12 4 (cropped).jpg,Lori Idlout
Q108619080,Michelle Ferreri,female,,,,,,Michelle Ferreri
Q108628440,Blake Desjarlais,two-spirt,1993-12-29,11,,,,Blake Desjarlais
Q108628484,Arielle Kayabaga,female,1991,9,,,Arielle Kayabaga - 26 January 2019 01.jpg,Arielle Kayabaga
Q108628500,Viviane Lapointe,female,,,,,,Viviane Lapointe
Q108635638,Kevin Vuong,male,,,,,Kevin vuong cbc.jpg,Kevin Vuong
Q108635653,Larry Brock,male,,,,,,Larry Brock
Q108635667,Dan Muys,male,1970,9,,,,Dan Muys
Q108635673,Valerie Bradford,female,,,,,,Valerie Bradford
Q108635682,Iqwinder Gaheer,male,,,,,,Iqwinder Gaheer
Q108635691,Sophie Chatel,female,,,,,,Sophie Chatel
Q108638234,Brendan Hanley,male,,,,,,Brendan Hanley
Q108650393,Fraser Tolmie,male,,,,,,Fraser Tolmie
Q108650398,Frank Caputo,male,,,,,Frank Caputo at Le Estcwicwey on 2022-05-23.jpg,Frank Caputo
Q108650405,Shelby Kramp-Neuman,female,,,,,,Shelby Kramp-Neuman
Q108650880,Nathalie Sinclair Desgagné,female,,,,,,Nathalie Sinclair-Desgagné
Q108655399,Rechie Valdez,female,,,,,,Rechie Valdez
Q108655429,Leah Taylor Roy,female,,,,,,Leah Taylor Roy
Q108655435,Parm Bains,male,,,,,,Parm Bains
Q108659139,Lisa Hepfner,female,,,,,,Lisa Hepfner
Q108659311,Jean-Denis Garon,male,,,,,,Jean-Denis Garon
Q108671561,Wilson Miao,male,,,,,,Wilson Miao
Q108673849,Pascale St-Onge,female,,,,,,Pascale St-Onge
Q108686167,Lisa Marie Barron,female,,,,,,Lisa Marie Barron
Q108687439,Adam Chambers,male,,,,,,Adam Chambers (politician)
Q108687444,Anna Roberts,female,,,,,,Anna Roberts
Q108687453,Chad Collins,male,,,,,Chad Collins (cropped).jpg,Chad Collins (politician)
Q108687462,Shafqat Ali,male,,,,,,Shafqat Ali
Q108687472,Ryan Williams,male,,,,,,Ryan Williams (Canadian politician)
Q108687492,Stephen Ellis,male,,,,,,Stephen Ellis (politician)
Q108687503,Joanne Thompson,female,,,,,,Joanne Thompson (politician)
Q108687511,Clifford Small,male,,,,,"Clifford Small, MP.jpg",Clifford Small
Q108694829,Rick Perkins,male,,,,,,Rick Perkins
Q108694832,Paul Chiang,male,,,,,,Paul Chiang (politician)
Q1090694,Jim Abbott,male,1967-09-19,11,,,JimAbbott.jpg,Jim Abbott
Q109265500,P.J. Akeeagok,male,1984,9,,,,P.J. Akeeagok
Q109313943,René Villemure,male,,,,,,René Villemure
Q109466737,Bruno Marchand,male,1973,9,,,Bruno Marchand - candidat à la mairie de Québec (cropped).jpg,Bruno Marchand
Q109517280,Vince Rigby,male,,,,,,
Q111589854,Shirley Dorismond,female,1976,9,,,,Shirley Dorismond
Q114403420,Étienne Grandmont,male,,,,,,Étienne Grandmont
Q114410530,Martine Biron,female,,7,,,,Martine Biron
Q114425244,Suzanne Tremblay,female,,,,,,Suzanne Tremblay (Gatineau politician)
Q114627286,André A. Morin,male,,,,,,André Morin
Q1159124,Dan Miller,male,1944-12-24,11,,,,Dan Miller (Canadian politician)
Q1175688,David Miller,male,1958-12-26,11,,,Mayor David Miller.jpg,David Miller (Canadian politician)
Q1175967,David Onley,male,1950-06-12,11,,,"David C. Onley, 2008.jpg",David Onley
Q1249752,Mel Lastman,male,1933-03-09,11,2021-12-11,11,Mel Lastman.jpg,Mel Lastman
Q1282534,Ed Stelmach,male,1951-05-11,11,,,Ed-Stelmach-Szmurlo.jpg,Ed Stelmach
Q128529,Paul Martin,male,1938-08-28,11,,,Paul Martin in 2006.jpg,Paul Martin
Q128543,Jean Chrétien,male,1934-01-11,11,,,Jean Chrétien 2010.jpg,Jean Chrétien
Q128574,Joe Clark,male,1939-06-05,11,,,JoeClark.jpg,Joe Clark
Q128933,Michaëlle Jean,female,1957-09-06,11,,,Michaëlle Jean 1 11072007.jpg,Michaëlle Jean
Q1292988,Ted McWhinney,male,1924-05-19,11,2015-05-19,11,,Ted McWhinney
Q1338850,Gilbert Clements,male,1928-09-11,11,2012-11-27,11,,Gilbert Clements
Q13422721,Teresa Wat,female,1949,9,,,Teresa Wat 2016.jpg,Teresa Wat
Q13522654,Stephen Kakfwi,male,1950-11-07,11,,,,Stephen Kakfwi
Q13534624,Andrés Fontecilla,male,1967-09-20,11,,,AndresFontecilla.jpg,Andrés Fontecilla
Q1357406,Peter Boehm,male,1954-04-26,11,,,Peter Boehm - 2015 (16399694871) (cropped).jpg,Peter Boehm
Q13582475,Steve Thomson,male,,,,,Steve Thomson 2011.jpg,Steve Thomson (politician)
Q1359787,Lynda Haverstock,female,1948-09-16,11,,,Lynda Haverstock Sept 22 2005.jpg,Lynda Haverstock
Q1382032,Frank Mahovlich,male,1938-01-10,11,,,Frank Maholvich Ralston Purina card.JPG,Frank Mahovlich
Q1389967,John Manley,male,1950-01-05,11,,,John Manley IMF.jpg,John Manley
Q1391375,Gregor Robertson,male,1965-09-18,11,,,Gregor Robertson (2021).jpg,Gregor Robertson (politician)
Q1395297,Ralph Klein,male,1942-11-01,11,2013-03-29,11,Ralph-Klein-Szmurlo.jpg,Ralph Klein
Q1396012,Kathy Dunderdale,female,1952-02,10,,,Kathy Dunderdale 31May2011.jpg,Kathy Dunderdale
Q1396130,Luc Thériault,male,1960-01-31,11,,,,Luc Thériault
Q1396220,Paul Okalik,male,1964-05-26,11,,,Paul Okalik.jpg,Paul Okalik
Q1427581,Gordon Barnhart,male,1945-01-22,11,,,Barnhart-crop.jpg,Gordon Barnhart
Q1443659,Frank Lewis,male,1939,9,,,,Frank Lewis (broadcaster)
Q14915614,Peter Adams,male,1936-04-17,11,2018-09-28,11,,Peter Adams (politician)
Q1494042,Garde Gardom,male,1924-07-17,11,2013-06-18,11,,Garde Gardom
Q14942774,Paul McIntyre,male,1944-11-02,11,,,,Paul McIntyre (politician)
Q14946726,John Williamson,male,1970-01-30,11,,,John Williamson MP.jpg,John Williamson (Canadian politician)
Q1494847,Gary Filmon,male,1942-08-24,11,,,,Gary Filmon
Q14949443,Nicholas Kasirer,male,1960,9,,,,Nicholas Kasirer
Q15054353,Mélanie Joly,female,1979-01-16,11,,,"Mélanie Joly, 2019-10-03 version 02.jpg",Mélanie Joly
Q15127104,Tiff Macklem,male,1961-06-04,11,,,Tiff Macklem 2018.jpg,Tiff Macklem
Q15127111,Stephen Poloz,male,1955,9,,,"Stephen Poloz, Governor of the Bank of Canada (42851833384) (cropped).jpg",Stephen Poloz
Q15128647,Tony Ince,male,1958,9,,,,Tony Ince
Q15280716,Keith Irving,male,1958,9,,,KeithIrvingmla.jpg,Keith Irving
Q15280719,Tim Houston,male,1970-04-10,11,,,TimHouston2020 (cropped).jpg,Tim Houston
Q15284980,Kevin Murphy,male,1970,9,,,,Kevin Murphy (Canadian politician)
Q15285291,Iain Rankin,male,1983-04-09,11,,,Ian rankin leadership (cropped).jpg,Iain Rankin
Q15285300,Patricia Arab,female,1978-11-03,11,,,,Patricia Arab
Q15294033,Margaret Miller,female,,,,,,Margaret Miller (politician)
Q15294034,Brendan Maguire,male,1975-08-29,11,,,,Brendan Maguire
Q15294036,Suzanne Lohnes-Croft,female,,7,,,Suzanne Lohnes-Croft.jpg,Suzanne Lohnes-Croft
Q15296590,John Lohr,male,1961,9,,,JohnLohr.png,John Lohr
Q15296602,Lena Diab,female,,7,,,,Lena Diab
Q15300563,Ted Falk,male,1960-05-23,11,,,Ted Falk MP.png,Ted Falk
Q1530725,Glen Clark,male,1957-11-22,11,,,Glen Clark 2011 NDP convention.jpg,Glen Clark
Q1530835,Glen Murray,male,1957-10-26,11,,,Glen Murray cropped.jpg,Glen Murray (politician)
Q15424278,Charles Hubbard,male,1940-10-29,11,2020-02-12,11,,Charles Hubbard (politician)
Q1544044,Graydon Nicholas,male,1946,9,,,,Graydon Nicholas
Q1548798,Herb Gray,male,1931-05-25,11,2014-04-21,11,"Herb Gray statue, Windsor, ON.jpg",Herb Gray
Q15525024,Ian Waddell,male,1942-11-21,11,2021-03-15,11,,Ian Waddell
Q1556889,Stockwell Day,male,1950-08-16,11,,,Stockwell Day - July 2010.jpg,Stockwell Day
Q1558936,Gérald Tremblay,male,1942-09-20,11,,,Gérald tremblay.jpg,Gérald Tremblay
Q15630791,Pierre Lemieux,male,1963-04-09,11,,,Canada-USA Sledge Hockey Match.jpg,Pierre Lemieux
Q1566929,Rob Nicholson,male,1952-04-29,11,,,Rob Nicholson 2013 crop.jpg,Rob Nicholson
Q15701586,Jagrup Brar,male,,,,,Jagrup Brar.jpg,Jagrup Brar
Q15733801,Shannon Martin,male,,,,,,Shannon Martin
Q15733805,Doyle Piwniuk,male,,,,,,Doyle Piwniuk
Q15965478,Gaétan Barrette,male,1956-07-05,11,,,GaetanBarrette.jpg,Gaétan Barrette
Q15979887,John Herron,male,1853-11-15,11,1936-08-20,11,John Herron.jpg,John Herron (Alberta politician)
Q16018741,John Baird Finlay,male,1929-01-29,11,2010-10-17,11,,John Baird Finlay
Q16058986,John Bryden,male,1833-12-03,11,1915-03-27,11,,John Bryden (British Columbia politician)
Q1607747,Amir Khadir,male,1961-06-12,11,,,AmirKhadir.jpg,Amir Khadir
Q16104457,Jake Hoeppner,male,1936-02-01,11,2015-10-22,11,,Jake Hoeppner
Q16104714,Philip Mayfield,male,1937-11-07,11,,,,Philip Mayfield
Q16106581,Jeannot Castonguay,male,1944-09-01,11,,,,Jeannot Castonguay
Q16145801,Tony Akoak,male,,8,,,,Tony Akoak
Q16146248,Dan Ashton,male,1954,9,,,Dan Ashton 2013.jpg,Dan Ashton
Q16149767,Lynn Myers,male,1951-05-25,11,,,,Lynn Myers
Q16151930,Paul Quassa,male,1952-01-12,11,,,,Paul Quassa
Q16186656,Tobias Enverga,male,1955-12-02,11,2017-11-16,11,Tobias Enverga (38647995776) (cropped).jpg,Tobias Enverga
Q16187027,Joan Crockatt,female,1955-12-05,11,,,Joan Crockatt.jpg,Joan Crockatt
Q16187047,Kerry Diotte,male,1956-02-26,11,,,2013-05-16 Kerry Diotte.jpg,Kerry Diotte
Q16188600,Diane Lamarre,female,1955-05-31,11,,,"Diane Lamarre, députée de Taillon.jpg",Diane Lamarre
Q16192760,Carol Hughes,female,1958-11-26,11,,,Carol Hughes.jpg,Carol Hughes (politician)
Q16193400,Susan Truppe,female,1959-08-20,11,,,Susan Truppe.jpg,Susan Truppe
Q16194082,Pamela Goldsmith-Jones,female,1961,9,,,,Pamela Goldsmith-Jones
Q16194184,Richard Martel,male,1961-03-23,11,,,Richard Martel’s campaign office - 2018 (41609596932) (cropped).jpg,Richard Martel
Q16195363,Hunter Tootoo,male,1963-08-18,11,,,Hunter Tootoo 2015.jpg,Hunter Tootoo
Q16196303,Bernard Trottier,male,1965-03-13,11,,,MP Bernard Trottier announcing the official opening of Mimico Waterfront Park (cropped).jpg,Bernard Trottier
Q16197139,Rob Nijjar,male,1967,9,,,,Rob Nijjar
Q16199914,Greg Kyllo,male,1968,9,,,,Greg Kyllo
Q16205644,David Birnbaum,male,1956-04-08,11,,,M David Brinbaum 020 (3).jpg,David Birnbaum
Q16211042,Frank Fagan,male,1945,9,,,Frank Fagan.jpg,Frank Fagan
Q16211070,Ahmed Hussen,male,1976,9,,,Ahmed Hussen at the Toronto Caribbean Carnival - 2017 (36258275322).jpg,Ahmed Hussen
Q16211583,Joe Savikataaq,male,1960-12-08,11,,,Joe Savikataaq.jpg,Joe Savikataaq
Q16211870,Kellie Leitch,female,1970-07-30,11,,,KellieLeitch2014.jpg,Kellie Leitch
Q16212596,Carlos Leitão,male,1956-03-03,11,,,,Carlos Leitão
Q16215273,Mark Gerretsen,male,1975-06-05,11,,,,Mark Gerretsen
Q16232138,Jean Habel,male,1988-01-09,11,,,Jean Habel 2018.png,Jean Habel
Q16243736,Mike Bernier,male,1968,9,,,,Mike Bernier
Q16243749,François Blais,male,1961-01-27,11,,,Francois Blais 2015 (02).jpg,François Blais (MNA)
Q16243756,Luc Blanchette,male,1960-02-25,11,,,,Luc Blanchette
Q16243765,Jean Boucher,male,1962-05-09,11,,,"Jean Boucher, député d'Ungava 2014-2018.jpg",Jean Boucher (MNA)
Q16243821,Joe Ceci,male,1957-07-30,11,,,Joe Ceci 2015.jpg,Joe Ceci
Q16243866,Sylvie D'Amours,female,1960-08-19,11,,,Sylvie D'Amours 2015.jpg,Sylvie D'Amours
Q16243873,Hélène David,female,1953-12-13,11,,,,Hélène David
Q16243956,André Fortin,male,1981-12-12,11,,,,André Fortin (politician)
Q16243964,Rick Fraser,male,1972-02-13,11,,,,Rick Fraser (politician)
Q16243982,Wayne Gates,male,,,,,Wayne Gates.png,Wayne Gates
Q16243990,Simon Gibson,male,,,,,Simon Gibson (cropped).jpg,Simon Gibson
Q16243994,Pierre Giguère,male,1964-10-03,11,,,,Pierre Giguère
Q16244005,Jean-Denis Girard,male,1967-01-15,11,,,,Jean-Denis Girard
Q16244040,David Heurtel,male,1973,9,,,David Heurtel.jpg,David Heurtel
Q16244044,George Hickes,male,,,,,,George Hickes (Nunavut politician)
Q16244066,Marvin Hunt,male,,,,,MarvinHuntBC2016.jpg,Marvin Hunt
Q16244101,Simon Jolin-Barrette,male,,7,,,Simon Jolin-Barrette.jpg,Simon Jolin-Barrette
Q16244162,Harold LeBel,male,1962-06-22,11,,,,Harold LeBel
Q16244253,John Martin,male,,,,,JohnMartin.jpg,John Martin (British Columbia politician)
Q16244327,Marie Montpetit,female,1979-08-06,11,,,Marie Montpetit - 2017.jpg,Marie Montpetit
Q16244342,Mike Morris,male,,,,,Mike Morris (politician).jpg,Mike Morris (politician)
Q16244381,Coralee Oakes,female,1972,9,,,Coralee Oakes.jpg,Coralee Oakes
