catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Egypt,President,Abdel Fattah el-Sisi,Q307871,2014-06-08,male,1954-11-19,,Abdel Fattah el-Sisi 2017.jpg,Abdel Fattah el-Sisi
Egypt,Prime Minister,Moustafa Madbouly,Q54901515,2018-06-14,male,1966-04-28,,مصطفى مدبولي - مؤتمر بالعراق 2020.png,Mostafa Madbouly
Egypt,Minister of Agriculture,El-Said Marzouq El-Qosair,Q110559086,2019-12-22,male,,,,
Egypt,Minister of Civil Aviation,Mohamed Abbas Helmy,Q28923601,2022-08-13,male,1961-01-20,,,Mohamed Abbas Helmy
Egypt,Minister of Communications,Amr Talaat,Q55096335,2018-06-14,male,1961,,Amr Talaat.jpg,Amr Talaat
Egypt,Minister of Culture,Neveen el Kilany,Q113531244,2022-08-13,male,,,,
Egypt,Minister of Defence,Mohamed Ahmed Zaki,Q55196900,2018-06-14,male,1956-01-29,,Mohamed Ahmed Zaki.jpg,Mohamed Ahmed Zaki
Egypt,Minister of Education,Reda Hegazi,Q113531258,2022-08-13,male,1959-12-04,,,
Egypt,Minister of Electricity and Renewable Energy,Mohamed Shaker El-Markabi,Q37530705,2014-03-01,male,,,Mohamed Shaker El-Markabi.jpg,Mohamed Shaker El-Markabi
Egypt,Minister of the Environment,Yasmine Fouad,Q60564408,2018-06-14,female,,,ياسمين فؤاد - وكالة أنباء الشرق الأوسط 2019.jpg,Yasmine Fouad
Egypt,Minister of Finance,Mohamed Maait,Q55392139,2018-06-14,male,1962-08-31,,محمد معيط - جريدة الفجر 2019.png,
Egypt,Minister of Foreign Affairs,Sameh Shoukry,Q7409268,2014-06-17,male,1952-10-20,,Sameh Shoukry Senate of Poland 2015.JPG,Sameh Shoukry
Egypt,Minister of Health,Khaled Abdel Ghaffar,Q47161155,2022-08-13,male,1962-11-24,,خالد عاطف عبد الغفار.png,Khaled Abdel Ghaffar
Egypt,Minister of Higher Education and Scientific Research,Mohamed Ayman Ahmed Ashour,Q113531234,2022-08-13,male,1960-12-12,,,Mohamed Ayman Ashour
Egypt,Minister of Housing,Assem el Gazzar,Q62625128,2019-02-13,male,1967,,عاصم الجزار.png,Assem el Gazzar
Egypt,Minister of Immigration and Expatriates Affairs,Soha Samir,Q113531248,2022-08-13,female,1966-09-04,,,
Egypt,Minister of Industry and Foreign Trade,Ahmed Samir Saleh,Q113531254,2022-08-13,male,,,,
Egypt,Minister of the Interior,Mahmoud Tawfik,Q55196920,2018-06-14,male,1961-08-03,,محمود توفيق.png,Mahmoud Tawfik
Egypt,Minister of International Cooperation,Rania Al-Mashat,Q30081060,2019-12-22,female,1975-06-20,,Global Summit 2019 - Session Four (40569022903) (cropped).jpg,Rania Al-Mashat
Egypt,Minister of Justice,Omar Marwan,Q85201850,2019-12-22,male,,,Omar Marwan - 2022 (cropped).jpg,
Egypt,Minister of Local Development,Hisham Abdel Ghani Abdel Aziz Amnaa,Q113531243,2022-08-13,male,,,,
Egypt,Minister of Manpower,Hassan Mohamed Hassan Shehata,Q113531239,2022-08-13,male,,,,
Egypt,Minister of Parliamentary Affairs,Alaa Fouad Abo El Hasan,Q110559305,2019-12-22,male,,,,
Egypt,Minister of Petroleum and Mineral Resources,Tarek El-Molla,Q22688588,2015-09-19,male,1962-06,,Tarek El-Molla.jpg,Tarek El-Molla
Egypt,Minister of Planning and Economic Development,Hala Helmy Al-Saeed,Q20425623,2019-12-22,female,1957-05-19,,Dr. Hala's Pic high res..jpg,Hala Helmy el-Said
Egypt,Minister of Public Works,Mahmoud Moustafa Kamal Esmaat,Q113531247,2022-08-13,male,,,,
Egypt,Minister of Religious Endowment,Mukhtar Gomaa,Q16121307,2013-07-16,male,1966,,Mohamed Mukhtar Gomaa.png,
Egypt,Minister of Social Solidarity,Neveen El Kabaag,Q110559019,2019-12-22,female,,,,
Egypt,Minister of Supply,Ali el-Moselhi,Q28923642,2017-02-16,male,1949,,علي مصيلحي - أخبار اليوم 2014.png,Ali El-Sayed Ali Al-Moselhi
Egypt,Minister of Tourism,Ahmed Eissa Taha Eissa Abu Hussein,Q113531224,2022-08-13,male,,,,
Egypt,Minister of Transport,Kamel El-Wazir,Q23907945,2019-03-11,male,,,Kamel El-Wazir - 2019 (cropped).jpg,Kamel al-Wazir
Egypt,Minister of Water Resources and Irrigation,Hani Nebhan Sowelim,Q113531222,2022-08-13,male,,,,
Egypt,Minister of Youth and Sports,Ashraf Sobhy,Q60836776,2018-06-14,male,1968-04-14,,Dr.Ashraf-sobhy.png,Ashraf Sobhy
Egypt,Minister of State for Military Production,Mohamed Salah Eddin,Q113531236,2022-08-13,male,,,,
Egypt,Prosecutor General,Hamada El-Sawy,Q110560022,2019-09-12,male,1961-09-27,,,
Egypt,Speaker of the House of Representatives,Hanafy El Gebaly,Q108128558,2021-01-12,male,1949,,,Hanafy El Gebaly
Egypt,Governor of the Central Bank,Hassan Abdullah,Q16193623,2022-08-19,male,1960-08-01,,87A9462.jpg,Hassan Abdullah
Egypt,Chief of the General Staff,Mohammed Farid Hegazy,Q20423204,2017-10-28,male,1954,,,Mohammed Farid Hegazy
