catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Malawi,President,Lazarus Chakwera,Q16202782,2020-06-28,male,1955-04-05,,Lazarus Chakwera 2017.jpg,Lazarus Chakwera
Malawi,Vice President,Saulos Chilima,Q16214780,2020-02-03,male,1973-02-12,,"Saulos Klaus Chilima, vice president of Malawi speaks during the African Land Forces Summit 2017.jpg",Saulos Chilima
Malawi,Minister of Agriculture,Sam Kawale,Q45782465,2022-10-25,male,,,,
Malawi,Minister of Defence,Harry Mkandawire,Q45781150,2023-01-31,male,,,,
Malawi,Minister of Education,Madalitso Wirima Kambauwa,Q109729501,2023-01-31,female,,,,
Malawi,Minister of Energy,Ibrahim Matola,Q5984656,2022-01-28,male,,,,Ibrahim Matola
Malawi,Minister of Finance,Sosten Gwengwe,Q16216577,2022-01-24,male,1977-05-20,,Sosten Gwengwe 2013 (cropped).jpg,Sosten Gwengwe
Malawi,Minister of Foreign Affairs,Nancy Tembo,Q6963035,2022-01-28,female,1959,,Nancy Tembo UNFCCC Glasgow Climate Dialogues.jpg,Nancy Tembo
Malawi,Minister of Gender,Jean Muonaowauza Sendeza,Q109729519,2023-01-31,female,,,,
Malawi,Minister of Health,Khumbize Chiponda,Q45781572,2020-07-08,female,,,,Khumbize Chiponda
Malawi,Minister of Homeland Security,Ken Zikhale Ng'oma,Xmw-Ngoma-K,2023-01-31,male,,,,
Malawi,Minister of Information,Moses Kunkuyu,Q16731106,2023-01-31,male,,,,Moses Kunkuyu
Malawi,Minister of Justice,Titus Mvalo,Q109729450,2020-07-08,male,,,,
Malawi,Minister of Labour,Agnes Nyalonje,Q105285313,2023-01-31,female,,,,Agnes Nyalonje
Malawi,Minister of Lands,Deus Banda,Q45780291,2023-01-31,male,,,,
Malawi,Minister of Local Government,Richard Chimwendo-Banda,Q45782405,2023-01-31,male,,,,
Malawi,Minister of Mining,Monica Chang’anamuno,Q110732685,2023-01-31,female,,,,
Malawi,Minister of Natural Resources and Climate Change,Michael Usi,Q6835031,2023-01-31,male,1968,,,Michael Usi
Malawi,Minister of Transport and Public Works,Jacob Hara,Q45781265,2021-12-06,male,,,,
Malawi,"Minister of Tourism, Culture & Wildlife",Vera Kamtukule,Q108438532,2023-01-31,female,1981-12-31,,Hon. Vera Kamtukule.jpg,Vera Kamtukule
Malawi,Minister of Trade,Simplex Chithyola,Xmw-Chithyola-S,2023-01-31,male,,,,
Malawi,Minister of Water and Sanitation,Abida Sidik Mia,Q109729582,2022-01-28,female,,,,
Malawi,Minister of Youth and Sports,Uchizi Mkandawire,Xmw-Mkandawire-U,2023-01-31,male,,,,
Malawi,Deputy Minister of Education,Nancy Chaola Mdooko,Q109729497,2023-01-31,female,,,,
Malawi,Deputy Minister of Health,Halima Alima Daud,Q109729542,2023-01-31,female,,,,
Malawi,Deputy Minister of Local Government,Owen Chomanika,Xmw-Chomanika-O,2023-01-31,male,,,,
Malawi,Deputy Minister of Water and Sanitation,Liana Kakhobwe Chapota,Xmw-Chapota-L,2023-01-31,female,,,,
Malawi,Attorney General,Thabo Chakaka Nyirenda,Q109344941,2021-08-27,male,1982,,Thabo Chakaka Nyirenda.jpg,Thabo Chakaka Nyirenda
Malawi,Speaker of the National Assembly,Catherine Gotani Hara,Q5052701,2019-06-19,female,,,Catherine Gotani Hara at the U.S. Embassy (cropped).jpg,Catherine Gotani Hara
Malawi,Governor of the Reserve Bank,Wilson Banda,Q106623416,2020-07,male,,,,
