id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q101436759,Edgar Montaño Rojas,male,1971-08-23,11,,,,Edgar Montaño
Q101466811,Iván Lima Magne,male,1974-03-21,11,,,Iván Lima.png,Iván Lima
Q102116482,Rogelio Mayta,male,1971-09-16,11,,,Rogelio Mayta (CROPPED).png,Rogelio Mayta
Q102304997,María Nela Prada,female,1980,9,,,María Nela Prada (CROPPED).png,María Nela Prada
Q102347101,Sergio Choque,male,,,,,Sergio Choque en abril de 2020.png,
Q102347129,Freddy Mamani,male,1974-12-08,11,,,"Freddy Mamani Laura (Official Photo, 2020-02) Chamber of Deputies of Bolivia.jpg",Freddy Mamani
Q104019011,Sabina Orellana,female,1970,9,,,,Sabina Orellana
Q104804128,Carlos del Castillo,male,1988-12-27,11,,,Eduardo del Castillo.jpg,Eduardo del Castillo
Q104850986,Édgar Pozo Valdivia,male,1950,9,,,Edgar Pozo en diciembre de 2019.png,Édgar Pozo
Q106300032,Franklin Flores,male,1979-07-08,11,,,"Franklin Richar Flores Córdova (Official Photo, 2014) Chamber of Deputies of Bolivia. Cropped.jpg",Franklin Flores
Q106319757,Jeyson Auza,male,1981-11-13,11,,,Jeyson Auza en febrero de 2019.png,
Q106577025,Remmy Gonzáles,male,,,,,,
Q106905614,Wilson Cáceres,male,,,,,Wilson Cáceres en marzo de 2019.png,
Q107479940,Yesenia Yarhui,female,1995-08-16,11,,,"Yesenia Yarhui Albino (Official Photo, 2017) Chamber of Deputies of Bolivia.jpg",Yesenia Yarhui
Q107612406,Eduardo Pardo,male,1953-05-05,11,2022-02-13,11,,Eduardo Pardo
Q107663000,Adrián Quelca,male,1967-11-30,11,,,Adrián Quelca.jpg,Adrián Quelca
Q108292413,Javier Murillo de la Rocha,,,,,,,
Q108292414,Carlos Saavedra Bruno,,,,,,,
Q108292415,Juan Ignacio Siles,male,,,,,,
Q109655518,Edgar Pary,male,,,,,"Edgar Pary. 18 March 2022, Vice Ministry of Communication, La Paz (Cropped).jpg",Edgar Pary
Q110419343,Gabriela Mendoza,female,,,,,,
Q110419344,Marcelo Montenegro,male,,,,,,
Q110419345,Néstor Huanca Chura,male,,,,,,
Q110419347,Ramiro Villavicencio,male,,,,,,
Q110419348,Verónica Navia Tejada,female,,,,,,
Q110419349,Juan Santos Cruz,male,,,,,,
Q110419350,Edwin Characayo,,,,,,,
Q110419351,Franklin Molina Ortiz,male,,,,,,
Q110419438,Roger Edwin Rojas Ulo,male,,,,,,
Q110981437,Betty Tejada,female,1959,9,,,,Betty Tejada
Q113555843,Guido Áñez Moscoso,,,,,,,
