catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Tuvalu,monarch,Elizabeth II,Q9682,1978-10-01,female,1926-04-21,,Queen Elizabeth II in March 2015.jpg,Elizabeth II
Tuvalu,Governor-General,Tofiga Vaevalu Falani,Q108906680,2021-09-29,male,,,,Tofiga Vaevalu Falani
Tuvalu,Prime Minister,Kausea Natano,Q6378927,2019-09-19,male,1957,,Kausea Natano.png,Kausea Natano
Tuvalu,Deputy Prime Minister,Minute Alapati Taupo,Q85895228,2019-09-20,male,,,"Minute Alapati Taupo, February 2020 (GPO035) (cropped).jpg",Minute Alapati Taupo
Tuvalu,Minister of Education,Timi Melei,Q108805761,2019-09-20,male,,,,
Tuvalu,Minister of Finance,Seve Paeniu,Q7457133,2019-09-20,male,1965-02-11,,,Seve Paeniu
Tuvalu,Minister of Fisheries,Minute Alapati Taupo,Q85895228,2019-09-20,male,,,"Minute Alapati Taupo, February 2020 (GPO035) (cropped).jpg",Minute Alapati Taupo
Tuvalu,Minister of Foreign Affairs,Simon Kofe,Q67199457,2019-09-20,male,1984,,11.20 總統接見「吐瓦魯國外交部長柯飛伉儷」 (49092781028).jpg,Simon Kofe
Tuvalu,Minister of Health,Isaia Vaipuna Taape,Q108805787,2019-09-20,male,,,,
Tuvalu,Minister for Home Affairs,Katepu Laoi,Q108805768,2019-09-20,male,,,,
Tuvalu,Minister of Justice,Simon Kofe,Q67199457,2019-09-20,male,1984,,11.20 總統接見「吐瓦魯國外交部長柯飛伉儷」 (49092781028).jpg,Simon Kofe
Tuvalu,Minister for Public Utilities,Ampelosa Manoa Tehulu,Q108805759,2019-09-20,male,,,,
Tuvalu,Minister of Transport,Nielu Meisake,Q108805785,2019-09-20,male,,,,
Tuvalu,Minister of Tourism,Nielu Meisake,Q108805785,2019-09-20,male,,,,
Tuvalu,Speaker of Parliament,Samuelu Teo,Q21062794,2019-09-20,male,1957,,,Samuelu Teo
