catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Dominican Republic,President,Luis Abinader,Q16594097,2020-08-16,male,1967-07-12,,President Abinader 2020.jpg,Luis Abinader
Dominican Republic,Vice President,Raquel Peña de Antuña,Q87594839,2020-08-16,female,1966-09-10,,Secretary Pompeo Meets with Dominican President Abinader (50233636508) (cropped).jpg,Raquel Peña de Antuña
Dominican Republic,Minister of Agriculture,Limber Cruz,Q113992516,2020-08-16,,,,,
Dominican Republic,Minister of Culture,Milagros Germán,Q6016261,2021-09-06,female,1958-12-29,,Milagros Germán en La Gran Pregunta.jpg,Milagros Germán
Dominican Republic,Minister of Defence,Carlos Luciano Díaz Morfa,Q101068319,2020-08-16,male,,,Lt. Gen. Carlos Diaz (cropped).jpg,
Dominican Republic,Minister of Economy,Pavel Isa Contreras,Q113992521,2022-07-07,,,,,
Dominican Republic,Minister of Education,Ángel Enrique Hernández,Q113992523,2022-08-03,,,,,
Dominican Republic,Minister of Energy and Mining,Antonio Almonte,Q113992509,2020-08-16,male,,,,
Dominican Republic,Minister of Environment and Natural Resources,Miguel Ceara Hatton,Q113992519,2022-07-07,,,,,
Dominican Republic,Minister of Finance,Jochi Vicente,Q113992515,2020-08-16,,,,,
Dominican Republic,Minister of Foreign Affairs,Roberto Álvarez Gil,Q98222557,2020-08-16,male,1944-06-07,,Roberto Álvarez Gil 2020.jpg,
Dominican Republic,"Minister of Higher Education, Science and Technology",Franklin García Fermín,Q5491525,2020-08-16,male,1957-01-17,,,Franklin García Fermín
Dominican Republic,"Minister of Housing, Habitat and Buildings",Carlos Bonilla Sánchez,Q98492193,2020-08-16,male,1979-12-26,,,Carlos Bonilla Sánchez
Dominican Republic,Minister of Industry and Trade,Victor Bisono,Q5923172,2020-08-16,male,1963-08-27,,,Víctor Bisonó
Dominican Republic,Minister of Internal Affairs and Police,Jesús (Chú) Vásquez Martínez,Q113992514,2020-08-16,,,,,
Dominican Republic,Minister of Labour,Luis Miguel de Camps,Q113992517,2020-08-16,,,,,
Dominican Republic,Minister of the Presidency,Joel Adrián Santos Echavarría,Q113579861,2022-08-22,male,1960-07-17,,,
Dominican Republic,Administrative Minister of the Presidency,José Ignacio Paliza,Q17518389,2020-08-16,male,1981-09-01,,,José Ignacio Paliza
Dominican Republic,Minister of Public Administration,Darío Castillo Lugo,Q113992511,2020-08-16,,,,,
Dominican Republic,Minister of Public Health,Daniel Enrique Rivera,Q113992510,2021-03-01,male,,,,
Dominican Republic,Minister of Public Works and Communications,Deligne Ascensión Burgos,Q113992512,2020-08-16,,,,,
Dominican Republic,Minister of Sport,Francisco Camacho,Q113992513,2020-08-16,,,,,
Dominican Republic,Minister of Tourism,David Collado,Q33126432,2020-08-16,male,1975-09-29,,"(David Collado) Madrid y Santo Domingo, más cerca.jpg",David Collado
Dominican Republic,Minister for Women,Mayra Jiménez,Q113992518,2020-08-16,,,,,
Dominican Republic,Minister for Youth,Rafael Féliz García,Q113992522,2021-12-15,,,,,
Dominican Republic,Attorney General,Miriam Germán,Q98432253,2020-08-16,female,,,Miriam Germán.jpg,
Dominican Republic,President of the Chamber of Deputies,Alfredo Pacheco,Q5690770,2020,male,1959-01-12,,Alfredo Pacheco (2021) (cropped).jpg,Alfredo Pacheco (politician)
Dominican Republic,President of the Senate,Eduardo Estrella,Q5819205,2020-08-16,male,1953-06-05,,EduardoEstrellaSantiago.jpg,Eduardo Estrella
