catalog,id,name,relationship,relative,relativename
United Kingdom,Q104783350,"David Wolfson, Baron Wolfson of Tredegar",spouse,Q111600492,Louise Wolfson
United Kingdom,Q104898,Norman Foster,father,Q75949379,Robert Foster
United Kingdom,Q104898,Norman Foster,mother,Q75989998,Lillian Smith
United Kingdom,Q104898,Norman Foster,spouse,Q3393424,Elena Ochoa
United Kingdom,Q104898,Norman Foster,spouse,Q3567241,Wendy Cheesman
United Kingdom,Q1055918,Lembit Öpik,father,Q17361947,Uuno Öpik
United Kingdom,Q1055918,Lembit Öpik,partner,Q7533474,Siân Lloyd
United Kingdom,Q1055918,Lembit Öpik,relative,Q318126,Ernst Öpik
United Kingdom,Q105667,Catherine Ashton,father,Q75413412,Harold Ashton
United Kingdom,Q105667,Catherine Ashton,mother,Q75413414,Clare Margaret Ashton
United Kingdom,Q105667,Catherine Ashton,spouse,Q7175133,Peter Kellner
United Kingdom,Q10567458,Paul Hamlyn,father,Q75601195,Richard Hamburger
United Kingdom,Q10567458,Paul Hamlyn,mother,Q75601196,L. Hamburg
United Kingdom,Q10567458,Paul Hamlyn,spouse,Q75601087,Baroness Hamlyn
United Kingdom,Q10567458,Paul Hamlyn,spouse,Q75601194,Eileen Margaret Watson
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",child,Q75261168,Lady Victoria Chetwynd-Talbot
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",child,Q75261170,"James Chetwynd-Talbot, Viscount Ingestre"
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",child,Q75261171,Edward Chetwynd-Talbot
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",father,Q6225906,"John Chetwynd-Talbot, 21st Earl of Shrewsbury"
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",godparent,Q117174,"Prince Henry, Duke of Gloucester"
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",mother,Q6957775,"Nadine, Countess of Shrewsbury"
United Kingdom,Q1063940,"Charles Chetwynd-Talbot, 22nd Earl of Shrewsbury",spouse,Q75261173,Deborah Hutchinson
United Kingdom,Q10648,Gordon Brown,child,Q86826272,John Macaulay Brown
United Kingdom,Q10648,Gordon Brown,child,Q86826313,James Fraser Brown
United Kingdom,Q10648,Gordon Brown,child,Q86826365,Jennifer Jane Brown
United Kingdom,Q10648,Gordon Brown,father,Q108840908,Rev. John Ebenezer Brown
United Kingdom,Q10648,Gordon Brown,mother,Q108840909,Bunty Souter
United Kingdom,Q10648,Gordon Brown,sibling,Q4756445,Andrew Brown
United Kingdom,Q10648,Gordon Brown,spouse,Q2986943,Sarah Brown
United Kingdom,Q10652,Alex Salmond,mother,Q97971330,Mary Stewart Salmond
United Kingdom,Q1065805,"Charles Powell, Baron Powell of Bayswater",child,Q76241215,Hugh Powell
United Kingdom,Q1065805,"Charles Powell, Baron Powell of Bayswater",child,Q76241217,Nicholas Powell
United Kingdom,Q1065805,"Charles Powell, Baron Powell of Bayswater",father,Q6234154,John Frederick Powell
United Kingdom,Q1065805,"Charles Powell, Baron Powell of Bayswater",mother,Q76180825,Geraldine Ysolda Moylan
United Kingdom,Q1065805,"Charles Powell, Baron Powell of Bayswater",spouse,Q75423501,Carla Bonardi
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",child,Q76328765,Charles David Russell Sanderson
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",child,Q76328769,Andrew Bruce Plummer Sanderson
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",child,Q76328770,Evelyn Claire Sanderson
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",child,Q76328771,Frances Georgina Sanderson
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",father,Q76328777,Charles Plummer Sanderson
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",mother,Q76328778,Martha Evelyn Gardiner
United Kingdom,Q1066006,"Charles Sanderson, Baron Sanderson of Bowden",spouse,Q76328763,Frances Elizabeth Macauley
United Kingdom,Q1066450,"Charles Williams, Baron Williams of Elvel",spouse,Q75349342,Jane Gillian Portal
United Kingdom,Q106762,George Porter,child,Q75604640,John Brooke Porter
United Kingdom,Q106762,George Porter,child,Q75604646,Andrew Christopher George Porter
United Kingdom,Q106762,George Porter,father,Q75604650,John Smith Porter
United Kingdom,Q106762,George Porter,mother,Q75604651,Alice Ann Roebuck
United Kingdom,Q106762,George Porter,spouse,Q75604639,Stella Jean Brooke
United Kingdom,Q107009776,Kim Leadbeater,sibling,Q19872361,Jo Cox
United Kingdom,Q1083483,"Christine Crawley, Baroness Crawley",spouse,Q75708814,unknown Crawley
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",child,Q64009951,"Alexander Howard, Viscount Andover"
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",child,Q75301790,Lady Lucinda Howard
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",child,Q76329864,Lady Katherine Howard
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",child,Q76329865,Lady Philippa Howard
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",child,Q76359315,Lady Natasha Quick
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",father,Q5079164,"Charles Howard, 20th Earl of Suffolk"
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",mother,Q75301768,Mimi Forde-Pigott
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",spouse,Q64009917,"Anita Stanhope, Countess of Harrington"
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",spouse,Q75301786,Simone Litman
United Kingdom,Q10862163,"Michael Howard, 21st Earl of Suffolk",spouse,Q75317141,Linda Paravicini
United Kingdom,Q1086719,Christopher Haskins,child,Q76089138,Paul Haskins
United Kingdom,Q1086719,Christopher Haskins,child,Q76089141,Daniel Haskins
United Kingdom,Q1086719,Christopher Haskins,child,Q76089144,David Haskins
United Kingdom,Q1086719,Christopher Haskins,child,Q76089145,Gina Haskins
United Kingdom,Q1086719,Christopher Haskins,child,Q76089148,Kate Haskins
United Kingdom,Q1086719,Christopher Haskins,father,Q76089159,Robin Haskins
United Kingdom,Q1086719,Christopher Haskins,mother,Q76089161,Margaret Mullen
United Kingdom,Q1086719,Christopher Haskins,spouse,Q76081180,Gilda Horsley
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",child,Q75951763,Jesse David Jaffe Suenson-Taylor
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",child,Q75951766,Adam Joel Suenson-Taylor
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",child,Q75951767,Holly Rachel Jaffe Suenson-Taylor
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",child,Q75951768,Hannah Robin Suenson-Taylor
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",father,Q26259655,"Kenneth Suenson-Taylor, 2nd Baron Grantchester"
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",mother,Q75951934,Betty Moores
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",spouse,Q75951762,Jacqueline Susan Jaffe
United Kingdom,Q1086986,"Christopher Suenson-Taylor, 3rd Baron Grantchester",spouse,Q76022935,Gillian Wood
United Kingdom,Q1098410,"Claus Moser, Baron Moser",father,Q76273169,Ernest Moser
United Kingdom,Q1098410,"Claus Moser, Baron Moser",spouse,Q76273170,Mary Oxlin
United Kingdom,Q10985643,Humfrey Malins,sibling,Q14945562,Julian Malins
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",child,Q76073456,Luca Wrottesley
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",child,Q76237311,Magnus Wrottesley
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",child,Q76237312,Victor Wrottesley
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",child,Q76273043,Isla Wrottesley
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",father,Q75311056,Richard Wrottesley
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",mother,Q75311070,Georgina Anne Clifton
United Kingdom,Q1101395,"Clifton Wrottesley, 6th Baron Wrottesley",spouse,Q76220696,Sascha Schwarzenbach
United Kingdom,Q1101869,"Clive Brooke, Baron Brooke of Alverthorpe",father,Q75501735,John Brooke
United Kingdom,Q1101869,"Clive Brooke, Baron Brooke of Alverthorpe",mother,Q75501736,Mary Colbeck
United Kingdom,Q1101869,"Clive Brooke, Baron Brooke of Alverthorpe",spouse,Q75501739,Lorna Hopkin Roberts
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",child,Q76102769,Caroline Daniela Hollick
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",child,Q76102770,Georgina Louise Hollick
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",child,Q76102771,Abigail Miranda Hollick
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",father,Q76102772,Leslie George Hollick
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",mother,Q76102774,Olive Mary Scruton
United Kingdom,Q1101965,"Clive Hollick, Baron Hollick",spouse,Q76069266,Susan Mary Woodford Cross
United Kingdom,Q1108359,"Colin Boyd, Baron Boyd of Duncansby",father,Q75532126,David Hugh Aird Boyd
United Kingdom,Q1108359,"Colin Boyd, Baron Boyd of Duncansby",mother,Q75532128,Betty Meldrum
United Kingdom,Q1108359,"Colin Boyd, Baron Boyd of Duncansby",spouse,Q75532141,Fiona Margaret MacLeod
United Kingdom,Q1108533,"Colin Low, Baron Low of Dalston",father,Q75532144,Arthur Eric Low
United Kingdom,Q1108533,"Colin Low, Baron Low of Dalston",mother,Q75532155,Catherine Cameron
United Kingdom,Q1108533,"Colin Low, Baron Low of Dalston",spouse,Q75532160,Jill Irene Coton
United Kingdom,Q112908,"Anthony Lester, Baron Lester of Herne Hill",child,Q76243097,Gideon Lester
United Kingdom,Q112908,"Anthony Lester, Baron Lester of Herne Hill",child,Q76243099,Maya Lester
United Kingdom,Q112908,"Anthony Lester, Baron Lester of Herne Hill",father,Q76243095,Harry Lester
United Kingdom,Q112908,"Anthony Lester, Baron Lester of Herne Hill",mother,Q76243096,Kate Cooper-Smith
United Kingdom,Q112908,"Anthony Lester, Baron Lester of Herne Hill",spouse,Q76023163,Catherine Elizabeth Debora Wassey
United Kingdom,Q113775000,Mark Fullbrook,spouse,Q391029,Lorraine Fullbrook
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",child,Q76347626,Andrew David Stevens
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",child,Q76347630,Judith Ann Stevens
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",father,Q76347632,Arthur Edwin Stevens
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",mother,Q76347635,Kathleen Alberta James
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",spouse,Q76347616,Patricia Ann Rose
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",spouse,Q76347620,Melissa Milicevic
United Kingdom,Q1149316,"David Stevens, Baron Stevens of Ludgate",spouse,Q76347624,Meriza Stevens
United Kingdom,Q1157836,"Dale Campbell-Savours, Baron Campbell-Savours",father,Q75535949,John Lawrence Campbell-Savours
United Kingdom,Q1157836,"Dale Campbell-Savours, Baron Campbell-Savours",mother,Q75535951,Cynthia Lorraine
United Kingdom,Q1157836,"Dale Campbell-Savours, Baron Campbell-Savours",spouse,Q75535947,Gudrun Kristin Runolfsdottir
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",child,Q75454444,David Hugh Charles Brigstocke
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",child,Q75454445,Julian Renwick Brigstocke
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",child,Q75454447,Thomas James Jefferson Brigstocke
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",child,Q75454452,Emma Persephone Brigstocke
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",father,Q75454454,John Renwick Brown
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",mother,Q75454456,May J. C. Campbell
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",spouse,Q1193437,"Hugh Griffiths, Baron Griffiths"
United Kingdom,Q11590799,"Heather Brigstocke, Baroness Brigstocke",spouse,Q75454443,Geoffrey Reginald William Brigstocke
United Kingdom,Q1160170,"Daniel Brennan, Baron Brennan",child,Q75452148,Daniel Brennan
United Kingdom,Q1160170,"Daniel Brennan, Baron Brennan",child,Q75452150,Patrick Brennan
