id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100262012,Flemming Lentfer,male,1964-03-01,11,,,LENTFER portræt 2 hig res FOTO FMI.jpg,Flemming Lentfer
Q100596915,Lars Weiss,male,1971-05-30,11,,,2013 Lars Weiss (8643269112) (cropped).jpg,Lars Weiss
Q101552465,Erik Vilstrup Lorenzen,male,1962-07-02,11,,,,
Q102044122,Sofie Lippert Troelsen,female,1995-12-20,11,,,,
Q102139,Margrethe II of Denmark,female,1940-04-16,11,,,Drottning Margrethe av Danmark.jpg,Margrethe II of Denmark
Q102501785,Barbara Gaardlykke Apol,female,1995-04-27,11,,,,Barbara Gaardlykke Apol
Q10271941,Allan Niebuhr,male,1951-09-01,11,,,Allan Niebuhr (KF) Danmark.jpg,
Q1029520,Kaj Ikast,male,1935-12-05,11,2020-12-03,11,,Kaj Ikast
Q10314433,Kirsten Jacobsen,female,1942-02-18,11,2010-12-02,11,,Kirsten Jacobsen
Q104139464,Monika Afzali Rubin,female,1987-12-20,11,,,,
Q104510366,Ruben Kidde,male,1986-08-28,11,,,,
Q106009193,Egil Hulgaard,male,1962-03-30,11,,,,
Q106009194,Mira Issa Bloch,female,1970-05-05,11,,,,
Q106009195,Balder Mørk Andersen,male,1976-04-16,11,,,,
Q106009196,Gitte Willumsen,female,1967-02-12,11,,,,
Q106009197,Theresa Berg Andersen,female,1979-12-29,11,,,,
Q106009198,Dorthe Hindborg,female,1968-01-03,11,,,,
Q106009200,Anna Brændemose,female,1993-08-03,11,,,,
Q106009201,Hanne Bjørn-Klausen,female,1972-03-25,11,,,,
Q106009203,Susan Kronborg,female,1968-07-05,11,,,,Susan Kronborg
Q106009204,Henrik Vinther,male,1969-07-12,11,,,,
Q106009205,Maja Torp,female,1973-04-05,11,,,,
Q106825491,Gunner Arpe Nielsen,male,1967-02-20,11,,,,
Q107355425,Kenneth Mikkelsen,male,1971-08-12,11,,,,Kenneth Mikkelsen
Q1079744,Christian Friis Bach,male,1966-04-29,11,,,Christian-friis-bach.2000-11-14.jpg,Christian Friis Bach
Q108305999,Anne Rasmussen,female,1971-04-14,11,,,,Anne Rasmussen (politician)
Q108475469,Christina Thorholm,female,1964-08-11,11,,,,Christina Thorholm
Q10853676,Marie Krarup,female,1965-12-06,11,,,,Marie Krarup
Q10967294,Rasmus Jarlov,male,1977-04-29,11,,,20181011 Minister Rasmus Jarlov til Medicon Valley Alliance Årsmøde 2018 (43432112060) (cropped).jpg,Rasmus Jarlov
Q110502287,Lars-Christian Brask,male,1963-05-25,11,,,Lars-Christian Brask 2022a.jpg,
Q111411614,Brian Bressendorff,male,1987-11-24,11,,,Brian Bressendorff ved storstrømsbroen fabruar 2022.jpg,
Q111699048,Mikkel Bjørn Sørensen,male,1995-10-19,11,,,,Mikkel Bjørn Sørensen
Q111816743,Maria Gudme,female,1989-03-14,11,,,,
Q112168489,Jan Bjergskov Larsen,male,1965-12-16,11,,,,
Q11257352,Hans-Pavia Rosing,male,1948-06-22,11,2018-07-09,11,,Hans-Pavia Rosing
Q112627089,Helle Bonnesen,female,1963-02-10,11,,,Helle bonnesen-e1633890004784-714x1024.jpg,Helle Bonnesen
Q112960298,Sigurd Agersnap,male,1993-03-03,11,,,Sigurd Agersnap 2022.jpg,
Q113921,Frank Jensen,male,1961-05-28,11,,,Frank Jensen Mipim 20140312 1 (13119723535) (cropped).jpg,Frank Jensen
Q114967087,Anna Falkenberg,female,1996-01-04,11,,,,Anna Falkenberg
Q115011510,Kris Jensen Skriver,male,,,,,,
Q115011642,Kenneth Fredslund Petersen,male,,,,,,
Q115011721,Mette Kierkgaard,female,1972-05-03,11,,,,
Q115011763,Helena Artmann Andresen,female,2001-09-26,11,,,,
Q115012140,Sara Emil Baaring,female,,,,,,
Q115012177,Thomas Skriver Jensen,male,,,,,,
Q115012200,Kim Aas,male,,,,,,
Q115012248,Rosa Eriksen,female,,,,,,
Q115012411,Katrine Daugaard,female,1981,9,,,,
Q115013918,Charlotte Bagge Hansen,female,,,,,,
Q115013935,Mike Villa Fonseca,male,,,,,,
Q115013941,Susie Jessen,female,1985-02-21,11,,,,
Q115013955,Sandra Elisabeth Skalvig,female,1990-10-09,11,,,,
Q115013979,Sascha Faxe,female,1971-08-04,11,,,,Sascha Faxe
Q115014515,Fie Hækkerup,female,,,,,,
Q115014527,Matilde Powers,female,1982-04-08,11,,,,
Q115014541,Steffen W. Frølund,male,1984-07-15,11,,,,
Q115014546,Marianne Bigum,female,,,,,,
Q115014561,Helene Liliendahl Brydensholt,female,1987-08-08,11,,,,
Q115015687,Charlotte Munch,female,,,,,,
Q115015717,Rasmus Lund-Nielsen,male,,,,,,
Q115015934,Maria Durhuus,female,,,,,,
Q115018501,Sólbjørg Jakobsen,female,1991-08-08,11,,,,Sólbjørg Jakobsen
Q115018739,Betina Kastbjerg,female,,,,,,
Q115018753,Lise Bertelsen,female,,,,,,
Q115019333,Kristian Bøgsted,male,,,,,,
Q115019351,Kristian Klarskov,male,1975-10-30,11,,,,Kristian Klarskov
