id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q108426450,Paul Robertson,male,,,,,,
Q108426451,Keith Desmond Knight,male,,,,,,
Q1087022,Christopher Tufton,male,,7,,,,Christopher Tufton
Q109130,P. J. Patterson,male,1935-04-10,11,,,PJPatterson.jpg,P. J. Patterson
Q109147,Patrick Allen,male,1951-02-07,11,,,Sir Patrick Allen.jpg,Patrick Allen (governor-general)
Q109928795,Floyd Green,male,,,,,,
Q109928856,Aubyn Hill,male,,,,,,Aubyn Hill
Q109929154,Richard Byles,male,,,,,,
Q110527704,Derrick McKoy,male,1951-10-03,11,,,,Derrick McKoy
Q110543522,Patrick Atkinson,male,,,,,,
Q110543640,Zavia Mayne,male,,,,,,Zavia Mayne
Q110543645,Homer Davis,male,1952-07-12,11,,,,Homer Davis
Q110663428,Antonette Wemyss Gorman,female,1972,9,,,Antonette Wemyss-Gorman (170322-N-ZD845-111) (cropped).jpg,Antonette Wemyss Gorman
Q110722327,Antony Bertram Anderson,male,,,,,,
Q110722360,Stewart Emerson Saunders,male,,,,,,
Q111226206,Alando Terrelonge,male,,,,,,Alando Terrelonge
Q111333694,William J.C. Hutchinson,male,,,,,,William J.C. Hutchinson
Q111425758,Marsha Smith,female,,,,,,Marsha Smith
Q111912069,Leslie Campbell,male,,,,,,Leslie Campbell (politician)
Q112109666,Frank Witter,male,,,,,,
Q1167006,Daryl Vaz,male,1963-12-15,11,,,"Daryl Vaz in Halifax, Nova Scotia, Canada (cropped).jpg",Daryl Vaz
Q1184742,Delroy Chuck,male,1950-12-02,11,,,,Delroy Chuck
Q1247437,Olivia Grange,female,1946-04-27,11,,,"Minister Olivia Grange,Minister Charles and Miss Hunter.jpg",Olivia Grange
Q1250320,Dorothy Lightbourne,female,1938-10-06,11,,,,Dorothy Lightbourne
Q1285979,Edmund Bartlett,male,1950-12-03,11,,,"Readiness, resilience, recovery (27688251578) (cropped).jpg",Edmund Bartlett
Q1371514,Howard Cooke,male,1915-11-13,11,2014-07-11,11,,Howard Cooke
Q16196277,Stanley Redwood,male,1965-03-03,11,,,,Stanley Redwood
Q16205164,Floyd Morris,male,1969-07-23,11,,,,Floyd Morris
Q1627852,Horace Chang,male,1952-11-10,11,,,,Horace Chang
