id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q110535654,Kibreab Woldemariam,,,,,,,
Q110535800,Tewolde Kelati,,,,,,,
Q114362190,Yemane Gebremeskel,male,,,,,,
Q114362200,Luul Gebreab,female,,,,,,
Q114362458,Woldemichael Gebremariam,male,,,2013,9,,
Q114362954,Tesfa Selassie Berhane,male,,,,,,
Q114362998,Nesredin Bekit,male,,,,,,
Q11960753,Berhane Abrehe,male,,,,,Berhane Abrehe.gif,Berhane Abrehe
Q11967985,Estifanos Habte,male,,,2022-03-03,11,,
Q11999779,Sebhat Ephrem,male,1951,9,,,Sebhat Ephrem.png,Sebhat Ephrem
Q2214141,Saleh Meki,male,1948,9,2009-10-02,11,,Saleh Meki
Q3080243,Fozia Hashim,female,1956,9,,,,Fozia Hashim
Q3380461,Selma Hassan,female,,7,,,,Selma Hassan
Q364905,Mahmoud Ahmed Sherifo,male,1947-04-04,11,2003-06-06,11,,Mahmoud Ahmed Sherifo
Q4668714,Abraha Asfaha,male,,,,,,Abraha Asfaha
Q4695838,Ahmed Haj Ali,male,,,,,,Ahmed Haj Ali
Q4724540,Ali Abdu Ahmed,male,,,,,,Ali Abdu Ahmed
Q4725176,Ali Said Abdella,male,1949-09,10,2005-08-28,11,,Ali Said Abdella
Q4747349,Amna Nurhusein,female,,,,,,Amna Nurhusein
Q4788748,Arefaine Berhe,male,,,,,Arefaine Berhe.jpg,Arefaine Berhe
Q4807116,Askalu Menkerios,female,,,,,,Askalu Menkerios
Q4890982,Beraki Ghebreselassie,male,1946,9,,,,Beraki Ghebreselassie
Q4891779,Berhane Habtemariam,male,,,,,,Berhane Habtemariam
Q5448674,Filipos Woldeyohannes,male,,,,,,Filipos Woldeyohannes
Q5550601,Gergis Teklemichael,male,,,,,,Gergis Teklemichael
Q5556138,Ghebreselassie Yoseph,male,,,,,,Ghebreselassie Yoseph
Q5639243,Haile Woldense,male,1946,9,,,,Haile Woldense
Q57348,Isaias Afwerki,male,1946-02-02,11,,,Eritrean President Isaias Afwerki in the Eritrean city of Massawa (cropped).JPG,Isaias Afwerki
Q58163,Osman Saleh Mohammed,male,1948,9,,,Osman Saleh Mohammed.jpg,Osman Saleh Mohammed
Q6891422,Mohamed Omer,male,,,,,,Mohamed Omer (Eritrean politician)
Q6959860,Naizghi Kiflu,male,,,2012-02-06,11,,Naizghi Kiflu
Q7079873,Ogbe Abraha,male,1948,9,,,,Ogbe Abraha
Q7449239,Semere Russom,male,1943-07-27,11,,,,Semere Russom
Q7705455,Tesfai Ghebreselassie,male,,,,,,Tesfai Ghebreselassie
Q8029742,Woldemichael Abraha,male,,,,,,Woldemichael Abraha
Q8029745,Woldemichael Ghebremariam,male,,,,,,Woldemichael Ghebremariam
