catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Chad,President,Idriss Déby,Q57350,1990-12-02,2021-04-20,male,1952-06-18,2021-04-20,Idriss Déby at the White House in 2014.jpg,Idriss Déby
Chad,President,Mahamat Déby Itno,Q16206405,2021-04-20,,male,1984-01-01,,Mahamat Déby.png,Mahamat Déby
Chad,Prime Minister,Nagoum Yamassoum,Q1371488,1999-12-12,2002-06-13,male,1954,,Nagoum Yamassoum.jpg,Nagoum Yamassoum
Chad,Prime Minister,Haroun Kabadi,Q1371523,2002-06-12,2003-06-24,male,1949-04-29,,Haroun Kabadi 2021 (cropped).jpg,Haroun Kabadi
Chad,Prime Minister,Moussa Faki,Q58117,2003-06-24,2005-02-04,male,1960-06-21,,Moussa Faki Mahamat.jpg,Moussa Faki
Chad,Prime Minister,Pascal Yoadimnadji,Q344743,2005-02,2007-02,male,1950-01-11,2007-02-23,,Pascal Yoadimnadji
Chad,Prime Minister,Adoum Younousmi,Q2824992,2007-02-23,2007-02-26,male,1962-08-30,,,Adoum Younousmi
Chad,Prime Minister,Delwa Kassiré Koumakoye,Q449364,2007-02-26,2008-04-16,male,1949-12-31,,,Delwa Kassiré Koumakoye
Chad,Prime Minister,Youssouf Saleh Abbas,Q959485,2008-04-15,2010-03-05,male,1952,,,Youssouf Saleh Abbas
Chad,Prime Minister,Emmanuel Nadingar,Q57872,2010-03-05,2013-01-21,male,1951,,Emmanuel Nadingar.jpg,Emmanuel Nadingar
Chad,Prime Minister,Djimrangar Dadnadji,Q3661283,2013-01-21,2013-11-21,male,1954-01-01,2019-12-31,"N J. D. Danadji à N’Djamena, Tchad, 7 août 2016 (cropped).jpg",Djimrangar Dadnadji
Chad,Prime Minister,Kalzeubet Pahimi Deubet,Q15221749,2013-11-21,2016-02-15,male,1957-01-01,,Kalzeubé Pahimi Deubet.jpg,Kalzeubet Pahimi Deubet
Chad,Prime Minister,Albert Pahimi Padacké,Q4710950,2016-02-13,2018-05-04,male,1966-11-15,,Альбер Пахими Падаке (16-11-2021).jpg,Albert Pahimi Padacké
Chad,Prime Minister,Albert Pahimi Padacké,Q4710950,2021-04-26,,male,1966-11-15,,Альбер Пахими Падаке (16-11-2021).jpg,Albert Pahimi Padacké
Chad,Minister of Commerce and Industry,Achta Djibrine Sy,Q75004649,2019-08-19,,female,1962-10-28,,Achta Djibrine Sy.jpg,Achta Djibrine Sy
Chad,Minister of Foreign Affairs,Mahamat Saleh Annadif,Q9034140,1997-05-21,2003-06,male,1956-12-25,,02 The African Union Special Representative for Somalia (13283648015).jpg,Mahamat Saleh Annadif
Chad,Minister of Foreign Affairs,Nagoum Yamassoum,Q1371488,2003-06,2005-08-07,male,1954,,Nagoum Yamassoum.jpg,Nagoum Yamassoum
Chad,Minister of Foreign Affairs,Ahmad Allam-Mi,Q4695264,2005-08-07,2008-04-23,male,1948,,"Ahmed Allam-mi, Secretary-General of the ECCAS, talks to the media in Yaounde, Jan. 22, 2020.jpg",Ahmad Allam-Mi
Chad,Minister of Foreign Affairs,Moussa Faki,Q58117,2008-04-23,2017-01-30,male,1960-06-21,,Moussa Faki Mahamat.jpg,Moussa Faki
Chad,Minister of Foreign Affairs,Hissein Brahim Sem Taha,Q27662545,2017-02-05,2017-12-24,male,1951-11-01,,Nation Unis.jpg,Hissein Brahim Taha
Chad,Minister of Foreign Affairs,Mahamat Zene Cherif,Q19662475,2017-12-24,2020-07-14,male,1964,,Mahamat Zene Cherif - 2018 (44960258821) (cropped).jpg,Mahamat Zene Cherif
Chad,Minister of Foreign Affairs,Amine Abba Sidick,Q44738325,2020-07-14,2021-05-02,male,,,AmineAbbaSidick.jpg,
Chad,Minister of Foreign Affairs,Mahamat Zene Cherif,Q19662475,2021-05-02,,male,1964,,Mahamat Zene Cherif - 2018 (44960258821) (cropped).jpg,Mahamat Zene Cherif
Chad,Minister of Tourism Development,Brahim Koulamallah,Q4955462,2006-08-15,2008-04-23,male,,,,Brahim Koulamallah
Chad,Minister of Tourism Development,Ahmat Barkai Animi,Q107492546,2008-04-23,,male,,,,
Chad,Secretary of State for Finance and Budget,Banata Tchale Sow,Q60965479,2014-04,2015-08,female,,,,Banata Tchale Sow
Chad,Secretary of State for Finance and Budget,Banata Tchale Sow,Q60965479,2017-02-05,2017-11-21,female,,,,Banata Tchale Sow
Chad,Secretary of State for Finance and Budget,Ndolenodji Alixe Naïmbaye,Q108188479,2020-07-14,,female,,,Ndolenodji Alixe Naïmbaye - 2018 (cropped).jpg,
Chad,President of the High Authority for Media and Audiovisual,Dieudonné Djonabaye,Q93365576,2018-09-14,,male,,,Dieudonné Djonabaye.jpg,
Chad,President of the National Assembly,Haroun Kabadi,Q1371523,2011-06-23,2021-04-20,male,1949-04-29,,Haroun Kabadi 2021 (cropped).jpg,Haroun Kabadi
Chad,ambassador to France,Amine Abba Sidick,Q44738325,2017-03-24,,male,,,AmineAbbaSidick.jpg,
