id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100499032,"Sayyid, Maḥmūd Aḥmad",male,1939-01-01,11,,,,
Q107042002,Abdullah Sallum Abdullah,male,,,,,,Abdullah Sallum Abdullah
Q108092707,Amr Salem,male,1958,9,,,,Amr Salem
Q109026826,Diala Barakat,female,1980,9,,,,Diala Barakat
Q109117280,Mohamed Seif El-Din,male,1965,9,,,,Mohamed Seif El-Din
Q110093859,Iyad Mohammad al-Khatib,male,,,,,,Iyad Mohammad al-Khatib
Q110158344,Suhail Mohammad Abdullatif,male,1961,9,,,,Suhail Mohammad Abdullatif
Q110158645,Boutros Al-Hallaq,male,,,,,,Boutros Al-Hallaq
Q110176262,Mohammad Fayez al-Barasha,male,1955,9,,,,Mohammad Fayez al-Barasha
Q111748038,Ali Mahmoud Abbas,male,,,,,,Ali Mahmoud Abbas
Q111995588,Tawfiq Younes,male,,,,,,Tawfiq Younes
Q112056330,Mohammad Samir Haddad,male,,,,,,Mohammad Samir Haddad
Q112056331,Maloul al-Hussein,male,,,,,,Maloul al-Hussein
Q112704278,Hisham Al Shaar,male,1958,9,,,,Hisham Al Shaar
Q113000799,Maher Hammami,male,,,,,,
Q113989404,Abdul Karim Mahmoud Ibrahim,male,,,,,,
Q113989405,Salim Harba,male,,,,,,
Q113989511,Ismael Ismael,,,,,,,
Q113989512,Khalid al-Mahayni,,,,,,,
Q113989513,Maamoun Hamdan,,,,,,,
Q113989653,Rida Said,male,,,,,,
Q113989669,Nizar Wahba Yaziji,male,,,,,,
Q118725,Hafez al-Assad,male,1930-10-06,11,2000-06-10,11,Hafez al Assad portrait.jpg,Hafez al-Assad
Q12180950,Anisa Makhlouf,female,1930,9,2016-02-06,11,Anisa Makhlouf.jpg,Anisa Makhlouf
Q12199735,Bahjat Suleiman,male,1949-01-01,11,2021-02-25,11,السفير د- بهجت سليمان في مكتبه 2013-10-25 23-05.jpg,Bahjat Suleiman
Q12214743,Zuhair Ramadan,male,1959-06-21,11,2021-11-17,11,Zuhair Ramadan.jpg,Zuhair Ramadan
Q12216136,Said Mohammad Sammour,male,1950,9,,,,Said Mohammad Sammour
Q1334803,Walid Muallem,male,1941-07-17,11,2020-11-16,11,Walid Muallem (cropped).jpg,Walid Muallem
Q1359497,Hisham Ikhtiyar,male,1941,9,2012-07-20,11,,Hisham Ikhtiyar
Q1392054,Fahd Jassem al-Freij,male,1950-01-01,11,,,Lt. Gen. Fahd Jasem al-Freij meeting Ali Larijani (2).jpg,Fahd Jassem al-Freij
Q15126787,Khalid Raad,male,,,,,,Khalid Raad
Q1588608,Hasan Turkmani,male,1935-01-01,11,2012-07-18,11,,Hasan Turkmani
Q16230480,Saad Abdel-Salam al-Nayef,male,,,,,,Saad Abdel-Salam al-Nayef
Q1694182,Mohammad al-Shaar,male,1950,9,,,,Mohammad al-Shaar
Q18217778,Lubanah Mshaweh,female,1955,9,,,,Lubanah Mshaweh
Q1884964,Mahmoud Zuabi,male,1935,9,2000-05-21,11,,Mahmoud Al-Zoubi
Q1942655,Mohammad Jihad al-Laham,male,1954-01-13,11,,,Mohammad Jihad al-Laham.jpg,Mohammad Jihad al-Laham
Q2121339,Qadri Jamil,male,1952-06-12,11,,,Qadri Jamil M2017-05.jpg,Qadri Jamil
Q231637,Asma al-Assad,female,1975-08-11,11,,,Asma al-Assad.jpg,Asma al-Assad
Q24572906,Hadiya Khalaf Abbas,female,1958,9,2021-11-13,11,Hadiya Khalaf Abbas.jpg,Hadiya Khalaf Abbas
Q2836110,Ali Aslan,male,1932,9,,,,Ali Aslan
Q307237,Abdul Halim Khaddam,male,1932-06-21,11,2020-03-31,11,President Jimmy Carter and Abdul Halim Khaddam (cropped).jpg,Abdul Halim Khaddam
Q3277843,Mahmoud al-Abrash,male,1944,9,,,"The President, Smt. Pratibha Devisingh Patil meeting the Speaker of the Parliament of Syria, Mr. Mahmoud al-Abrash, at Parliament, in Damascus, Syria on November 28, 2010.jpg",Mahmoud al-Abrash
Q336406,Muhammad Naji al-Otari,male,1944,9,,,Mohammad Naji Otri.jpg,Muhammad Naji al-Otari
Q3430000,Riad Ismat,male,1947-07-11,11,2020-05-13,11,Riad Ismat.jpg,Riad Ismat
Q353713,Adel Safar,male,1953-02-11,11,,,,Adel Safar
Q354642,Riyad Farid Hijab,male,1966,9,,,Riyad Farid Hidschab während der Münchner Sicherheitskonferenz 2016 (cropped).jpg,Riyad Farid Hijab
Q369251,Ali Habib Mahmud,male,1939-01-01,11,2020-03-20,11,,Ali Habib Mahmud
Q403471,Muhammad Mustafa Mero,male,1941,9,2020-12-22,11,,Muhammad Mustafa Mero
Q403707,Mustafa Tlass al jahesh,male,1932-05-11,11,2017-06-27,11,Mustapha Tlas.jpg,Mustafa Tlass
Q4120447,Mohammed Saeed Bekheitan,male,1945,9,2022-03-11,11,,Mohammed Saeed Bekheitan
Q41229317,Hammouda Sabbagh,male,1959-02-10,11,,,Hammouda Sabbagh04).jpg,Hammouda Sabbagh
Q42904593,Tammam Ahmad Sulaiman,male,,,,,,
Q44329,Bashar al-Assad,male,1965-09-11,11,,,Bashar al-Assad (2018-05-17) 03.jpg,Bashar al-Assad
Q456977,Dawoud Rajiha,male,1947,9,2012-07-18,11,,Dawoud Rajiha
Q4664575,Abd al-Qadir Qaddura,male,1935,9,2013,9,,Abd al-Qadir Qaddura
Q4666080,Abdullah al-Dardari,male,1963,9,,,Abdallah Dardari.jpg,Abdullah Dardari
Q4724539,Ali Abdul Karim,male,1953,9,,,,Ali Abdul Karim
Q4724546,Ali Abdullah Ayyoub,male,1952-04-28,11,,,Ayyoub (2017-12-11) 39.jpg,Ali Abdullah Ayyoub
Q4724843,Ali Hammoud,male,1944,9,,,,Ali Hammoud
Q4866775,Bashar Jaafari,male,1956-04-14,11,,,Bashar Jaafari (Cropped).jpg,Bashar Jaafari
Q4868003,Bassam Abdel Majeed,male,1950,9,,,,Bassam Abdel Majeed
Q5431067,Faisal Mekdad,male,1954-02-05,11,,,Faisal Mekdad by Tasnimnews 03).jpg,Faisal Mekdad
Q55104096,Bassam Alsabbagh,male,1969-01-01,11,,,Bassam al-Sabbagh.jpg,Bassam al-Sabbagh
Q6001983,Imad Khamis,male,1961-08-01,11,,,Imad Khamis in Iran (cropped).jpg,Imad Khamis
Q60455401,Hussein Arnous,male,1953,9,,,Hussein Arnous.jpg,Hussein Arnous
Q60455444,Hussein Makhlouf,male,1964,9,,,,Hussein Makhlouf
Q60564584,Imad Abdullah Sarah,male,1968,9,,,,Imad Abdullah Sarah
Q60572712,Muhammad Iyad Shatti,male,1940,9,,,Shatisyh.jpg,
Q60572925,Mohammad Samer al-Khalil,male,1977,9,,,,Mohammad Samer al-Khalil
