catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Benin,President,Patrice Talon,Q16669148,2016-04-06,male,1958-05-01,,Patrice Talon at USAID HQ (4) (cropped).jpg,Patrice Talon
Benin,Vice President,Mariam Chabi Talata,Q105423567,2021-05-23,female,1963-07-07,,TALATA-01W (cropped).jpg,Mariam Chabi Talata
Benin,Minister of Agriculture,Gaston Dossouhoui,Q107097447,2019,male,,,,
Benin,Minister of Decentralization and Local Government,Raphaël Akotegnon,Q107550777,2021-05-26,male,,,,
Benin,Minister of Digital Technology and Digitalization,Aurélie Adam Soule,Q52639557,2017-10-27,female,1984,,Aurelie Adam-Soule 2018 (cropped).jpg,Aurélie Adam Soule
Benin,Minister of Energy,Dona Jean-Claude Houssou,Q107501773,2016-04-07,male,,,,
Benin,Minister of Finance,Romuald Wadagni,Q24951128,2016-04-07,male,1976-06,,Romuald Wadagni.png,Romuald Wadagni
Benin,"Minister of Foreign Affairs, African Integration, La Francophonie, and Beninese Abroad",Aurélien Agbénonci,Q16840908,2016-04-06,male,1958,,Benin's Minister of Foreign Affairs Aurélien Agbénonci - 2016 (cropped).jpg,Aurélien Agbénonci
Benin,Minister of Health,Benjamin Hounkpatin,Q92744453,2018-06-05,male,1974-07-31,,Benjamin A. Hounkpatin & Cornel Feruta (01118348) (48760174401) (cropped).jpg,
Benin,Minister of Higher Education and Scientific Research,Eléonore Yayi,Q106764626,2019,female,,,,
Benin,Minister of Industry and Commerce,Shadiya Alimatou Assouman,Q97301763,2019-09-06,female,,,Shadiya Alimatou Assouman - 2019 (cropped).jpg,
Benin,Minister of Infrastructure and Transport,Hervé Yves Hehomey,Q107097466,2019-09-05,male,,,,
Benin,Minister of the Interior,Alassane Seidou,Q50689180,2021-05-24,male,1958-01-01,,Alassane Seidou (cropped).jpg,
Benin,Minister of Justice,Sévérin Quenum,Q107097502,2018-06-05,male,1962,,,Sévérin Quenum
Benin,Minister of Labour and Public Service,Adidjatou Mathys,Q106764634,2017-04-07,female,1956,,,
Benin,Minister of Living Environment and Sustainable Development,José Didier Tonato,Q109037543,2016-04-07,male,,,,
Benin,Minister of National Defence,Fortunet Alain Nouatin,Q107501795,2017-10-27,male,,,,
Benin,Minister of Nursery and Primary Education,Karimou Salimane,Q107097620,2016-04-07,male,,,,
Benin,Minister of Planning and Development,Abdoulaye Bio Tchané,Q2821361,2016-04-07,male,1952-10-25,,Richard Odjrado et le ministre (cropped).jpg,Abdoulaye Bio Tchané
Benin,Minister of Secondary and Technical Education and Vocational Training,Kouaro Yves Chabi,Q107551912,2021-05-25,male,,,,
Benin,Minister of Small and Medium Enterprises,Modeste Tihounté Kérékou,Q3317909,2017-10-30,male,1976-08-15,,,
Benin,Minister of Social Affairs and Microfinance,Véronique Tognifodé Mewanou,Q106777695,2019-09-05,female,,,,
Benin,Minister of Sports,Oswald Homeky,Q109040589,2016-04-07,male,,,,
Benin,"Minister of Tourism, Culture and the Arts",Jean-Michel Abimbola,Q107418365,2019-09-06,male,1966-06-16,,,
Benin,Minister of Water and Mining,Samou Seïdou Adambi,Q108921053,2017-10-27,male,,,,
Benin,President of the National Assembly,Louis Vlavonou,Q65133413,2019-05-18,male,1953,,Gbèhounou Louis Vlavonou (2021) (cropped).jpg,Louis Vlavonou
