catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Serbia,President,Aleksandar Vučić,Q222031,2017-05-31,male,1970-03-05,,Aleksandar Vučić 2019 (cropped).jpg,Aleksandar Vučić
Serbia,Prime Minister,Ana Brnabić,Q26258815,2017-06-29,female,1975-09-28,,Fumio Kishida and Ana Brnabić before the funeral of Shinzo Abe (1) (cropped 1).jpg,Ana Brnabić
Serbia,Deputy Prime Minister,Maja Gojković,Q1280390,2020-10-28,female,1963-05-22,,Maja Gojković 2019.jpg,Maja Gojković
Serbia,Deputy Prime Minister,Siniša Mali,Q16935101,2022-10-26,male,1972-08-25,,Siniša Mali.jpg,Siniša Mali
Serbia,Deputy Prime Minister,Ivica Dačić,Q57843,2022-10-26,male,1966-01-01,,Ivica Dacic 10.06.2021 01 (cropped).jpg,Ivica Dačić
Serbia,Deputy Prime Minister,Miloš Vučević,Q6860678,2022-10-26,male,1974-12-10,,Milos Z Vucevic (cropped 1).jpg,Miloš Vučević
Serbia,Minister of Agriculture,Jelena Tanasković,Q114832507,2022-10-26,female,,,,Jelena Tanasković
Serbia,Minister of Culture,Maja Gojković,Q1280390,2020-10-28,female,1963-05-22,,Maja Gojković 2019.jpg,Maja Gojković
Serbia,Minister of Defence,Miloš Vučević,Q6860678,2022-10-26,male,1974-12-10,,Milos Z Vucevic (cropped 1).jpg,Miloš Vučević
Serbia,Minister of Economy,Rade Basta,Q114827362,2022-10-26,male,1979,,,Rade Basta
Serbia,Minister of Education,Branko Ružić,Q12749330,2020-10-28,male,1975-12-14,,Branko Ruzic - WIKI GAP BELGRAD 018.jpg,Branko Ružić (politician)
Serbia,Minister of Energy and Mining,Dubravka Nègre,Q59624525,2022-10-26,female,1978,,,Dubravka Negre
Serbia,Minister of Environmental Protection,Irena Vujović,Q97041188,2020-10-28,female,1983-04-03,,Irena Vujovic-mc.rs (cropped).jpg,Irena Vujović
Serbia,Minister of European Integration,Tanja Miščević,Q15300305,2022-10-26,female,1966,,Tanja Miscevic-mc.rs.jpg,Tanja Miščević
Serbia,Minister of Families and Demographics,Darija Kisić Tepavčević,Q97329382,2022-10-26,female,1975-08-20,,Darija Kisić 2 (cropped).jpg,Darija Kisić Tepavčević
Serbia,Minister of Finance,Siniša Mali,Q16935101,2018-05-29,male,1972-08-25,,Siniša Mali.jpg,Siniša Mali
Serbia,Minister of Foreign Affairs,Ivica Dačić,Q57843,2022-10-26,male,1966-01-01,,Ivica Dacic 10.06.2021 01 (cropped).jpg,Ivica Dačić
Serbia,Minister of Health,Danica Grujičić,Q12750670,2022-10-26,female,1959-08-30,,Danica Grujičić.jpg,Danica Grujičić
Serbia,Minister of Human and Minority Rights,Tomislav Žigmanov,Q12643721,2022-10-26,male,1967-05-12,,Zigmanov.jpg,Tomislav Žigmanov
Serbia,Minister of Information,Mihailo Jovanović,Q114870170,2022-10-26,male,1972,,,Mihailo Jovanović (politician)
Serbia,Minister of Internal Affairs,Bratislav Gašić,Q16916400,2022-10-26,male,1967-06-30,,Bratislav Gašić crop.jpg,Bratislav Gašić
Serbia,Minister of Internal and Foreign Trade,Tomislav Momirović,Q100848615,2022-10-26,male,1983-10-17,,Tomislav Momirović 2021 (cropped).jpg,Tomislav Momirović
Serbia,Minister of Justice,Maja Popović,Q100996171,2020-10-28,female,1972,,Маја Поповић Maja Popović.png,Maja Popović
Serbia,"Minister of Labour, Employment and Social Policy",Nikola Selaković,Q7438681,2022-10-26,male,1983-04-30,,Außenminister Alexander Schallenberg empfängt seinen serbischen Amtskollegen Nikola Selakovic 16.07.2021 05 (cropped).jpg,Nikola Selaković
Serbia,Minister of Public Administration and Local Self-Government,Aleksandar Martinović,Q16082138,2022-10-26,male,1976-06-15,,AleksandarMartinović.jpg,Aleksandar Martinović
Serbia,Minister of Public Investments,Marko Blagojević,Q114861028,2022-10-26,male,1974-04-20,,Marko Blagojević ministar (cropped).jpg,Marko Blagojević (born 1974)
Serbia,Minister of Rural Welfare,Milan Krkobabić,Q15708342,2020-10-28,male,1952-01-01,,Milan Krkobabic-mc.rs.jpg,Milan Krkobabić
Serbia,"Minister of Science, Technological Development and Innovation",Jelena Begović,Q111654011,2022-10-26,female,1970,,,Jelena Begović
Serbia,Minister of Sports,Zoran Gajić,Q4384122,2022-10-26,male,1958-12-28,,Zoran Gajic (6807624125).jpg,Zoran Gajić
Serbia,Minister of Tourism and Youth,Husein Memić,Q114830743,2022-10-26,male,1983,,,Husein Memić
Serbia,"Minister of Transportation, Construction and Infrastructure",Goran Vesić,Q25462085,2022-10-26,male,1969-02-18,,,Goran Vesić
Serbia,Minister without portfolio,Novica Tončev,Q55584331,2020-10-28,male,1962-12-09,,Novica Tončev.png,Novica Tončev
Serbia,Minister without portfolio,Edin Đerlek,Q114861027,2022-10-26,male,1987-01-23,,,Edin Đerlek
Serbia,Minister without portfolio,Đorđe Milićević,Q16685998,2022-10-26,male,1978-09-29,,,Đorđe Milićević
Serbia,General Secretary of the Government,Novak Nedic,Q108307879,2014-05-01,male,1982,,,
Serbia,President of the National Assembly,Vladimir Orlić,Q52871178,2022-08-02,male,1983-04-15,,Vladimir Orlić.png,Vladimir Orlić
Serbia,Governor of the National Bank,Jorgovanka Tabaković,Q1263807,2012-08-06,female,1960-03-20,,Jorgovanka Tabaković Crop.jpg,Jorgovanka Tabaković
Serbia,Chief of the General Staff,Milan Mojsilović,Q16087512,2018-09-14,male,1967-08-03,,Nacelnik-generalstaba-vojske-srbije-general-potpukovnik-milan-mojsilovic-18sep2018.jpg,Milan Mojsilović
