catalog,id,name,relationship,relative,relativename
Serbia,Q12747811,Josip Joška Broz,father,Q45083925,Žarko Broz
Serbia,Q12752147,Ivan Tasovac,father,Q12757780,Predrag Tasovac
Serbia,Q1277998,Vladan Batić,child,Q15699759,Olgica Batić
Serbia,Q1288930,Nenad Čanak,father,Q12958448,Milan Čanak
Serbia,Q1564987,Milan St. Protić,relative,Q934196,Stojan Protić
Serbia,Q15708342,Milan Krkobabić,father,Q1285682,Jovan Krkobabić
Serbia,Q157131,Zoran Đinđić,spouse,Q543355,Ružica Đinđić
Serbia,Q162740,Vuk Drašković,spouse,Q16086592,Danica Drašković
Serbia,Q18226020,Dragomir Karić,sibling,Q890630,Bogoljub Karić
Serbia,Q222031,Aleksandar Vučić,sibling,Q61746836,Andrej Vučić
Serbia,Q222031,Aleksandar Vučić,spouse,Q31184838,Tamara Vučić
Serbia,Q298063,Vojislav Šešelj,spouse,Q4523530,Jadranka Šešelj
Serbia,Q457914,Alisa Marić,sibling,Q4281610,Mirjana Marić
Serbia,Q483290,Boris Tadić,father,Q2747406,Ljubomir Tadić
Serbia,Q483290,Boris Tadić,mother,Q3338827,Nevenka Tadić
Serbia,Q57431,Tomislav Nikolić,child,Q19971304,Radomir Nikolić
Serbia,Q57431,Tomislav Nikolić,spouse,Q25460729,Dragica Nikolić
Serbia,Q6432260,Kori Udovički,father,Q12958129,Lazar Udovički
Serbia,Q722579,Vuk Jeremić,relative,Q12756368,Nurija Pozderac
