id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100848615,Tomislav Momirović,male,1983-10-17,11,,,Tomislav Momirović (cropped).jpg,Tomislav Momirović
Q100975531,Tatjana Matić,female,1972-07-02,11,,,Tatjana Matić.png,Tatjana Matić
Q100975934,Anđelka Atanasković,female,1958,9,,,,Anđelka Atanasković
Q100996171,Maja Popović,female,1972,9,,,,Maja Popović
Q108307879,Novak Nedic,male,1982,9,,,,
Q10843366,Zorana Mihajlović,female,1970-05-05,11,,,Zorana Mihajlović Crop.JPG,Zorana Mihajlović
Q11074974,Aleksandar Vulin,male,1972-10-02,11,,,Aleksandar Vulin (cropped).jpg,Aleksandar Vulin
Q1192059,Slavica Đukić Dejanović,female,1951-07-04,11,,,Slavica Đukić Dejanović.jpg,Slavica Đukić Dejanović
Q1242559,Bálint Pásztor,male,1979-01-03,11,,,Balint Pastor.jpg,Bálint Pásztor
Q1251594,Radmila Hrustanović,female,1952-11-25,11,,,Radmila Hrustanović.jpg,Radmila Hrustanović
Q1254594,Dragan Jočić,male,1960-09-07,11,,,Dragan Jočić (crop).jpg,Dragan Jočić
Q1254664,Dragan Šutanovac,male,1968-07-24,11,,,Dragan Šutanovac 091201-D-9880W-025.jpg,Dragan Šutanovac
Q1263807,Jorgovanka Tabaković,female,1960-03-20,11,,,Jorgovanka Tabaković Crop.jpg,Jorgovanka Tabaković
Q1265331,Rasim Ljajić,male,1964-01-28,11,,,Rasim Ljajic 2011-mc.rs-Crop.jpg,Rasim Ljajić
Q1265898,Muamer Zukorlić,male,1970-02-15,11,2021-11-06,11,Muamer Zukorlić 2010.jpg,Muamer Zukorlić
Q1267552,Dušan Borković,male,1984-09-16,11,,,Dusan borkovic spafrancorchamps2014.JPG,Dušan Borković
Q1273025,Žarko Korać,male,1947-03-09,11,,,Žarko Korać.jpg,Žarko Korać
Q12747811,Josip Joška Broz,male,1947-12-06,11,,,Josip Joška Broz.png,Joška Broz
Q12748233,Aleksandar Čotrić,male,1966,9,,,Aleksandar Čotrić Pirot.png,Aleksandar Čotrić
Q12748365,Andreja Mladenović,male,1975-03-15,11,,,,Andreja Mladenović
Q12749318,Branko Krga,male,1945-02-18,11,,,Бранко Крга.jpg,Branko Krga
Q12749330,Branko Ružić,male,1975-12-14,11,,,Branko Ruzic - WIKI GAP BELGRAD 018.jpg,Branko Ružić (politician)
Q12752118,Ivan Bauer,male,1967-11-28,11,,,,Ivan Bauer
Q12752147,Ivan Tasovac,male,1966-06-21,11,2021-09-29,11,Иван Тасовац.jpg,Ivan Tasovac
Q12758915,Slavenko Terzich,male,1949-03-14,11,,,Slavenko terzic.jpg,
Q1277450,Nebojša Čović,male,1958-07-02,11,,,Nebojša Čović.jpg,Nebojša Čović
Q1277998,Vladan Batić,male,1949-07-27,11,2010-12-29,11,Vladan Batić MC crop.jpg,Vladan Batić
Q1280390,Maja Gojković,female,1963-05-22,11,,,Maja Gojković 2019.jpg,Maja Gojković
Q1280923,Nenad Bogdanović,male,1954-05-12,11,2007-09-27,11,Nenad Bogdanović.jpg,Nenad Bogdanović
Q1284176,Momčilo Perišić,male,1944-05-22,11,,,Momčilo Perišić.jpg,Momčilo Perišić
Q1288930,Nenad Čanak,male,1959-11-02,11,,,Nenad Canak crop.jpg,Nenad Čanak
