catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Togo,President,Étienne Gnassingbé Eyadéma,Q155385,1967-04-14,2005-02-05,male,1935-12-26,2005-02-05,Gnassingbe Eyadema detail1 DF-SC-84-10025.jpg,Gnassingbé Eyadéma
Togo,President,Faure Essozimna Gnassingbé Eyadéma,Q4414,2005-02-05,2005-02-25,male,1966-06-06,,Faure Gnassingbé 2014.png,Faure Gnassingbé
Togo,President,Bonfoh Abass,Q305669,2005-02-25,2005-05-04,male,1948-11-23,2021-06-30,,Bonfoh Abass
Togo,President,Faure Essozimna Gnassingbé Eyadéma,Q4414,2005-05-04,,male,1966-06-06,,Faure Gnassingbé 2014.png,Faure Gnassingbé
Togo,Prime Minister,Eugene Koffi Adoboli,Q1373139,1999-05-21,2000-08-31,male,1934-10-03,,,Eugene Koffi Adoboli
Togo,Prime Minister,Agbéyomé Kodjo,Q392055,2000-08-31,2002-06-29,male,1954-10-12,,"L'ancien PM du Togo, Gabriel Agbeyome Messan KODJO.jpg",Agbéyomé Kodjo
Togo,Prime Minister,Koffi Sama,Q1778373,2002-06-29,2005-06-09,male,1944,,,Koffi Sama
Togo,Prime Minister,Edem Kodjo,Q961159,2005-06-09,2006-09-20,male,1938-05-01,2020-04-11,Edem Kodjo-Festival international de géographie 2011.jpg,Edem Kodjo
Togo,Prime Minister,Yawovi Agboyibo,Q747770,2006-09-16,2007-12-06,male,1943-12-31,2020-05-30,,Yawovi Agboyibo
Togo,Prime Minister,Komlan Mally,Q269076,2007-12-06,2008-09-08,male,1960-12-12,,,Komlan Mally
Togo,Prime Minister,Gilbert Houngbo,Q57878,2008-09-08,2012-07-23,male,1961-02-04,,"Gilbert Houngbo, Prime Minister of Togo in London, 22 June 2010. (4724043844) cropped.jpg",Gilbert Houngbo
Togo,Prime Minister,Kwesi Ahoomey-Zunu,Q57850,2012-07-23,2015-06-10,male,1958-12-01,,,Kwesi Ahoomey-Zunu
Togo,Prime Minister,Komi Klassou,Q6428317,2015-06-10,2020-09-28,male,1960-02-10,,Komi Sélom Klassou 2017.jpg,Komi Sélom Klassou
Togo,Prime Minister,Victoire Dogbé Tomegah,Q16682496,2020-09-28,,female,1959-12-23,,Victoire S. Tomegah Dogbé.jpg,Victoire Tomegah Dogbé
