catalog,id,name,relationship,relative,relativename
Philippines,Q111182546,Maria Luisa Romualdo,spouse,Q12965596,Jurdin Jesus Romualdo
Philippines,Q112317708,Nina Ynares,mother,Q65974925,Rebecca Ynares
Philippines,Q112317708,Nina Ynares,sibling,Q97273715,Casimiro Ynares III
Philippines,Q112660482,Sandro Marcos,father,Q983324,Bongbong Marcos
Philippines,Q112660482,Sandro Marcos,mother,Q35283279,Louise Araneta Marcos
Philippines,Q11845136,Lucy Torres-Gomez,spouse,Q6108639,Richard Gomez
Philippines,Q123665,Gloria Macapagal Arroyo,child,Q1858359,Mikey Arroyo
Philippines,Q123665,Gloria Macapagal Arroyo,child,Q5279602,Diosdado Macapagal–Arroyo
Philippines,Q123665,Gloria Macapagal Arroyo,father,Q312539,Diosdado Macapagal
Philippines,Q123665,Gloria Macapagal Arroyo,mother,Q5415112,Eva Macapagal
Philippines,Q123665,Gloria Macapagal Arroyo,spouse,Q46340,Jose Miguel Arroyo
Philippines,Q1284303,Edgardo Angara,child,Q2133872,Juan Edgardo Angara
Philippines,Q1284303,Edgardo Angara,relative,Q16150926,Rommel T. Angara
Philippines,Q1284303,Edgardo Angara,sibling,Q16104595,Arthur Angara
Philippines,Q1284303,Edgardo Angara,sibling,Q4883409,Bellaflor Angara-Castillo
Philippines,Q12950817,Joseph Victor Ejercito,father,Q212733,Joseph Estrada
Philippines,Q12950817,Joseph Victor Ejercito,mother,Q5615340,Guia Gomez
Philippines,Q12950817,Joseph Victor Ejercito,sibling,Q471874,Jinggoy Estrada
Philippines,Q12962523,Charlie Cojuangco,father,Q2191695,"Eduardo Cojuangco, Jr."
Philippines,Q12962523,Charlie Cojuangco,mother,Q107070439,Gretchen Oppen Cojuangco
Philippines,Q12962523,Charlie Cojuangco,spouse,Q59484383,China Jocson
Philippines,Q12962523,Charlie Cojuangco,spouse,Q7335189,Rio Diaz
Philippines,Q12963050,Czarina Umali,spouse,Q17371328,Aurelio Umali
Philippines,Q12963488,Douglas Cagas,child,Q12967700,Marc Douglas Cagas IV
Philippines,Q12963488,Douglas Cagas,spouse,Q66776985,Mercedes Cagas
Philippines,Q12963710,Enrique Cojuangco,sibling,Q2191695,"Eduardo Cojuangco, Jr."
Philippines,Q12963915,Faustino Dy Jr.,child,Q12963917,Faustino Michael Carlos Dy III
Philippines,Q12963917,Faustino Michael Carlos Dy III,father,Q12963915,Faustino Dy Jr.
Philippines,Q12964580,Henedina Abad,spouse,Q1427383,Florencio Abad
Philippines,Q12965596,Jurdin Jesus Romualdo,spouse,Q111182546,Maria Luisa Romualdo
Philippines,Q12967692,Abigail Binay,father,Q380154,Jejomar Binay
Philippines,Q12967692,Abigail Binay,mother,Q5359194,Elenita Binay
Philippines,Q12967692,Abigail Binay,sibling,Q6176547,"Jejomar Binay, Jr."
Philippines,Q12967692,Abigail Binay,sibling,Q6962562,Nancy Binay
Philippines,Q12967700,Marc Douglas Cagas IV,father,Q12963488,Douglas Cagas
Philippines,Q12967700,Marc Douglas Cagas IV,mother,Q66776985,Mercedes Cagas
Philippines,Q12968454,Mylene Garcia-Albano,spouse,Q59514714,Rodolfo T. Albano III
Philippines,Q12968534,Napoleon Dy,child,Q66777013,Ian Paul Dy
Philippines,Q12969523,Plaridel Abaya,child,Q57067691,Francis Gerald A. Abaya
Philippines,Q12969523,Plaridel Abaya,child,Q6282903,Joseph Emilio Abaya
Philippines,Q12969523,Plaridel Abaya,relative,Q12963924,Federico Isabelo Abaya
Philippines,Q12970075,Rodolfo B. Albano,child,Q59514714,Rodolfo T. Albano III
Philippines,Q12970075,Rodolfo B. Albano,child,Q66776953,Antonio Albano
Philippines,Q12970075,Rodolfo B. Albano,relative,Q12968454,Mylene Garcia-Albano
Philippines,Q12970122,Ronaldo Zamora,child,Q22121091,Francis Zamora
Philippines,Q1396213,Mar Roxas,father,Q517438,Gerry M. Roxas
Philippines,Q1396213,Mar Roxas,sibling,Q7463948,Gerardo Roxas Jr.
Philippines,Q1396213,Mar Roxas,spouse,Q2482343,Korina Sanchez
Philippines,Q1427383,Florencio Abad,father,Q96107304,Jorge Abad
Philippines,Q1427383,Florencio Abad,mother,Q96107295,Aurora Barsana-Abad
Philippines,Q1427383,Florencio Abad,sibling,Q466654,Pacita Abad
Philippines,Q1427383,Florencio Abad,spouse,Q12964580,Henedina Abad
Philippines,Q145881,Juan Ponce Enrile,sibling,Q3544581,Armida Siguion-Reyna
Philippines,Q1464,Benigno Aquino III,father,Q222805,Benigno Aquino Jr.
Philippines,Q1464,Benigno Aquino III,mother,Q1480,Corazon Aquino
Philippines,Q1464,Benigno Aquino III,partner,Q7487138,Shalani Soledad
Philippines,Q1464,Benigno Aquino III,relative,Q1494832,Mark Cojuangco
Philippines,Q1464,Benigno Aquino III,relative,Q16149641,Bimby Aquino Yap
Philippines,Q1464,Benigno Aquino III,relative,Q1969579,Tingting Cojuangco
Philippines,Q1464,Benigno Aquino III,relative,Q2084711,Teresa Aquino-Oreta
Philippines,Q1464,Benigno Aquino III,relative,Q2191695,"Eduardo Cojuangco, Jr."
Philippines,Q1464,Benigno Aquino III,relative,Q2368262,Agapito Aquino
Philippines,Q1464,Benigno Aquino III,relative,Q27057691,Antolin A. Oreta III
Philippines,Q1464,Benigno Aquino III,relative,Q3550706,Herminio Aquino
