catalog,id,name,relationship,relative,relativename
Iraq,Q12178659,Ahmed Al-Karboli,relative,Q60575077,Hamad Al-Karbuli
Iraq,Q12178659,Ahmed Al-Karboli,sibling,Q6127521,Jamal Al-Karboli
Iraq,Q1316,Saddam Hussein,child,Q272154,Raghad Hussein
Iraq,Q1316,Saddam Hussein,child,Q3052505,Hala Hussain
Iraq,Q1316,Saddam Hussein,child,Q3052569,Rana Hussein
Iraq,Q1316,Saddam Hussein,child,Q311916,Uday Hussein
Iraq,Q1316,Saddam Hussein,child,Q336347,Qusay Hussein
Iraq,Q1316,Saddam Hussein,father,Q16051068,Hussein 'Abid al-Majid
Iraq,Q1316,Saddam Hussein,spouse,Q253660,Sajida Talfah
Iraq,Q1316,Saddam Hussein,spouse,Q3079292,Samira Shahbandar
Iraq,Q1351888,Hussain al-Shahristani,sibling,Q72977853,Salih al-Shahristani
Iraq,Q1595996,Usama al-Nujayfi,sibling,Q12178359,Atheel al-Nujaifi
Iraq,Q17410819,Fuad Masum,child,Q17198142,Juwan Fouad Masum
Iraq,Q2508477,Sultan Hashim Ahmad al-Tai,child,Q111379230,Khaled Sultan Hashim
Iraq,Q253660,Sajida Talfah,child,Q272154,Raghad Hussein
Iraq,Q253660,Sajida Talfah,child,Q3052505,Hala Hussain
Iraq,Q253660,Sajida Talfah,child,Q3052569,Rana Hussein
Iraq,Q253660,Sajida Talfah,child,Q311916,Uday Hussein
Iraq,Q253660,Sajida Talfah,child,Q336347,Qusay Hussein
Iraq,Q253660,Sajida Talfah,father,Q1430773,Khairallah Talfah
Iraq,Q253660,Sajida Talfah,sibling,Q107615192,Lu'ay Khairallah
Iraq,Q253660,Sajida Talfah,sibling,Q359413,Adnan Khairallah
Iraq,Q253660,Sajida Talfah,spouse,Q1316,Saddam Hussein
Iraq,Q2646641,Ali Allawi,father,Q57666557,Abd-AlAmeer Allawi
Iraq,Q307168,Abdul Aziz al-Hakim,father,Q4115267,Muhsin al-Hakim
Iraq,Q313816,Ayad Allawi,child,Q106697836,Sara Ayad Allawi
Iraq,Q313816,Ayad Allawi,relative,Q3319066,Muhammad Tawfiq Allawi
Iraq,Q315927,Masoud Barzani,child,Q5892168,Masrour Barzani
Iraq,Q315927,Masoud Barzani,father,Q368858,Mustafa Barzani
Iraq,Q315927,Masoud Barzani,sibling,Q1399351,Idris Barzani
Iraq,Q315927,Masoud Barzani,sibling,Q2472586,Ubaidullah Barzani
Iraq,Q332544,Rowsch Shaways,father,Q66398665,Nuri Shaways
Iraq,Q357116,Adil Abdul-Mahdi,father,Q56231237,Abdul Mahdi Al Muntafiki
Iraq,Q359766,Adnan Pachachi,child,Q6797977,Maysoon Pachachi
Iraq,Q359766,Adnan Pachachi,father,Q2891051,Muzahim al-Pachachi
Iraq,Q400837,Ahmed Chalabi,father,Q57296284,Abd al-Hadi Chalabi
Iraq,Q400837,Ahmed Chalabi,sibling,Q57301346,Rushdi al-Chalabi
Iraq,Q4682260,Naseer al-Chaderchi,father,Q6837043,Kamel al-Chaderchi
Iraq,Q4682260,Naseer al-Chaderchi,sibling,Q7333210,Rifat Chadirji
Iraq,Q557630,Nechervan Idris Barzani,father,Q1399351,Idris Barzani
Iraq,Q55979662,ميسر رجا شلاح,sibling,Q1100768,Hamid Raja Shalah
Iraq,Q57206059,Adnan Al-Ani,sibling,Q64495862,Hamdi Abdul-Majeed
Iraq,Q57306,Jalal Talabani,child,Q39650449,Bafel Talabani
Iraq,Q57306,Jalal Talabani,spouse,Q5742719,Hero Ibrahim Ahmed
Iraq,Q5742719,Hero Ibrahim Ahmed,spouse,Q57306,Jalal Talabani
Iraq,Q6519831,Leila Abdul-Latif,sibling,Q20397701,Majida Al-Tamimi
Iraq,Q66777330,Sarbagh Salih,spouse,Q808173,Barham Salih
Iraq,Q715989,Mohammad Bahr al-Ulloum,child,Q106942853,Mohammed Hossein Mohammed Bahr AlUloom
Iraq,Q715989,Mohammad Bahr al-Ulloum,child,Q1655960,Ibrahim Mohammad Bahr Alolom
Iraq,Q7521741,Sinan Al Shabibi,father,Q4119281,Mohammed Ridha Al-Shabibi
Iraq,Q7521741,Sinan Al Shabibi,relative,Q67173455,Jawad al-Shabibi
Iraq,Q7521741,Sinan Al Shabibi,relative,Q71253343,Muhamamd Baqir al-Shabibi
Iraq,Q808173,Barham Salih,spouse,Q66777330,Sarbagh Salih
Iraq,Q97129077,Ghaida Kambash,spouse,Q97129529,Saad Kambash
