catalog,id,name,relationship,relative,relativename
Hungary,Q102200,Árpád Göncz,child,Q266208,Kinga Göncz
Hungary,Q102200,Árpád Göncz,father,Q23612923,Lajos Göncz
Hungary,Q102200,Árpád Göncz,spouse,Q78644064,Mária Zsuzsanna Göntér
Hungary,Q1028345,József Gráf,child,Q61069306,Gráf Csilla
Hungary,Q1028913,Péter Gusztos,spouse,Q1120374,Patrícia Kovács
Hungary,Q1029282,István Gyenesei,child,Q1029280,Leila Gyenesei
Hungary,Q1029555,Endre Gyimesi,sibling,Q1029568,László Gyimesi
Hungary,Q1030490,Kálmán Györgyi,father,Q25478203,Géza Györgyi
Hungary,Q1032352,Péter Hack,father,Q22975583,Frigyes Hack
Hungary,Q1034477,Szófia Havas,relative,Q155684,Gyula Horn
Hungary,Q1055159,Gábor Horn,father,Q106620791,Miklós Horn
Hungary,Q109493689,Csaba Balogh,spouse,Q109496266,Ágota Hetey
Hungary,Q1106314,György Keleti,child,Q1106308,Andrea Keleti
Hungary,Q112096,Georg of Austria,child,Q6371487,Károly Konstantin Habsburg-Lothringen
Hungary,Q112096,Georg of Austria,child,Q75723460,Zsofia Erzherzogin von Österreich
Hungary,Q112096,Georg of Austria,child,Q75723463,Ildiko Erzherzogin von Österreich
Hungary,Q112096,Georg of Austria,father,Q76343,Otto von Habsburg
Hungary,Q112096,Georg of Austria,mother,Q77335,"Regina, Crown Princess of Austria"
Hungary,Q112096,Georg of Austria,sibling,Q113733,Archduchess Gabriela of Austria
Hungary,Q112096,Georg of Austria,sibling,Q3434236,"Archduchess Andrea, Countess of Neipperg"
Hungary,Q112096,Georg of Austria,sibling,Q3504210,Archduchess Michaela of Austria
Hungary,Q112096,Georg of Austria,sibling,Q4919368,"Archduchess Monika, Duchess of Santángelo"
Hungary,Q112096,Georg of Austria,sibling,Q77555,Walburga Habsburg Douglas
Hungary,Q112096,Georg of Austria,sibling,Q78515,Karl von Habsburg
Hungary,Q112096,Georg of Austria,spouse,Q3512965,"Archduchess Eilika, Archduchess Georg of Austria"
Hungary,Q1121834,Ferenc Kumin,spouse,Q1121836,Viktória Kumin
Hungary,Q1161847,Bálint Magyar,father,Q1161848,Bálint Magyar
Hungary,Q1161847,Bálint Magyar,mother,Q1288162,Olga Siklós
Hungary,Q1161847,Bálint Magyar,sibling,Q1567160,Fruzsina Magyar
Hungary,Q1161847,Bálint Magyar,spouse,Q1037247,Róza Hodosán
Hungary,Q1176768,József Michl,child,Q47506870,Júlia MIchl
Hungary,Q1218911,Előd Novák,spouse,Q639328,Dóra Dúró
Hungary,Q1226805,Ágnes Osztolykán,spouse,Q61070472,János Balog
Hungary,Q1233411,Imre Pesti,child,Q66684946,Máté Pesti
Hungary,Q1242067,István Pálffy,father,Q1242061,István Pálffy
Hungary,Q1249701,Zoltán Rockenbauer,father,Q1249691,Pál Rockenbauer
Hungary,Q12814731,Gábor Iványi,father,Q1098798,Tibor Iványi
Hungary,Q12814813,Béla Jávorszky,father,Q50376100,Bela Jävorszky
Hungary,Q12814813,Béla Jávorszky,mother,Q50376101,Magdolina Kampf
Hungary,Q1288562,Archduke Eduard of Austria,child,Q75317685,Anne Caroline Erzherzogin von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,child,Q75761645,Theresa Maria Erzherzogin von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,child,Q75761648,Paul Benedikt Erzherzog von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,child,Q75761649,Sophie Erzherzogin von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,child,Q75761651,Ladislaya Erzherzogin von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,father,Q21651745,Michael Koloman Erzherzog von Österreich
Hungary,Q1288562,Archduke Eduard of Austria,mother,Q75392502,Christiana Prinzessin zu Löwenstein-Wertheim-Rosenberg
Hungary,Q1288562,Archduke Eduard of Austria,spouse,Q75294078,Marie Therese Baronin von Gudenus
Hungary,Q1294674,Tibor Szanyi,father,Q15121171,Jenő Szanyi
Hungary,Q1294808,György Szapáry,father,Q30329451,Gyula Szapáry
Hungary,Q1301603,László Szászfalvi,child,Q100788100,Lenke Szászfalvi-Farkas
Hungary,Q1421019,János Veres,spouse,Q755906,Alexandra Dobolyi
Hungary,Q1460530,Dávid Vitézy,father,Q1460528,László Vitézy
Hungary,Q1460530,Dávid Vitézy,mother,Q220714,Ágnes Hankiss
Hungary,Q155684,Gyula Horn,relative,Q1034477,Szófia Havas
Hungary,Q15572400,Mózes Csoma,father,Q109278641,Gergely Csoma
Hungary,Q15838619,Judit Csehák,spouse,Q854023,László Békesi
Hungary,Q16194310,Tamás Sáringer-Kenyeres,father,Q1636403,Gyula Sáringer
Hungary,Q16201211,Miklós Seszták,father,Q51881019,László Seszták
Hungary,Q1636403,Gyula Sáringer,child,Q16194310,Tamás Sáringer-Kenyeres
Hungary,Q16511994,József Tóbiás,spouse,Q1252076,Tímea Rába
Hungary,Q184810,Pál Schmitt,child,Q62860947,Petra Schmitt
Hungary,Q184810,Pál Schmitt,spouse,Q241086,Katalin Makray
Hungary,Q191337,Ferenc Gyurcsány,spouse,Q716486,Klára Dobrev
Hungary,Q19993509,Károly Lotz,relative,Q540005,Károly Lotz
Hungary,Q20480699,Mária Kóródi,spouse,Q47506724,Illés Szabó
Hungary,Q205642,Ferenc Mádl,spouse,Q1180599,Dalma Mádl
Hungary,Q220286,György Matolcsy,relative,Q27922316,Miklós Matolcsy
Hungary,Q23908189,Nándor Jámbor,child,Q65218377,Nándor Jámbor
Hungary,Q246960,Balázs Horváth,spouse,Q1176249,Judit Meszléry
Hungary,Q249557,Ádám Steinmetz,father,Q741363,János Steinmetz
Hungary,Q249557,Ádám Steinmetz,mother,Q1401794,Mária Varga
Hungary,Q249557,Ádám Steinmetz,sibling,Q808421,Barnabás Steinmetz
Hungary,Q266208,Kinga Göncz,father,Q102200,Árpád Göncz
Hungary,Q266208,Kinga Göncz,mother,Q78644064,Mária Zsuzsanna Göntér
Hungary,Q269131,János Latorcai,child,Q115631482,Csaba Latorcai
Hungary,Q286763,Tamás Bauer,father,Q791478,Miklós Bauer
Hungary,Q28842902,András Fekete-Győr,father,Q47146922,András Fekete-Győr
Hungary,Q28842902,András Fekete-Győr,relative,Q1121896,Ödön Kuncz
Hungary,Q31092223,Lorántné Hegedűs,spouse,Q51880597,Loránt Hegedűs
Hungary,Q339099,Ferenc Koncz,child,Q99980592,Zsófia Koncz
Hungary,Q372677,Imre Mécs,child,Q16522000,Mónika Mécs
Hungary,Q372677,Imre Mécs,spouse,Q1567160,Fruzsina Magyar
Hungary,Q374106,Tamás Fellegi,father,Q998934,Tamás Fellegi
Hungary,Q374106,Tamás Fellegi,spouse,Q1299706,Ágnes Szokolszky
Hungary,Q383528,Andrew G. Vajna,spouse,Q23908620,Tímea Vajna
Hungary,Q42881086,Miklós Hajnal,mother,Q12816340,Zsuzsa Szvetelszky
Hungary,Q44606334,Katalin Molnár,child,Q63224439,Devánszki Katalin
Hungary,Q47169741,György Károlyi,mother,Q20751625,Catherine de Károlyi
Hungary,Q47507180,Péter Ungár,father,Q53004659,András Ungár
Hungary,Q47507180,Péter Ungár,mother,Q1286151,Mária Schmidt
Hungary,Q47507180,Péter Ungár,relative,Q1399828,Klára Ungár
Hungary,Q47507180,Péter Ungár,sibling,Q101516834,Anna Ungár
Hungary,Q4759791,András Simonyi,father,Q106809322,Dénes Simonyi
Hungary,Q50356269,Ernő Rozgonyi,child,Q56390579,Zoltán Rozgonyi
Hungary,Q516102,András Schiffer,relative,Q252414,Árpád Szakasits
Hungary,Q51880401,Albert Alföldi,child,Q645895,Róbert Alföldi
Hungary,Q51880438,Lajosné Botka,child,Q848456,László Botka
Hungary,Q51880467,Gellért Barkóczy,father,Q18201536,József Barkóczy
Hungary,Q51880477,Balázs Csákabonyi,father,Q12350974,Kálmán Csákabonyi
Hungary,Q51880501,László Csúcs,spouse,Q56390160,Halina Csúcs
Hungary,Q51880597,Loránt Hegedűs,father,Q12814570,Lóránt Hegedűs
Hungary,Q51880597,Loránt Hegedűs,spouse,Q31092223,Lorántné Hegedűs
Hungary,Q51880793,Éva Mikes,spouse,Q51881116,Zoltán Trombitás
Hungary,Q51880808,Péter Mádai,sibling,Q12348549,György Máday
Hungary,Q51881004,István Sándor,child,Q20436874,István Sándor
Hungary,Q51881081,János Schiffer,father,Q17361771,Pál Schiffer
Hungary,Q51881081,János Schiffer,mother,Q63859953,Klára Szakasits
Hungary,Q51881081,János Schiffer,sibling,Q1286054,Pál Schiffer
Hungary,Q51881590,Péter Fritz,sibling,Q1004032,Mihály Fritz
Hungary,Q53764750,Andrea Bártfai-Mager,spouse,Q23908144,Béla Bártfai
Hungary,Q5626041,Géza Gyimóthy,sibling,Q66777805,Tibor Gyimóthy
Hungary,Q573299,Gábor Görgey,spouse,Q1098722,Ildikó Iván
Hungary,Q57467,János Áder,relative,Q739091,Géza Herczegh
Hungary,Q57467,János Áder,spouse,Q17278676,Anita Herczegh
Hungary,Q57641,Viktor Orbán,child,Q15927114,Gáspár Orbán
Hungary,Q57641,Viktor Orbán,child,Q17278685,Ráhel Orbán
Hungary,Q57641,Viktor Orbán,child,Q17278687,Sára Orbán
Hungary,Q57641,Viktor Orbán,child,Q17278688,Róza Orbán
Hungary,Q57641,Viktor Orbán,child,Q17278691,Flóra Orbán
Hungary,Q57641,Viktor Orbán,father,Q17278751,Győző Bálint Orbán
Hungary,Q57641,Viktor Orbán,mother,Q17278752,Erzsébet Sípos
Hungary,Q57641,Viktor Orbán,sibling,Q17278756,Győző Orbán
Hungary,Q57641,Viktor Orbán,sibling,Q17278757,Áron Orbán
Hungary,Q57641,Viktor Orbán,spouse,Q17278682,Anikó Lévai
