catalog,id,name,relationship,relative,relativename
New Zealand,Q1047359,Michael Hardie Boys,father,Q106687730,Reginald Hardie Boys
New Zealand,Q1047359,Michael Hardie Boys,spouse,Q65093869,Mary Zohrab
New Zealand,Q1396178,Winston Peters,mother,Q90844250,Joan Peters
New Zealand,Q1396178,Winston Peters,sibling,Q5982592,Ian Peters
New Zealand,Q1396178,Winston Peters,sibling,Q6197475,Jim Peters
New Zealand,Q1396178,Winston Peters,sibling,Q90839606,Marie Tautari
New Zealand,Q1396178,Winston Peters,sibling,Q90844041,Lynette Stewart
New Zealand,Q16150043,Ross Ardern,child,Q3606816,Jacinda Ardern
New Zealand,Q16150043,Ross Ardern,father,Q105953229,Henry Wiltshire Ardern
New Zealand,Q16150043,Ross Ardern,mother,Q105953231,Gwladys Majorie Ardern
New Zealand,Q16150043,Ross Ardern,sibling,Q105953114,Ian S. Ardern
New Zealand,Q16150043,Ross Ardern,sibling,Q105953316,Keith Ardern
New Zealand,Q1626808,Hone Harawira,mother,Q7809935,Titewhai Harawira
New Zealand,Q16731071,Denise Lee,father,Q5592319,Graeme Lee
New Zealand,Q17180701,Cindy Kiro,spouse,Q106957671,Richard Davies
New Zealand,Q180383,Helen Clark,spouse,Q3376528,Peter Davis
New Zealand,Q18098260,Peeni Henare,mother,Q104604943,Te Hemo Ata Henare
New Zealand,Q18167638,Jenny Salesa,spouse,Q17180900,Damon Salesa
New Zealand,Q19876617,Dalton Tagelagi,father,Q7408006,Sam Pata Emani Tagelagi
New Zealand,Q23498274,Patsy Reddy,spouse,Q23799191,David Gascoigne
New Zealand,Q241638,Silvia Cartwright,spouse,Q63323215,Peter Cartwright
New Zealand,Q2622925,Michael Cullen,spouse,Q104639563,Lowson Anne Collins
New Zealand,Q2899642,Sian Elias,spouse,Q9385312,Hugh Fletcher
New Zealand,Q2989309,Terepai Maoate,spouse,Q12826225,Lord
New Zealand,Q3606816,Jacinda Ardern,child,Q105953130,Neve Ardern Gayford
New Zealand,Q3606816,Jacinda Ardern,father,Q16150043,Ross Ardern
New Zealand,Q3606816,Jacinda Ardern,partner,Q52151947,Clarke Gayford
New Zealand,Q3606816,Jacinda Ardern,sibling,Q105953135,Louise Ardern
New Zealand,Q3798833,Nanaia Mahuta,father,Q7347282,Robert Mahuta
New Zealand,Q3798833,Nanaia Mahuta,sibling,Q109653816,Tipa Mahuta
New Zealand,Q41498761,Kieran McAnulty,relative,Q96093764,John Monaghan
New Zealand,Q41689955,Golriz Ghahraman,partner,Q16232034,Guy Williams
New Zealand,Q43274,Charles III of the United Kingdom,child,Q152316,"Prince Harry, Duke of Sussex"
New Zealand,Q43274,Charles III of the United Kingdom,child,Q36812,"Prince William, Duke of Cornwall"
New Zealand,Q43274,Charles III of the United Kingdom,father,Q80976,"Prince Philip, Duke of Edinburgh"
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q153815,"Princess Margaret, Countess of Snowdon"
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q154927,Haakon VII of Norway
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q170396,Prince George of Greece and Denmark
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q259488,"Nadejda Mountbatten, Marchioness of Milford Haven"
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q280856,George VI
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma"
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q5231604,David Bowes-Lyon
New Zealand,Q43274,Charles III of the United Kingdom,godparent,Q76927,Mary of Teck
New Zealand,Q43274,Charles III of the United Kingdom,mother,Q9682,Elizabeth II
New Zealand,Q43274,Charles III of the United Kingdom,relative,Q3736070,Tom Parker Bowles
New Zealand,Q43274,Charles III of the United Kingdom,relative,Q3743314,Laura Lopes
New Zealand,Q43274,Charles III of the United Kingdom,sibling,Q151754,"Anne, Princess Royal"
New Zealand,Q43274,Charles III of the United Kingdom,sibling,Q153330,"Prince Andrew, Duke of York"
New Zealand,Q43274,Charles III of the United Kingdom,sibling,Q154920,"Prince Edward, Earl of Wessex"
New Zealand,Q43274,Charles III of the United Kingdom,spouse,Q152239,"Camilla, Queen consort of the United Kingdom"
New Zealand,Q43274,Charles III of the United Kingdom,spouse,Q9685,"Diana, Princess of Wales"
New Zealand,Q4451134,Te Ururoa Flavell,relative,Q104668231,Ranginui Parewahawaha Leonard
New Zealand,Q466137,Georgina Beyer,father,Q5144886,Colin Beyer
New Zealand,Q4706207,Alan Bollard,father,Q17418389,Ted Bollard
New Zealand,Q485733,Anand Satyanand,spouse,Q96124270,Susan Satyanand
New Zealand,Q4937607,Maggie Barry,relative,Q112727699,Bernie Monk
New Zealand,Q515624,Jerry Mateparae,spouse,Q104938986,Raewyn Mateparae
New Zealand,Q515624,Jerry Mateparae,spouse,Q104939039,Janine Mateparae
New Zealand,Q5408237,Eugenie Sage,relative,Q24718548,Pat Suggate
New Zealand,Q57783,John Key,child,Q56486725,Max Key
New Zealand,Q57783,John Key,spouse,Q96184845,Bronagh Key
New Zealand,Q6128819,David Carter,father,Q97142412,Maurice Carter
New Zealand,Q6128819,David Carter,relative,Q97142438,Tim Carter
New Zealand,Q6128819,David Carter,sibling,Q97142404,Philip Carter
New Zealand,Q6245566,John Luxton,spouse,Q104639424,Mary Scholtens
New Zealand,Q6274873,Jonathan Young,relative,Q92461701,John Young
New Zealand,Q6303701,Judith Tizard,father,Q4934206,Bob Tizard
New Zealand,Q6303701,Judith Tizard,mother,Q644212,Catherine Tizard
New Zealand,Q6303701,Judith Tizard,sibling,Q104639203,Anne Culpan
New Zealand,Q6384659,Keith Locke,mother,Q1333841,Elsie Locke
New Zealand,Q6384659,Keith Locke,sibling,Q16257753,Maire Leadbeater
New Zealand,Q6540092,Lianne Dalziel,relative,Q63244086,Mike Davidson
New Zealand,Q6540092,Lianne Dalziel,sibling,Q107349311,Kathryn Dalziel
New Zealand,Q6766765,Mark Blumsky,father,Q14537108,John Blumsky
New Zealand,Q6768911,Mark Mitchell,spouse,Q109998376,Peggy Bourne
